session_id,user_id,session_start,session_end,session_duration_minutes,page_view_count,interaction_count,error_count,workflow_completed,workflow_name,final_page_url,device_type,browser,region,customer_segment,conversion_occurred
sess_00001302,user_005476,2025-10-25 05:36:00.160420,2025-10-25 05:42:38.558661,6.63997068808201,2,11,0,True,Statement Download,/profile/edit,desktop,Chrome,Curitiba,senior,True
sess_00001303,user_008302,2025-10-25 05:51:00.160420,2025-10-25 06:09:52.048309,18.864798150849495,2,12,0,True,Profile Update,/loans/status,mobile,Safari,Belo Horizonte,senior,True
sess_00001304,user_007677,2025-10-25 06:06:00.160420,2025-10-25 06:13:46.659194,7.774979574785651,9,11,1,True,Bill Payment,/cards/activate,desktop,Safari,Manaus,corporate,True
sess_00001305,user_014260,2025-10-25 06:21:00.160420,2025-10-25 06:31:59.161239,10.98334698444829,5,14,0,True,Card Activation,/dashboard,mobile,Chrome,Recife,premium,True
sess_00001306,user_002013,2025-10-25 06:36:00.160420,2025-10-25 06:58:02.628331,22.041131853458726,7,13,1,True,Bill Payment,/investments/buy,mobile,Chrome,Belo Horizonte,youth,True
sess_00001307,user_009323,2025-10-25 06:51:00.160420,2025-10-25 07:00:59.473596,9.988552926049577,4,11,0,True,Account Opening,/bills/pay,desktop,Chrome,Recife,youth,False
sess_00001308,user_004411,2025-10-25 07:06:00.160420,2025-10-25 07:12:50.243200,6.834713005374895,2,11,2,True,Support Request,/investments/portfolio,desktop,Chrome,Rio de Janeiro,retail,False
sess_00001309,user_005500,2025-10-25 07:21:00.160420,2025-10-25 07:24:52.440275,3.8713309132876024,5,11,1,True,Support Request,/loans/status,mobile,Safari,Brasília,premium,True
sess_00001310,user_006165,2025-10-25 07:36:00.160420,2025-10-25 07:36:30.160420,0.5,6,18,0,True,Account Opening,/bills/list,tablet,Chrome,São Paulo,corporate,False
sess_00001311,user_000262,2025-10-25 07:51:00.160420,2025-10-25 08:08:03.424824,17.054406729698453,3,17,0,True,Statement Download,/login,tablet,Chrome,Curitiba,youth,False
sess_00001312,user_006766,2025-10-25 08:06:00.160420,2025-10-25 08:30:19.802074,24.32736089834517,6,11,0,False,Card Activation,/account/documents,mobile,Safari,São Paulo,senior,True
sess_00001313,user_007173,2025-10-25 08:21:00.160420,2025-10-25 08:23:00.548599,2.006469650605001,3,9,0,True,PIX Transfer,/login,mobile,Firefox,Recife,retail,True
sess_00001314,user_001872,2025-10-25 08:36:00.160420,2025-10-25 08:38:13.213435,2.2175502477601845,2,14,0,True,Profile Update,/pix/confirm,mobile,Edge,Rio de Janeiro,senior,False
sess_00001315,user_003814,2025-10-25 08:51:00.160420,2025-10-25 08:53:27.275158,2.4519122933043147,4,10,0,True,Card Activation,/account/documents,mobile,Chrome,São Paulo,corporate,True
sess_00001316,user_014876,2025-10-25 09:06:00.160420,2025-10-25 09:06:46.344682,0.7697376931490465,6,14,0,False,Investment Purchase,/pix/transfer,desktop,Chrome,São Paulo,senior,True
sess_00001317,user_008791,2025-10-25 09:21:00.160420,2025-10-25 09:23:36.215652,2.6009205406011624,1,3,0,False,Support Request,/pix/confirm,desktop,Chrome,Fortaleza,youth,True
sess_00001318,user_010697,2025-10-25 09:36:00.160420,2025-10-25 09:37:26.521179,1.4393459758972214,6,17,0,False,Bill Payment,/dashboard,mobile,Firefox,Salvador,youth,True
sess_00001319,user_013951,2025-10-25 09:51:00.160420,2025-10-25 10:08:27.155507,17.44991811406816,3,15,0,True,Account Opening,/cards/list,desktop,Chrome,Recife,premium,True
sess_00001320,user_006772,2025-10-25 10:06:00.160420,2025-10-25 10:06:30.160420,0.5,7,15,1,False,PIX Transfer,/cards/list,mobile,Safari,Manaus,youth,False
sess_00001321,user_010161,2025-10-25 10:21:00.160420,2025-10-25 10:23:52.862121,2.8783616783689756,4,18,0,True,Loan Application,/investments/portfolio,mobile,Samsung Internet,Recife,retail,True
sess_00001322,user_006430,2025-10-25 10:36:00.160420,2025-10-25 10:45:21.546922,9.356441693651819,4,12,0,True,Account Opening,/account/documents,desktop,Samsung Internet,Curitiba,senior,False
sess_00001323,user_004093,2025-10-25 10:51:00.160420,2025-10-25 10:57:01.950431,6.029833523109704,9,15,1,False,Account Opening,/loans/status,mobile,Firefox,Salvador,premium,True
sess_00001324,user_010617,2025-10-25 11:06:00.160420,2025-10-25 11:10:59.823591,4.994386176783106,4,9,1,False,PIX Transfer,/loans/status,desktop,Chrome,Curitiba,premium,False
sess_00001325,user_004907,2025-10-25 11:21:00.160420,2025-10-25 11:35:37.667833,14.625123550317168,5,9,1,True,Bill Payment,/pix/confirm,desktop,Safari,Porto Alegre,retail,True
sess_00001326,user_005179,2025-10-25 11:36:00.160420,2025-10-25 11:36:55.153103,0.916544719708996,5,12,0,True,Bill Payment,/pix/transfer,desktop,Chrome,Fortaleza,premium,True
sess_00001327,user_013743,2025-10-25 11:51:00.160420,2025-10-25 12:14:12.284674,23.202070891809097,5,6,1,True,Card Activation,/cards/list,mobile,Firefox,Salvador,retail,True
sess_00001328,user_002211,2025-10-25 12:06:00.160420,2025-10-25 12:21:08.596990,15.140609504740615,5,17,1,True,Card Activation,/bills/list,desktop,Safari,Curitiba,retail,True
sess_00001329,user_002328,2025-10-25 12:21:00.160420,2025-10-25 12:24:26.607584,3.440786063088862,4,18,0,False,Statement Download,/dashboard,tablet,Chrome,Brasília,retail,True
sess_00001330,user_012496,2025-10-25 12:36:00.160420,2025-10-25 13:09:40.412613,33.67086987566471,1,14,0,True,Support Request,/cards/list,mobile,Chrome,Salvador,senior,True
sess_00001331,user_008874,2025-10-25 12:51:00.160420,2025-10-25 12:52:39.900666,1.662337428790233,7,11,0,True,Statement Download,/cards/activate,mobile,Chrome,Rio de Janeiro,retail,True
sess_00001332,user_006451,2025-10-25 13:06:00.160420,2025-10-25 13:07:57.573897,1.9568912859580911,4,9,0,True,Card Activation,/account/documents,mobile,Safari,São Paulo,corporate,True
sess_00001333,user_008453,2025-10-25 13:21:00.160420,2025-10-25 13:33:50.549919,12.839824980234395,2,20,2,False,Profile Update,/bills/pay,desktop,Safari,Brasília,retail,True
sess_00001334,user_000867,2025-10-25 13:36:00.160420,2025-10-25 13:45:03.563400,9.056716330535838,4,17,1,True,Investment Purchase,/loans/apply,mobile,Chrome,Recife,retail,True
sess_00001335,user_000342,2025-10-25 13:51:00.160420,2025-10-25 14:01:46.372754,10.770205569415342,7,17,0,False,Bill Payment,/cards/activate,desktop,Firefox,Rio de Janeiro,senior,False
sess_00001336,user_008794,2025-10-25 14:06:00.160420,2025-10-25 14:10:53.557139,4.889945313851552,3,12,2,True,Login Flow,/pix/confirm,mobile,Chrome,Manaus,retail,False
sess_00001337,user_010969,2025-10-25 14:21:00.160420,2025-10-25 14:29:12.462680,8.205037670708972,8,19,0,True,Card Activation,/cards/list,tablet,Chrome,Fortaleza,premium,True
sess_00001338,user_009731,2025-10-25 14:36:00.160420,2025-10-25 14:38:06.254507,2.1015681187016004,7,16,0,False,Card Activation,/cards/list,mobile,Safari,Belo Horizonte,senior,False
sess_00001339,user_005696,2025-10-25 14:51:00.160420,2025-10-25 14:56:52.043398,5.864716308147913,1,12,0,True,Investment Purchase,/pix/confirm,mobile,Chrome,Fortaleza,retail,True
sess_00001340,user_010048,2025-10-25 15:06:00.160420,2025-10-25 15:11:25.457119,5.421611644427143,4,14,0,True,Investment Purchase,/pix/transfer,mobile,Firefox,Curitiba,premium,True
sess_00001341,user_004780,2025-10-25 15:21:00.160420,2025-10-25 15:21:50.707373,0.8424492085354075,7,18,1,False,Login Flow,/cards/list,mobile,Edge,Salvador,senior,False
sess_00001342,user_008077,2025-10-25 15:36:00.160420,2025-10-25 15:42:02.234387,6.03456611650336,4,11,3,False,Support Request,/bills/pay,desktop,Chrome,Fortaleza,retail,True
sess_00001343,user_011252,2025-10-25 15:51:00.160420,2025-10-25 15:51:48.606999,0.8074429861205812,2,6,1,True,Support Request,/loans/apply,desktop,Safari,Brasília,youth,False
sess_00001344,user_011243,2025-10-25 16:06:00.160420,2025-10-25 16:07:28.102368,1.4656991387583584,7,12,0,False,Login Flow,/investments/portfolio,desktop,Chrome,Salvador,retail,False
sess_00001345,user_007718,2025-10-25 16:21:00.160420,2025-10-25 16:24:45.541315,3.756348254072316,7,15,0,False,Loan Application,/cards/activate,tablet,Samsung Internet,Rio de Janeiro,youth,True
sess_00001346,user_014191,2025-10-25 16:36:00.160420,2025-10-25 16:37:31.746161,1.5264290155251257,8,15,0,True,Loan Application,/account/documents,desktop,Chrome,Recife,retail,True
sess_00001347,user_001204,2025-10-25 16:51:00.160420,2025-10-25 16:52:24.531381,1.4061826753966686,6,18,0,False,Login Flow,/cards/list,mobile,Chrome,Recife,retail,False
sess_00001348,user_008932,2025-10-25 17:06:00.160420,2025-10-25 17:10:35.074496,4.58190126531623,7,13,0,True,Support Request,/bills/pay,desktop,Safari,Rio de Janeiro,youth,False
sess_00001349,user_009702,2025-10-25 17:21:00.160420,2025-10-25 17:27:44.751633,6.743186880416866,2,10,0,True,PIX Transfer,/cards/list,mobile,Chrome,Curitiba,corporate,False
sess_00001350,user_002983,2025-10-25 17:36:00.160420,2025-10-25 17:36:30.160420,0.5,4,17,0,True,Loan Application,/account/open,desktop,Edge,Rio de Janeiro,corporate,True
sess_00001351,user_002732,2025-10-25 17:51:00.160420,2025-10-25 17:52:58.095834,1.9655902322743566,2,15,0,True,Account Opening,/loans/status,desktop,Chrome,Manaus,premium,True
sess_00001352,user_014435,2025-10-25 18:06:00.160420,2025-10-25 18:06:38.019365,0.6309824170695089,9,11,0,True,Investment Purchase,/account/open,desktop,Firefox,Recife,retail,True
sess_00001353,user_010417,2025-10-25 18:21:00.160420,2025-10-25 18:23:56.925739,2.9460886480616706,7,14,0,True,Loan Application,/cards/activate,mobile,Edge,Manaus,corporate,False
sess_00001354,user_006708,2025-10-25 18:36:00.160420,2025-10-25 18:40:07.500103,4.12232804805454,7,13,0,False,Bill Payment,/bills/list,desktop,Chrome,São Paulo,corporate,True
sess_00001355,user_004982,2025-10-25 18:51:00.160420,2025-10-25 19:00:44.789050,9.743810493064618,4,14,0,True,Investment Purchase,/investments/portfolio,mobile,Chrome,Rio de Janeiro,corporate,True
sess_00001356,user_009341,2025-10-25 19:06:00.160420,2025-10-25 19:12:00.725667,6.009420775621005,5,9,0,False,Loan Application,/account/documents,mobile,Chrome,Manaus,corporate,True
sess_00001357,user_014242,2025-10-25 19:21:00.160420,2025-10-25 19:25:53.631122,4.891178364184345,3,12,0,False,PIX Transfer,/dashboard,desktop,Chrome,Fortaleza,youth,True
sess_00001358,user_003978,2025-10-25 19:36:00.160420,2025-10-25 19:38:03.170509,2.0501681452451472,7,12,0,True,Support Request,/investments/buy,mobile,Chrome,Manaus,corporate,True
sess_00001359,user_005099,2025-10-25 19:51:00.160420,2025-10-25 20:09:54.509486,18.905817767719597,3,15,0,True,Loan Application,/pix/transfer,tablet,Safari,Belo Horizonte,retail,True
sess_00001360,user_010569,2025-10-25 20:06:00.160420,2025-10-25 20:21:55.205929,15.917425149773011,3,9,1,True,Login Flow,/cards/activate,mobile,Firefox,São Paulo,retail,True
sess_00001361,user_007920,2025-10-25 20:21:00.160420,2025-10-25 20:23:42.118093,2.69929455750441,7,14,0,True,Card Activation,/loans/apply,desktop,Chrome,Recife,corporate,False
sess_00001362,user_002562,2025-10-25 20:36:00.160420,2025-10-25 20:56:35.770813,20.59350655502221,2,14,1,True,Bill Payment,/cards/activate,mobile,Chrome,Belo Horizonte,premium,False
sess_00001363,user_014319,2025-10-25 20:51:00.160420,2025-10-25 21:02:39.022427,11.647700111031579,6,11,0,True,Support Request,/cards/activate,desktop,Firefox,São Paulo,youth,False
sess_00001364,user_000461,2025-10-25 21:06:00.160420,2025-10-25 21:15:31.141764,9.516355735554656,6,18,0,True,Card Activation,/bills/pay,desktop,Safari,Recife,premium,True
sess_00001365,user_004828,2025-10-25 21:21:00.160420,2025-10-25 21:29:36.583751,8.607055512439443,5,13,0,True,Bill Payment,/cards/list,desktop,Chrome,Fortaleza,youth,False
sess_00001366,user_014288,2025-10-25 21:36:00.160420,2025-10-25 21:37:08.724059,1.142727324732781,3,8,1,True,Statement Download,/login,mobile,Safari,Manaus,retail,False
sess_00001367,user_003379,2025-10-25 21:51:00.160420,2025-10-25 21:54:55.944290,3.929731163504568,1,7,0,True,Support Request,/dashboard,desktop,Safari,Rio de Janeiro,premium,True
sess_00001368,user_014627,2025-10-25 22:06:00.160420,2025-10-25 22:09:41.948510,3.696468173853555,6,13,0,True,Investment Purchase,/pix/transfer,tablet,Firefox,Brasília,retail,False
sess_00001369,user_004725,2025-10-25 22:21:00.160420,2025-10-25 22:29:04.274074,8.0685608953184,3,11,0,True,Profile Update,/loans/apply,mobile,Safari,Brasília,senior,False
sess_00001370,user_000294,2025-10-25 22:36:00.160420,2025-10-25 22:36:30.160420,0.5,5,13,0,False,Login Flow,/investments/buy,desktop,Firefox,Rio de Janeiro,retail,True
sess_00001371,user_013329,2025-10-25 22:51:00.160420,2025-10-25 22:56:28.105731,5.465755179176593,4,13,0,True,Support Request,/dashboard,mobile,Firefox,Curitiba,premium,True
sess_00001372,user_009917,2025-10-25 23:06:00.160420,2025-10-25 23:06:45.547483,0.7564510512834128,6,7,0,True,Support Request,/bills/pay,tablet,Chrome,Belo Horizonte,premium,False
sess_00001373,user_000046,2025-10-25 23:21:00.160420,2025-10-25 23:26:54.257216,5.901613259049614,8,16,0,True,Profile Update,/bills/pay,mobile,Chrome,Rio de Janeiro,premium,True
sess_00001374,user_001616,2025-10-25 23:36:00.160420,2025-10-25 23:40:16.817596,4.277619602264247,6,14,0,True,Support Request,/loans/status,desktop,Chrome,Brasília,youth,False
sess_00001375,user_001388,2025-10-25 23:51:00.160420,2025-10-25 23:57:07.468472,6.12180085932778,2,16,0,False,Login Flow,/investments/buy,mobile,Chrome,Belo Horizonte,youth,False
sess_00001376,user_014301,2025-10-26 00:06:00.160420,2025-10-26 00:10:54.986950,4.913775496891976,1,10,0,False,Statement Download,/loans/apply,mobile,Chrome,Brasília,premium,True
sess_00001377,user_011660,2025-10-26 00:21:00.160420,2025-10-26 00:22:50.704318,1.8423983002226347,4,7,0,False,Investment Purchase,/cards/list,mobile,Firefox,Porto Alegre,senior,False
sess_00001378,user_004261,2025-10-26 00:36:00.160420,2025-10-26 00:39:10.127693,3.166121214784832,4,18,0,True,PIX Transfer,/cards/activate,desktop,Firefox,Belo Horizonte,senior,True
sess_00001379,user_007840,2025-10-26 00:51:00.160420,2025-10-26 00:56:30.239281,5.501314344149246,8,12,0,True,Card Activation,/investments/buy,mobile,Firefox,Porto Alegre,senior,True
sess_00001380,user_002800,2025-10-26 01:06:00.160420,2025-10-26 01:22:22.772156,16.376862260619106,5,9,0,False,Support Request,/loans/apply,mobile,Firefox,Brasília,senior,True
sess_00001381,user_013415,2025-10-26 01:21:00.160420,2025-10-26 01:24:32.933094,3.546211228584777,4,9,2,True,Loan Application,/profile/edit,mobile,Firefox,Rio de Janeiro,premium,False
sess_00001382,user_014397,2025-10-26 01:36:00.160420,2025-10-26 01:37:25.902537,1.4290352861406808,8,9,0,True,Login Flow,/account/documents,mobile,Samsung Internet,Manaus,premium,False
sess_00001383,user_006980,2025-10-26 01:51:00.160420,2025-10-26 01:53:30.032102,2.4978613654594377,4,9,0,True,Login Flow,/account/open,tablet,Chrome,Recife,premium,True
sess_00001384,user_014261,2025-10-26 02:06:00.160420,2025-10-26 02:13:21.096356,7.348932264644573,3,8,1,True,Profile Update,/cards/activate,desktop,Safari,Brasília,retail,True
sess_00001385,user_001653,2025-10-26 02:21:00.160420,2025-10-26 02:22:34.510862,1.5725073631781832,8,9,0,False,Login Flow,/bills/list,tablet,Safari,Curitiba,retail,False
sess_00001386,user_002993,2025-10-26 02:36:00.160420,2025-10-26 02:37:02.865725,1.0450884092596373,5,12,0,True,Investment Purchase,/pix/transfer,desktop,Edge,Fortaleza,retail,False
sess_00001387,user_007413,2025-10-26 02:51:00.160420,2025-10-26 03:00:44.023432,9.73105019260031,5,16,0,True,Investment Purchase,/profile/edit,desktop,Chrome,São Paulo,senior,True
sess_00001388,user_006493,2025-10-26 03:06:00.160420,2025-10-26 03:06:30.160420,0.5,3,12,0,True,Login Flow,/profile/edit,desktop,Safari,São Paulo,retail,True
sess_00001389,user_013890,2025-10-26 03:21:00.160420,2025-10-26 04:00:05.447002,39.088109703953805,4,15,0,False,Login Flow,/account/documents,desktop,Chrome,Salvador,retail,False
sess_00001390,user_003285,2025-10-26 03:36:00.160420,2025-10-26 03:40:35.270567,4.585169122712921,4,12,0,True,Support Request,/cards/list,mobile,Chrome,Curitiba,youth,True
sess_00001391,user_005811,2025-10-26 03:51:00.160420,2025-10-26 03:55:06.239351,4.101315522101701,3,21,0,True,Loan Application,/dashboard,mobile,Chrome,Salvador,premium,False
sess_00001392,user_011083,2025-10-26 04:06:00.160420,2025-10-26 04:15:32.265066,9.53507742502192,6,8,0,False,Bill Payment,/cards/list,mobile,Safari,Salvador,retail,False
sess_00001393,user_008019,2025-10-26 04:21:00.160420,2025-10-26 04:31:25.510185,10.422496079557293,6,12,1,False,Investment Purchase,/account/documents,mobile,Chrome,Porto Alegre,senior,True
sess_00001394,user_007023,2025-10-26 04:36:00.160420,2025-10-26 04:41:16.778597,5.276969617469107,4,15,0,True,Statement Download,/account/documents,desktop,Safari,Salvador,corporate,True
sess_00001395,user_014641,2025-10-26 04:51:00.160420,2025-10-26 04:56:24.933815,5.412889912384352,7,11,0,True,Account Opening,/cards/list,desktop,Safari,Manaus,premium,True
sess_00001396,user_011024,2025-10-26 05:06:00.160420,2025-10-26 05:31:51.944154,25.86306223889172,1,9,0,True,PIX Transfer,/pix/confirm,desktop,Chrome,Curitiba,retail,False
sess_00001397,user_011110,2025-10-26 05:21:00.160420,2025-10-26 05:26:54.149522,5.8998183631577,8,10,0,False,Profile Update,/bills/list,desktop,Edge,Fortaleza,retail,False
sess_00001398,user_012665,2025-10-26 05:36:00.160420,2025-10-26 05:37:27.409927,1.4541584447302125,5,9,0,True,Investment Purchase,/bills/list,desktop,Chrome,Curitiba,youth,True
sess_00001399,user_005520,2025-10-26 05:51:00.160420,2025-10-26 06:12:03.759726,21.059988432594285,5,8,0,True,Loan Application,/account/open,mobile,Samsung Internet,Fortaleza,premium,False
sess_00001400,user_008161,2025-10-26 06:06:00.160420,2025-10-26 06:58:31.725330,52.52608182900262,10,21,0,True,Statement Download,/dashboard,mobile,Firefox,São Paulo,premium,True
sess_00001401,user_009647,2025-10-26 06:21:00.160420,2025-10-26 06:48:44.945947,27.746425446332093,5,12,0,False,PIX Transfer,/cards/activate,mobile,Safari,Salvador,retail,False
sess_00001402,user_000041,2025-10-26 06:36:00.160420,2025-10-26 07:05:21.872098,29.361861306634395,6,10,1,False,Bill Payment,/cards/list,tablet,Chrome,São Paulo,retail,False
sess_00001403,user_002733,2025-10-26 06:51:00.160420,2025-10-26 07:02:08.828736,11.14447193833438,5,11,0,True,Profile Update,/bills/pay,mobile,Samsung Internet,Manaus,premium,False
sess_00001404,user_013175,2025-10-26 07:06:00.160420,2025-10-26 07:19:15.192258,13.250530636680303,4,11,2,True,Support Request,/pix/confirm,mobile,Safari,Fortaleza,retail,False
sess_00001405,user_005224,2025-10-26 07:21:00.160420,2025-10-26 07:27:31.702544,6.525702063693223,6,8,0,True,Login Flow,/profile/edit,desktop,Safari,Porto Alegre,retail,True
sess_00001406,user_010674,2025-10-26 07:36:00.160420,2025-10-26 07:44:48.952862,8.813207371756123,5,13,1,True,Loan Application,/investments/portfolio,mobile,Safari,Manaus,retail,True
sess_00001407,user_004848,2025-10-26 07:51:00.160420,2025-10-26 07:52:47.771267,1.793514123688632,2,11,0,True,PIX Transfer,/investments/buy,mobile,Chrome,Recife,premium,True
