metric_id,@timestamp,host_id,application_id,benchmark_id,system.cpu.total.pct,system.memory.used.pct,system.diskio.read.bytes,system.diskio.write.bytes,system.diskio.io.time,system.network.in.bytes,system.network.out.bytes,transaction.duration.us,event.outcome,transactions_per_second,cost_per_hour_usd,power_consumption_watts,workload_type,test_phase,anomaly_notes
metric-0001990,2025-11-04 01:04:12.390374,host-00153,app-0128,bench-034,43.59,81.86,587443400,842284458,7548,60162081,77504825,54653,success,2013.98,0.853,91.76,API,Migration-Validation,None
metric-0001991,2025-11-04 01:09:12.390374,host-00197,app-0014,bench-020,68.61,51.46,194724519,215329623,5850,8059689,27106248,9249,success,631.16,1.377,141.48,Batch,Soak-Test,None
metric-0001992,2025-11-04 01:14:12.390374,host-00197,app-0026,bench-015,50.09,72.45,979749173,82027656,2951,58536505,95984321,77682,success,487.76,1.377,117.37,ML-Training,Soak-Test,Network throughput degradation during peak load testing
metric-0001993,2025-11-04 01:19:12.390374,host-00106,app-0085,bench-013,72.93,33.3,841363160,817865395,7601,6559783,65966778,57186,success,3477.46,1.274,134.82,ML-Training,Stress-Test,Memory pressure observed - 33.3% utilization exceeds threshold
metric-0001994,2025-11-04 01:24:12.390374,host-00084,app-0089,bench-016,62.69,33.46,610613443,910687033,4034,9951826,90741117,59050,success,4230.33,1.488,140.37,Batch,Production,CPU spike detected on host-00084 during Production phase
metric-0001995,2025-11-04 01:29:12.390374,host-00045,app-0079,bench-051,85.15,69.56,181366663,925937081,764,97911138,44561727,44341,success,2657.32,1.174,230.5,Streaming,Production,None
metric-0001996,2025-11-04 01:34:12.390374,host-00027,app-0101,bench-051,74.56,31.84,106398604,558043490,760,88088167,62861059,51318,success,3240.39,0.951,207.22,Streaming,Load-Test,Memory pressure observed - 31.84% utilization exceeds threshold
metric-0001997,2025-11-04 01:39:12.390374,host-00060,app-0025,bench-010,86.43,32.5,26310284,982545585,9000,96899691,39062854,55213,success,2701.03,1.372,145.79,Batch,Production,None
metric-0001998,2025-11-04 01:44:12.390374,host-00142,app-0122,bench-006,53.5,59.67,49764545,327554764,3078,36592964,46448876,77408,success,348.55,1.345,131.39,OLTP,Production,CPU spike detected on host-00142 during Production phase
metric-0001999,2025-11-04 01:49:12.390374,host-00166,app-0045,bench-078,73.81,61.18,530062928,347693957,6158,69471347,68777474,29016,success,739.8,0.829,187.65,Batch,Production,Memory pressure observed - 61.18% utilization exceeds threshold
metric-0002000,2025-11-04 01:54:12.390374,host-00008,app-0079,bench-030,63.75,62.19,719093838,304404463,7337,45397453,99512005,41768,success,4072.6,0.899,112.77,OLAP,Migration-Validation,Network throughput degradation during peak load testing
metric-0002001,2025-11-04 01:59:12.390374,host-00020,app-0016,bench-065,52.64,40.11,396909230,151345646,1232,80032466,50690834,78083,success,1356.0,0.831,91.62,OLAP,Soak-Test,None
metric-0002002,2025-11-04 02:04:12.390374,host-00091,app-0102,bench-018,46.57,84.89,283443040,936237456,200,2320868,72379507,78277,success,2845.22,0.901,123.63,Streaming,Soak-Test,None
metric-0002003,2025-11-04 02:09:12.390374,host-00113,app-0091,bench-038,75.91,74.89,484244983,163861655,124,15807250,66165285,28190,success,4660.84,1.458,134.7,OLAP,Stress-Test,None
metric-0002004,2025-11-04 02:14:12.390374,host-00027,app-0057,bench-046,47.7,80.99,207856107,162489791,2464,73121556,60145000,92422,success,2953.89,0.951,108.12,API,Stress-Test,Elevated transaction latency correlates with disk I/O contention
metric-0002005,2025-11-04 02:19:12.390374,host-00008,app-0108,bench-050,79.91,65.25,532077012,410922885,4276,36423516,46238287,54659,success,846.43,0.899,121.29,OLAP,Stress-Test,CPU spike detected on host-00008 during Stress-Test phase
metric-0002006,2025-11-04 02:24:12.390374,host-00053,app-0126,bench-014,61.19,51.72,808786299,899265839,8634,37664545,34444599,436314,failure,52.72,0.528,168.82,OLAP,Production,None
metric-0002007,2025-11-04 02:29:12.390374,host-00196,app-0150,bench-070,44.38,32.69,712578778,569641820,4884,84226093,16295041,32382,success,3763.58,0.921,70.62,OLAP,Migration-Validation,None
metric-0002008,2025-11-04 02:34:12.390374,host-00028,app-0011,bench-010,73.78,63.83,578456745,685696566,1231,76347068,22505794,43685,success,2532.96,1.225,147.81,API,Soak-Test,Network throughput degradation during peak load testing
metric-0002009,2025-11-04 02:39:12.390374,host-00038,app-0076,bench-018,48.42,70.75,478996821,885086798,9955,43012701,60252340,30125,success,1891.25,0.841,106.9,OLTP,Baseline,None
metric-0002010,2025-11-04 02:44:12.390374,host-00020,app-0105,bench-030,75.27,79.28,878388714,184890801,5180,37856600,96349770,47824,success,4224.39,0.831,123.41,API,Load-Test,Elevated transaction latency correlates with disk I/O contention
metric-0002011,2025-11-04 02:49:12.390374,host-00031,app-0135,bench-012,69.24,35.81,999972350,417532948,4759,3888091,19683129,9874,success,3914.72,0.944,147.8,API,Load-Test,Network throughput degradation during peak load testing
metric-0002012,2025-11-04 02:54:12.390374,host-00012,app-0015,bench-051,86.13,62.35,428140848,779957523,1187,4163463,23553725,58916,success,690.45,1.354,193.05,OLTP,Migration-Validation,None
metric-0002013,2025-11-04 02:59:12.390374,host-00125,app-0096,bench-002,49.81,61.39,466575568,930252772,8907,98262141,73147769,10253,success,1232.04,0.813,111.75,Streaming,Load-Test,None
metric-0002014,2025-11-04 03:04:12.390374,host-00086,app-0067,bench-022,42.81,78.04,105579181,687594795,9845,42936767,97152953,361601,failure,54.33,1.03,76.96,OLTP,Soak-Test,Memory pressure observed - 78.04% utilization exceeds threshold
metric-0002015,2025-11-04 03:09:12.390374,host-00181,app-0119,bench-044,40.47,32.13,85306570,321235043,4704,20461242,3467288,48936,success,4093.77,0.906,128.21,Batch,Soak-Test,Memory pressure observed - 32.13% utilization exceeds threshold
metric-0002016,2025-11-04 03:14:12.390374,host-00103,app-0114,bench-032,54.91,67.51,624306023,122208593,7955,8628829,56789127,39244,success,121.35,0.967,83.04,Streaming,Stress-Test,None
metric-0002017,2025-11-04 03:19:12.390374,host-00122,app-0081,bench-036,56.09,34.89,834218236,372392380,5368,43569635,10562564,89741,success,1866.22,1.465,116.92,OLAP,Baseline,Memory pressure observed - 34.89% utilization exceeds threshold
metric-0002018,2025-11-04 03:24:12.390374,host-00051,app-0139,bench-033,60.73,54.07,555528855,57482314,4485,14443806,54355754,28803,success,456.82,1.489,122.21,ML-Training,Production,None
metric-0002019,2025-11-04 03:29:12.390374,host-00007,app-0082,bench-028,56.28,57.13,396289392,62473315,5915,23324856,12154519,57798,success,1994.54,0.816,169.39,API,Stress-Test,Network throughput degradation during peak load testing
metric-0002020,2025-11-04 03:34:12.390374,host-00083,app-0093,bench-053,60.99,51.27,367251633,604401573,8535,83368304,62584602,6151,success,999.69,1.03,142.33,Batch,Migration-Validation,CPU spike detected on host-00083 during Migration-Validation phase
metric-0002021,2025-11-04 03:39:12.390374,host-00026,app-0070,bench-008,50.82,40.86,951127209,574996093,405,19606648,38348732,64208,success,4803.89,1.103,87.59,OLAP,Migration-Validation,CPU spike detected on host-00026 during Migration-Validation phase
metric-0002022,2025-11-04 03:44:12.390374,host-00095,app-0029,bench-050,70.1,36.73,773684494,487943613,9390,81273173,67866781,17526,success,1826.87,1.464,169.27,OLAP,Load-Test,None
metric-0002023,2025-11-04 03:49:12.390374,host-00162,app-0032,bench-025,59.08,79.13,78273299,27339808,7703,31335877,86246406,75308,success,633.56,0.794,122.43,ML-Training,Soak-Test,None
metric-0002024,2025-11-04 03:54:12.390374,host-00057,app-0004,bench-050,51.1,62.54,948308596,743127494,2458,21823719,15224175,97439,success,436.91,0.979,117.31,OLTP,Baseline,Memory pressure observed - 62.54% utilization exceeds threshold
metric-0002025,2025-11-04 03:59:12.390374,host-00170,app-0023,bench-043,74.07,66.07,770110907,907491162,766,6839294,49753100,15964,success,2757.3,1.289,117.01,OLTP,Load-Test,None
metric-0002026,2025-11-04 04:04:12.390374,host-00144,app-0094,bench-046,61.64,47.69,291808046,814539006,6728,83830757,81779296,82618,success,4386.31,0.881,134.43,OLTP,Baseline,None
metric-0002027,2025-11-04 04:09:12.390374,host-00003,app-0038,bench-031,85.0,71.15,765138698,374434462,5359,16297816,45656603,98566,success,2744.54,0.58,173.05,Streaming,Production,Elevated transaction latency correlates with disk I/O contention
metric-0002028,2025-11-04 04:14:12.390374,host-00175,app-0110,bench-010,87.77,69.63,672376155,920209491,3979,13491259,89256008,18576,success,3056.58,1.374,196.5,Batch,Production,CPU spike detected on host-00175 during Production phase
metric-0002029,2025-11-04 04:19:12.390374,host-00028,app-0060,bench-076,80.99,52.09,191017882,488899886,4828,52642270,29017378,15321,success,345.89,1.225,184.09,Batch,Load-Test,None
metric-0002030,2025-11-04 04:24:12.390374,host-00163,app-0029,bench-030,69.65,40.85,671172088,156340996,4996,46406102,65485132,32583,success,1616.46,0.999,133.69,OLAP,Baseline,CPU spike detected on host-00163 during Baseline phase
metric-0002031,2025-11-04 04:29:12.390374,host-00172,app-0135,bench-073,64.82,73.43,59840947,657560610,1571,80002548,28570270,97697,success,4555.61,1.248,151.9,Streaming,Load-Test,None
metric-0002032,2025-11-04 04:34:12.390374,host-00100,app-0056,bench-044,73.1,34.69,924535239,43188770,1756,97949078,60754214,8335,success,1019.2,1.257,148.72,API,Load-Test,Memory pressure observed - 34.69% utilization exceeds threshold
metric-0002033,2025-11-04 04:39:12.390374,host-00112,app-0041,bench-048,77.15,44.32,824990189,19295407,8171,41289860,14711716,75105,failure,46.8,1.328,106.75,Streaming,Soak-Test,CPU spike detected on host-00112 during Soak-Test phase
metric-0002034,2025-11-04 04:44:12.390374,host-00027,app-0016,bench-058,89.0,57.01,817542008,575481289,559,27650303,24419757,9671,success,2948.49,0.951,237.26,OLAP,Stress-Test,Memory pressure observed - 57.01% utilization exceeds threshold
metric-0002035,2025-11-04 04:49:12.390374,host-00117,app-0089,bench-034,47.1,81.27,564207906,887561635,9653,49632727,95974394,34525,success,406.27,1.326,92.33,ML-Training,Soak-Test,Network throughput degradation during peak load testing
metric-0002036,2025-11-04 04:54:12.390374,host-00190,app-0003,bench-010,43.84,50.47,852485687,62695255,5931,4871048,62632194,111614,failure,75.01,1.433,113.13,ML-Training,Soak-Test,None
metric-0002037,2025-11-04 04:59:12.390374,host-00150,app-0079,bench-071,44.56,49.96,923165548,156746625,5459,16806008,1710642,58078,success,740.69,0.551,91.26,Batch,Stress-Test,Network throughput degradation during peak load testing
metric-0002038,2025-11-04 05:04:12.390374,host-00069,app-0076,bench-011,70.11,39.92,627720612,172735630,6630,36647282,41510468,1034,success,3697.19,0.946,130.82,API,Stress-Test,Elevated transaction latency correlates with disk I/O contention
metric-0002039,2025-11-04 05:09:12.390374,host-00108,app-0021,bench-076,60.4,60.25,772733694,178011452,1954,40132572,25368809,42484,success,3952.08,0.994,173.74,OLTP,Production,CPU spike detected on host-00108 during Production phase
metric-0002040,2025-11-04 05:14:12.390374,host-00112,app-0016,bench-073,91.21,58.25,542894707,589441912,8036,68483968,78705123,4711,success,354.09,1.328,175.03,Streaming,Baseline,Memory pressure observed - 58.25% utilization exceeds threshold
metric-0002041,2025-11-04 05:19:12.390374,host-00173,app-0034,bench-045,69.31,69.21,142318644,558975668,5933,61006152,72236247,77864,success,694.3,0.722,208.88,API,Baseline,Memory pressure observed - 69.21% utilization exceeds threshold
metric-0002042,2025-11-04 05:24:12.390374,host-00098,app-0086,bench-042,52.09,73.68,312175312,655775511,2529,55612724,64243655,41904,success,3794.6,0.956,97.67,OLAP,Stress-Test,None
metric-0002043,2025-11-04 05:29:12.390374,host-00037,app-0135,bench-061,37.44,49.75,968334594,744547954,6914,80997539,82741153,74157,success,3624.84,0.786,56.3,Batch,Soak-Test,None
metric-0002044,2025-11-04 05:34:12.390374,host-00099,app-0127,bench-066,93.75,84.48,406884108,838477154,9543,21932858,25114066,72854,success,3942.2,0.737,255.32,API,Load-Test,None
metric-0002045,2025-11-04 05:39:12.390374,host-00022,app-0149,bench-018,53.35,65.86,251515877,368762192,2493,2254182,21429077,2670,success,4172.06,1.069,77.7,ML-Training,Stress-Test,Network throughput degradation during peak load testing
metric-0002046,2025-11-04 05:44:12.390374,host-00137,app-0130,bench-044,55.41,65.94,943495024,830696737,8775,51757402,2092354,29023,success,175.57,1.499,89.6,OLAP,Migration-Validation,None
metric-0002047,2025-11-04 05:49:12.390374,host-00113,app-0090,bench-050,77.88,33.12,320233309,992305810,6600,51166477,51154111,34089,success,3270.81,1.458,131.33,OLAP,Stress-Test,None
metric-0002048,2025-11-04 05:54:12.390374,host-00127,app-0043,bench-034,70.11,33.89,473382969,1583103,7379,93834916,27851483,96052,success,4844.3,1.483,151.66,ML-Training,Load-Test,None
metric-0002049,2025-11-04 05:59:12.390374,host-00070,app-0026,bench-044,54.63,49.86,505985101,534816295,488,93028057,25453658,93697,success,1613.19,0.727,146.66,Batch,Stress-Test,None
metric-0002050,2025-11-04 06:04:12.390374,host-00070,app-0041,bench-075,72.2,50.71,588818156,455766093,7815,35946394,34190255,113807,failure,55.48,0.727,187.68,Streaming,Stress-Test,None
metric-0002051,2025-11-04 06:09:12.390374,host-00063,app-0113,bench-035,57.99,42.35,827611252,979778108,6338,66857894,39909446,15263,success,1281.0,0.662,139.88,ML-Training,Migration-Validation,None
metric-0002052,2025-11-04 06:14:12.390374,host-00175,app-0126,bench-079,87.22,62.17,546230367,495533930,488,56914837,30977324,39364,success,4715.72,1.374,186.85,OLAP,Soak-Test,Network throughput degradation during peak load testing
metric-0002053,2025-11-04 06:19:12.390374,host-00040,app-0004,bench-007,58.55,61.06,347917941,205424345,8408,83335176,77310581,64042,success,420.74,0.681,113.97,Streaming,Migration-Validation,None
metric-0002054,2025-11-04 06:24:12.390374,host-00055,app-0052,bench-068,49.12,73.23,715552103,511728510,2603,8046106,52892349,89469,success,1304.89,0.935,99.07,ML-Training,Production,None
metric-0002055,2025-11-04 06:29:12.390374,host-00005,app-0047,bench-061,83.76,35.69,388947582,578944300,1683,90718002,47551706,52444,success,4604.88,0.876,217.26,Streaming,Migration-Validation,None
metric-0002056,2025-11-04 06:34:12.390374,host-00144,app-0122,bench-026,77.47,50.61,506683091,197433941,5996,1154971,71678702,87392,success,3386.58,0.881,167.81,OLTP,Production,None
metric-0002057,2025-11-04 06:39:12.390374,host-00052,app-0093,bench-001,94.44,69.28,604245473,739371672,8095,70333714,25413786,87252,success,880.57,1.071,162.78,OLAP,Stress-Test,Network throughput degradation during peak load testing
metric-0002058,2025-11-04 06:44:12.390374,host-00197,app-0075,bench-020,94.71,36.31,152748237,477287991,6029,32108086,53412219,44285,success,3205.56,1.377,197.34,Streaming,Migration-Validation,None
metric-0002059,2025-11-04 06:49:12.390374,host-00111,app-0071,bench-066,63.6,75.66,142475333,732094859,5395,40991341,28543296,75364,success,571.37,0.86,167.53,Streaming,Load-Test,None
metric-0002060,2025-11-04 06:54:12.390374,host-00170,app-0055,bench-055,71.38,53.76,561035937,599097812,3886,51707965,1964304,34025,success,2548.04,1.289,106.57,API,Stress-Test,Elevated transaction latency correlates with disk I/O contention
metric-0002061,2025-11-04 06:59:12.390374,host-00186,app-0096,bench-048,56.25,47.15,735959369,328378846,3624,60567428,29524527,94540,success,3693.27,0.606,131.95,Streaming,Migration-Validation,None
metric-0002062,2025-11-04 07:04:12.390374,host-00121,app-0046,bench-050,41.41,73.09,480113344,395763001,5671,67196608,29905589,59672,success,1195.89,0.843,81.04,ML-Training,Stress-Test,None
metric-0002063,2025-11-04 07:09:12.390374,host-00009,app-0040,bench-026,88.47,75.53,773710903,400688030,2188,83294979,60510066,61362,success,207.31,0.656,172.02,ML-Training,Soak-Test,Network throughput degradation during peak load testing
metric-0002064,2025-11-04 07:14:12.390374,host-00160,app-0058,bench-034,66.76,73.72,617250105,957465060,9557,33030284,5303930,48542,success,4872.02,1.416,132.48,OLTP,Baseline,Elevated transaction latency correlates with disk I/O contention
metric-0002065,2025-11-04 07:19:12.390374,host-00102,app-0143,bench-002,84.19,62.72,348245871,876643185,4040,60119860,26022125,29371,success,4891.65,0.923,156.89,OLTP,Soak-Test,Network throughput degradation during peak load testing
metric-0002066,2025-11-04 07:24:12.390374,host-00135,app-0108,bench-068,43.62,44.24,232802666,346655581,8613,58261883,96989269,82974,success,3637.1,0.995,87.78,ML-Training,Baseline,None
metric-0002067,2025-11-04 07:29:12.390374,host-00073,app-0102,bench-022,55.53,54.06,163629892,946078614,8720,47542378,28027667,60918,success,3023.2,1.387,153.49,Streaming,Stress-Test,Network throughput degradation during peak load testing
metric-0002068,2025-11-04 07:34:12.390374,host-00103,app-0132,bench-046,93.57,33.31,113373115,420072399,893,6002163,98954395,24730,success,2376.38,0.967,148.79,API,Production,Memory pressure observed - 33.31% utilization exceeds threshold
metric-0002069,2025-11-04 07:39:12.390374,host-00112,app-0136,bench-053,44.38,57.25,258301655,345827720,8474,49909820,27736319,84471,success,4188.41,1.328,60.33,Streaming,Load-Test,None
metric-0002070,2025-11-04 07:44:12.390374,host-00110,app-0001,bench-060,60.95,60.99,437872937,715506786,2022,42667615,61597525,22879,success,2259.39,1.326,122.66,OLTP,Production,None
