kafka_metric_id,@timestamp,host_id,topic_name,consumer_group,consumer_lag,message_throughput_per_sec,topic_size_bytes,partition_count,broker_cpu_pct,broker_network_in_mb,broker_network_out_mb
kafka-0000962,2025-11-03 19:39:12.390374,host-00163,trades,risk-engine,43325,33292.51,959573293894,16,35.98,276.73,796.05
kafka-0000963,2025-11-03 19:49:12.390374,host-00067,risk-events,trading-app,37067,4966.23,106904983074,32,58.5,51.38,719.69
kafka-0000964,2025-11-03 19:59:12.390374,host-00045,trades,analytics,99539,5128.32,348350279748,16,58.39,950.06,47.67
kafka-0000965,2025-11-03 20:09:12.390374,host-00112,payments,analytics,42886,4555.54,13125384726,64,56.83,676.04,596.03
kafka-0000966,2025-11-03 20:19:12.390374,host-00054,customer-events,reporting,29831,44214.44,353917159521,64,69.99,896.13,333.27
kafka-0000967,2025-11-03 20:29:12.390374,host-00085,customer-events,risk-engine,1315,5787.17,942129441063,32,60.54,885.05,40.61
kafka-0000968,2025-11-03 20:39:12.390374,host-00067,trades,reporting,25240,5159.75,602920405173,8,25.08,353.78,865.84
kafka-0000969,2025-11-03 20:49:12.390374,host-00192,market-data,audit-processor,637,8666.98,994347033115,32,62.28,169.64,673.83
kafka-0000970,2025-11-03 20:59:12.390374,host-00131,trades,reporting,26591,41079.61,713635098966,8,55.81,656.67,235.2
kafka-0000971,2025-11-03 21:09:12.390374,host-00089,audit-logs,reporting,58956,40971.66,27072749147,32,29.24,235.17,800.98
kafka-0000972,2025-11-03 21:19:12.390374,host-00169,market-data,trading-app,91165,40530.81,322545592210,64,52.19,94.93,206.06
kafka-0000973,2025-11-03 21:29:12.390374,host-00048,customer-events,reporting,60894,17433.42,121241266490,32,73.64,778.03,791.45
kafka-0000974,2025-11-03 21:39:12.390374,host-00050,payments,audit-processor,30755,27720.37,851952570830,8,45.39,771.43,951.87
kafka-0000975,2025-11-03 21:49:12.390374,host-00018,market-data,analytics,96057,19472.51,627365039544,16,61.22,132.85,598.94
kafka-0000976,2025-11-03 21:59:12.390374,host-00082,payments,analytics,47572,38652.05,302160177159,64,22.82,753.68,514.08
kafka-0000977,2025-11-03 22:09:12.390374,host-00060,market-data,analytics,6804,35381.88,430774724684,64,39.78,208.15,992.42
kafka-0000978,2025-11-03 22:19:12.390374,host-00052,market-data,reporting,37663,38973.96,155958057861,16,20.27,258.76,857.48
kafka-0000979,2025-11-03 22:29:12.390374,host-00038,customer-events,analytics,66261,14472.07,676784574358,32,41.98,448.97,368.49
kafka-0000980,2025-11-03 22:39:12.390374,host-00133,customer-events,reporting,57104,39698.21,205921363201,32,47.3,871.11,746.36
kafka-0000981,2025-11-03 22:49:12.390374,host-00030,risk-events,analytics,85688,20627.95,599768799387,32,64.18,42.94,256.58
kafka-0000982,2025-11-03 22:59:12.390374,host-00200,risk-events,risk-engine,14485,8791.71,481562507214,8,62.82,659.43,964.87
kafka-0000983,2025-11-03 23:09:12.390374,host-00055,customer-events,analytics,75074,22374.18,402544414141,8,27.18,117.34,753.92
kafka-0000984,2025-11-03 23:19:12.390374,host-00002,audit-logs,analytics,20608,29196.69,126084269141,64,33.68,128.12,432.54
kafka-0000985,2025-11-03 23:29:12.390374,host-00181,market-data,audit-processor,32331,49187.13,604321696090,32,77.75,720.02,272.06
kafka-0000986,2025-11-03 23:39:12.390374,host-00189,audit-logs,risk-engine,66702,20410.23,493142599454,16,38.68,557.49,853.23
kafka-0000987,2025-11-03 23:49:12.390374,host-00059,trades,audit-processor,95636,21435.97,661773114536,32,24.89,68.13,573.78
kafka-0000988,2025-11-03 23:59:12.390374,host-00099,payments,analytics,37958,23490.39,143409193069,8,72.64,415.41,741.87
kafka-0000989,2025-11-04 00:09:12.390374,host-00157,payments,analytics,88650,42253.34,316065831350,64,49.91,419.57,352.26
kafka-0000990,2025-11-04 00:19:12.390374,host-00118,trades,analytics,67281,43251.74,223188013238,64,66.11,91.42,446.52
kafka-0000991,2025-11-04 00:29:12.390374,host-00100,payments,trading-app,38392,3919.18,817680415410,64,20.06,861.34,135.4
kafka-0000992,2025-11-04 00:39:12.390374,host-00147,risk-events,risk-engine,60792,19680.86,54860529919,32,35.03,13.04,651.9
kafka-0000993,2025-11-04 00:49:12.390374,host-00098,risk-events,trading-app,71112,18334.09,620155422373,32,31.16,89.02,954.57
kafka-0000994,2025-11-04 00:59:12.390374,host-00097,customer-events,analytics,88857,11486.42,765975369973,64,72.54,846.14,71.52
kafka-0000995,2025-11-04 01:09:12.390374,host-00136,audit-logs,reporting,22638,39048.27,243305869367,8,66.36,554.67,121.16
kafka-0000996,2025-11-04 01:19:12.390374,host-00047,market-data,audit-processor,74033,2211.48,440933733906,32,31.27,397.5,710.38
kafka-0000997,2025-11-04 01:29:12.390374,host-00183,market-data,trading-app,39756,49960.52,101003888388,32,77.39,545.66,331.41
kafka-0000998,2025-11-04 01:39:12.390374,host-00194,market-data,risk-engine,92853,11010.71,994265925903,32,29.22,897.27,157.93
kafka-0000999,2025-11-04 01:49:12.390374,host-00199,customer-events,reporting,15610,3300.13,779525249939,32,78.62,747.54,835.26
kafka-0001000,2025-11-04 01:59:12.390374,host-00200,payments,analytics,73178,24865.23,993787878795,8,41.55,744.87,517.49
kafka-0001001,2025-11-04 02:09:12.390374,host-00149,market-data,risk-engine,96042,15549.2,199857526469,32,58.16,495.65,853.89
kafka-0001002,2025-11-04 02:19:12.390374,host-00082,audit-logs,risk-engine,99597,12899.84,996265661253,64,46.49,25.32,640.64
kafka-0001003,2025-11-04 02:29:12.390374,host-00192,market-data,reporting,89499,19727.79,987134795921,64,29.34,867.09,844.67
kafka-0001004,2025-11-04 02:39:12.390374,host-00082,customer-events,reporting,8883,4396.98,445170573954,16,23.23,150.62,370.28
kafka-0001005,2025-11-04 02:49:12.390374,host-00185,customer-events,audit-processor,24219,47774.81,997960557718,8,45.36,528.94,202.55
kafka-0001006,2025-11-04 02:59:12.390374,host-00046,audit-logs,trading-app,81564,39562.36,51216313006,32,39.12,957.74,82.18
kafka-0001007,2025-11-04 03:09:12.390374,host-00100,risk-events,audit-processor,60107,49593.53,442191549868,32,50.42,39.03,272.91
kafka-0001008,2025-11-04 03:19:12.390374,host-00158,market-data,reporting,60634,43409.25,419402214353,32,45.68,342.89,213.55
kafka-0001009,2025-11-04 03:29:12.390374,host-00003,market-data,analytics,79064,7676.04,86303559463,64,78.41,364.84,110.06
kafka-0001010,2025-11-04 03:39:12.390374,host-00014,customer-events,reporting,53068,28788.35,19702803935,64,36.9,331.86,309.22
kafka-0001011,2025-11-04 03:49:12.390374,host-00121,trades,reporting,65491,47624.75,869583638376,16,57.55,97.71,80.12
kafka-0001012,2025-11-04 03:59:12.390374,host-00140,payments,reporting,87833,10434.22,206086079853,16,30.96,46.0,950.97
kafka-0001013,2025-11-04 04:09:12.390374,host-00116,trades,risk-engine,81292,24494.32,275904930914,8,44.69,749.35,673.05
kafka-0001014,2025-11-04 04:19:12.390374,host-00176,trades,reporting,90800,23858.56,291337120200,64,26.01,523.55,81.19
kafka-0001015,2025-11-04 04:29:12.390374,host-00196,trades,audit-processor,21108,11042.32,457332934268,64,45.99,189.04,877.42
kafka-0001016,2025-11-04 04:39:12.390374,host-00043,risk-events,risk-engine,63864,1034.63,716439763813,8,34.79,607.18,331.75
kafka-0001017,2025-11-04 04:49:12.390374,host-00015,trades,analytics,48235,27480.58,333464663509,64,29.4,217.71,74.9
kafka-0001018,2025-11-04 04:59:12.390374,host-00042,trades,analytics,96080,12302.53,263416460770,16,69.89,417.26,975.88
kafka-0001019,2025-11-04 05:09:12.390374,host-00154,customer-events,reporting,14196,2647.43,776238888785,64,37.75,278.92,380.36
kafka-0001020,2025-11-04 05:19:12.390374,host-00082,customer-events,audit-processor,2727,13709.44,118883975114,8,27.54,881.79,310.36
kafka-0001021,2025-11-04 05:29:12.390374,host-00109,audit-logs,reporting,20863,11836.98,156333382090,64,75.94,195.7,43.93
kafka-0001022,2025-11-04 05:39:12.390374,host-00009,audit-logs,trading-app,40787,24284.44,781541339685,16,23.91,214.75,968.74
kafka-0001023,2025-11-04 05:49:12.390374,host-00091,customer-events,reporting,96630,32493.02,601722564896,16,32.27,687.14,177.41
kafka-0001024,2025-11-04 05:59:12.390374,host-00075,customer-events,analytics,76275,21844.21,983622385982,16,76.8,47.71,834.67
kafka-0001025,2025-11-04 06:09:12.390374,host-00039,market-data,reporting,53025,21572.86,577847964396,8,30.8,801.93,420.36
kafka-0001026,2025-11-04 06:19:12.390374,host-00162,market-data,trading-app,26063,6030.56,368397137657,8,33.6,851.89,963.04
kafka-0001027,2025-11-04 06:29:12.390374,host-00164,market-data,risk-engine,63206,281.67,116493568229,32,56.26,703.88,530.41
kafka-0001028,2025-11-04 06:39:12.390374,host-00053,audit-logs,risk-engine,60583,5159.27,694872634232,64,44.24,869.26,794.81
kafka-0001029,2025-11-04 06:49:12.390374,host-00091,trades,reporting,33573,34808.35,192454063753,16,27.4,701.68,625.98
kafka-0001030,2025-11-04 06:59:12.390374,host-00018,audit-logs,analytics,65772,9991.44,590009106344,8,22.69,22.9,551.04
kafka-0001031,2025-11-04 07:09:12.390374,host-00147,payments,analytics,1151,31749.3,923754833487,32,54.61,75.04,434.44
kafka-0001032,2025-11-04 07:19:12.390374,host-00100,risk-events,risk-engine,22705,18108.51,875336910095,16,41.02,804.08,255.19
kafka-0001033,2025-11-04 07:29:12.390374,host-00177,risk-events,risk-engine,66949,3162.92,214799229321,32,44.88,229.31,817.75
kafka-0001034,2025-11-04 07:39:12.390374,host-00072,risk-events,audit-processor,73757,9047.91,256433601527,64,46.15,640.66,895.32
kafka-0001035,2025-11-04 07:49:12.390374,host-00052,audit-logs,analytics,95477,1275.64,4892027099,32,78.59,801.03,841.19
kafka-0001036,2025-11-04 07:59:12.390374,host-00123,trades,audit-processor,27151,21668.43,940743676382,8,56.34,875.2,676.38
kafka-0001037,2025-11-04 08:09:12.390374,host-00193,audit-logs,audit-processor,67219,6026.37,215485506596,32,39.5,649.59,10.05
kafka-0001038,2025-11-04 08:19:12.390374,host-00193,market-data,risk-engine,92073,24475.28,343031182150,8,39.36,817.8,753.47
kafka-0001039,2025-11-04 08:29:12.390374,host-00002,payments,risk-engine,92424,3613.48,193951474173,16,60.97,902.67,952.95
kafka-0001040,2025-11-04 08:39:12.390374,host-00005,customer-events,analytics,44246,3267.72,780761602985,16,77.07,629.85,575.04
kafka-0001041,2025-11-04 08:49:12.390374,host-00175,payments,risk-engine,54074,590.1,246559846885,16,64.02,242.74,252.38
kafka-0001042,2025-11-04 08:59:12.390374,host-00016,audit-logs,risk-engine,62560,33746.08,761459697948,64,53.81,346.25,679.76
kafka-0001043,2025-11-04 09:09:12.390374,host-00004,market-data,analytics,72643,4111.23,844479591068,8,33.78,13.01,614.08
kafka-0001044,2025-11-04 09:19:12.390374,host-00033,trades,risk-engine,83641,39469.89,343574157510,32,30.19,145.78,219.3
kafka-0001045,2025-11-04 09:29:12.390374,host-00156,trades,reporting,83488,30318.4,386194950040,64,39.32,614.42,694.07
kafka-0001046,2025-11-04 09:39:12.390374,host-00117,customer-events,trading-app,12681,14435.39,586607743817,64,69.63,745.14,213.88
kafka-0001047,2025-11-04 09:49:12.390374,host-00119,customer-events,risk-engine,59864,7306.79,969506176968,32,52.79,477.95,276.07
kafka-0001048,2025-11-04 09:59:12.390374,host-00124,audit-logs,risk-engine,69589,35221.46,4221175891,16,44.1,678.14,437.68
kafka-0001049,2025-11-04 10:09:12.390374,host-00026,audit-logs,risk-engine,62980,11146.47,987811459436,32,65.18,406.95,85.26
kafka-0001050,2025-11-04 10:19:12.390374,host-00102,market-data,trading-app,4668,26744.95,495499999029,8,47.36,255.78,24.99
kafka-0001051,2025-11-04 10:29:12.390374,host-00036,customer-events,audit-processor,86798,14600.83,505446871075,64,46.47,731.17,946.58
kafka-0001052,2025-11-04 10:39:12.390374,host-00011,trades,risk-engine,14172,22392.97,991584725423,64,24.12,266.39,313.02
kafka-0001053,2025-11-04 10:49:12.390374,host-00147,trades,analytics,19811,41512.03,184865415208,32,68.51,761.17,339.64
kafka-0001054,2025-11-04 10:59:12.390374,host-00159,risk-events,reporting,83178,20182.17,506902982942,16,78.36,86.04,813.23
kafka-0001055,2025-11-04 11:09:12.390374,host-00135,audit-logs,analytics,30790,26522.87,275277510223,64,61.61,103.85,242.15
kafka-0001056,2025-11-04 11:19:12.390374,host-00079,payments,trading-app,99660,7507.88,230789151846,64,28.11,339.33,442.08
kafka-0001057,2025-11-04 11:29:12.390374,host-00165,market-data,analytics,38643,15748.99,362814133748,32,26.98,662.55,816.74
kafka-0001058,2025-11-04 11:39:12.390374,host-00034,audit-logs,trading-app,26149,14448.06,624321158044,16,46.51,770.35,109.86
kafka-0001059,2025-11-04 11:49:12.390374,host-00036,customer-events,trading-app,35286,25721.74,714019783386,16,73.41,446.72,697.32
kafka-0001060,2025-11-04 11:59:12.390374,host-00028,risk-events,audit-processor,94141,1966.12,236335558568,16,34.02,200.59,298.24
kafka-0001061,2025-11-04 12:09:12.390374,host-00160,customer-events,audit-processor,11778,33598.43,552533352316,64,34.62,627.72,97.97
kafka-0001062,2025-11-04 12:19:12.390374,host-00192,audit-logs,reporting,21361,45286.49,380360056361,8,30.69,361.41,475.19
kafka-0001063,2025-11-04 12:29:12.390374,host-00084,customer-events,trading-app,96058,34629.0,954850447090,8,41.15,863.11,162.43
kafka-0001064,2025-11-04 12:39:12.390374,host-00003,market-data,trading-app,88719,34569.29,908468263150,8,52.96,469.47,962.25
kafka-0001065,2025-11-04 12:49:12.390374,host-00063,market-data,reporting,67645,28366.48,705997945376,32,53.9,86.66,215.93
kafka-0001066,2025-11-04 12:59:12.390374,host-00196,payments,audit-processor,75260,46300.01,88487556202,8,75.93,892.58,423.75
kafka-0001067,2025-11-04 13:09:12.390374,host-00108,payments,reporting,79220,21024.27,228865771593,16,59.04,215.49,19.51
kafka-0001068,2025-11-04 13:19:12.390374,host-00087,trades,reporting,73693,1882.18,966483358983,32,73.09,671.67,163.78
kafka-0001069,2025-11-04 13:29:12.390374,host-00077,payments,risk-engine,73574,29478.63,897770760651,64,39.89,162.55,535.15
kafka-0001070,2025-11-04 13:39:12.390374,host-00095,customer-events,reporting,2895,41025.45,653908333447,8,22.5,723.91,947.51
kafka-0001071,2025-11-04 13:49:12.390374,host-00025,audit-logs,reporting,13639,26228.62,514549090333,64,39.76,132.59,322.16
kafka-0001072,2025-11-04 13:59:12.390374,host-00008,payments,risk-engine,83592,20694.16,773769230288,8,53.83,703.78,918.91
kafka-0001073,2025-11-04 14:09:12.390374,host-00110,trades,analytics,66495,8343.79,331377583171,16,44.35,624.78,941.37
kafka-0001074,2025-11-04 14:19:12.390374,host-00067,market-data,audit-processor,73997,36114.9,113069699401,64,57.92,96.46,405.47
kafka-0001075,2025-11-04 14:29:12.390374,host-00177,market-data,risk-engine,54058,48415.46,662371617330,64,29.12,926.64,902.42
kafka-0001076,2025-11-04 14:39:12.390374,host-00042,market-data,risk-engine,64435,32569.51,518033230093,16,68.48,576.2,206.28
kafka-0001077,2025-11-04 14:49:12.390374,host-00115,trades,trading-app,31659,44454.88,635633427958,16,72.38,495.16,453.19
kafka-0001078,2025-11-04 14:59:12.390374,host-00031,risk-events,trading-app,57389,35439.57,976218899437,32,48.96,43.98,44.48
kafka-0001079,2025-11-04 15:09:12.390374,host-00169,customer-events,audit-processor,96199,36373.53,974355947881,8,28.3,643.82,552.33
kafka-0001080,2025-11-04 15:19:12.390374,host-00106,trades,reporting,41698,23953.07,298156740441,8,77.83,455.33,397.09
kafka-0001081,2025-11-04 15:29:12.390374,host-00013,market-data,audit-processor,28080,6339.9,738237004557,64,48.25,307.45,12.67
kafka-0001082,2025-11-04 15:39:12.390374,host-00090,market-data,risk-engine,4438,3329.44,342783430458,16,59.34,752.02,204.66
kafka-0001083,2025-11-04 15:49:12.390374,host-00179,market-data,reporting,93487,44108.06,304869565491,8,27.39,69.89,187.29
kafka-0001084,2025-11-04 15:59:12.390374,host-00135,audit-logs,trading-app,18193,40196.64,253217756039,32,24.43,927.89,286.69
kafka-0001085,2025-11-04 16:09:12.390374,host-00073,customer-events,analytics,29446,42305.31,220090590286,32,54.56,794.99,345.82
kafka-0001086,2025-11-04 16:19:12.390374,host-00076,customer-events,audit-processor,8240,4325.74,32258545832,16,59.6,749.68,210.69
kafka-0001087,2025-11-04 16:29:12.390374,host-00145,payments,reporting,49433,49786.13,76625234874,16,69.29,231.69,339.69
kafka-0001088,2025-11-04 16:39:12.390374,host-00051,market-data,analytics,49775,8439.65,953082145316,16,33.92,330.49,607.34
kafka-0001089,2025-11-04 16:49:12.390374,host-00132,market-data,analytics,73124,18473.66,236751820143,8,22.46,761.77,49.39
kafka-0001090,2025-11-04 16:59:12.390374,host-00138,trades,trading-app,65169,43241.85,791883238751,16,44.52,972.98,993.24
kafka-0001091,2025-11-04 17:09:12.390374,host-00047,customer-events,trading-app,82882,17876.68,247211157199,32,66.35,926.42,498.7
kafka-0001092,2025-11-04 17:19:12.390374,host-00086,trades,trading-app,79683,41445.22,168982305928,8,78.17,514.75,909.29
kafka-0001093,2025-11-04 17:29:12.390374,host-00019,payments,reporting,62367,30112.32,486008790043,64,24.11,353.57,913.48
kafka-0001094,2025-11-04 17:39:12.390374,host-00050,audit-logs,audit-processor,40805,47929.77,767678105076,32,53.91,225.17,92.39
kafka-0001095,2025-11-04 17:49:12.390374,host-00040,risk-events,reporting,28939,21924.47,162061196856,8,69.2,254.2,741.63
kafka-0001096,2025-11-04 17:59:12.390374,host-00178,risk-events,analytics,70066,31109.31,95442186945,64,20.48,881.75,149.82
kafka-0001097,2025-11-04 18:09:12.390374,host-00058,audit-logs,risk-engine,35485,20192.12,214399563255,16,37.92,915.52,907.23
kafka-0001098,2025-11-04 18:19:12.390374,host-00095,customer-events,audit-processor,8773,32166.89,318561825825,32,78.51,721.45,594.54
kafka-0001099,2025-11-04 18:29:12.390374,host-00140,customer-events,audit-processor,34767,39764.13,243168125437,16,61.77,95.22,828.78
kafka-0001100,2025-11-04 18:39:12.390374,host-00002,customer-events,risk-engine,55,45975.64,770855925666,16,44.78,928.95,820.1
kafka-0001101,2025-11-04 18:49:12.390374,host-00193,trades,reporting,20468,49417.94,391309432409,8,61.79,740.96,796.61
kafka-0001102,2025-11-04 18:59:12.390374,host-00184,trades,reporting,50149,34685.23,882738753442,8,31.6,133.59,816.32
kafka-0001103,2025-11-04 19:09:12.390374,host-00151,customer-events,analytics,86892,43819.51,809999371817,8,60.98,922.3,250.86
kafka-0001104,2025-11-04 19:19:12.390374,host-00124,audit-logs,audit-processor,98888,16318.35,671167804463,16,54.43,152.01,168.43
kafka-0001105,2025-11-04 19:29:12.390374,host-00074,trades,trading-app,5124,32838.98,56028549367,32,60.63,260.56,76.06
kafka-0001106,2025-11-04 19:39:12.390374,host-00081,customer-events,trading-app,86841,25387.2,525707486225,64,24.89,342.57,976.62
kafka-0001107,2025-11-04 19:49:12.390374,host-00174,risk-events,audit-processor,82550,27931.11,795649154083,8,72.44,409.54,597.33
kafka-0001108,2025-11-04 19:59:12.390374,host-00187,customer-events,audit-processor,52715,21884.35,370775977744,16,69.77,590.99,749.89
kafka-0001109,2025-11-04 20:09:12.390374,host-00062,market-data,analytics,79062,28265.33,947142541611,16,55.33,271.76,902.07
