event_id,@timestamp,imsi,auth_result,hss_response_code,mme_host,cell_id,authentication_type,roaming_partner,response_time_ms,retry_count
AUTH-00001899,2025-10-10 23:36:10.592994,312530152387315,SUCCESS,SUCCESS,MME-04,CELL-0034,UMTS_AKA,Telstra,97,0
AUTH-00001900,2025-10-11 00:32:48.592994,310160804172200,FAILURE,DATABASE_ERROR,MME-05,CELL-0100,5G_AKA,Verizon,1378,2
AUTH-00001901,2025-10-11 00:42:41.592994,312530282408877,SUCCESS,SUCCESS,MME-02,CELL-0026,UMTS_AKA,China Mobile,317,0
AUTH-00001902,2025-10-11 01:30:03.592994,312530951909649,SUCCESS,SUCCESS,MME-04,CELL-0061,EAP_AKA,None,52,0
AUTH-00001903,2025-10-11 02:13:12.592994,311480627927205,SUCCESS,SUCCESS,MME-05,CELL-0024,UMTS_AKA,AT&T,232,0
AUTH-00001904,2025-10-11 02:56:54.592994,312530723595434,REJECTED,AUTH_VECTOR_MISMATCH,MME-01,CELL-0046,5G_AKA,Vodafone,423,2
AUTH-00001905,2025-10-11 03:03:45.592994,311480572830079,SUCCESS,SUCCESS,MME-05,CELL-0087,5G_AKA,AT&T,234,0
AUTH-00001906,2025-10-11 03:29:05.592994,311480237963843,SUCCESS,SUCCESS,MME-04,CELL-0012,UMTS_AKA,Vodafone,74,0
AUTH-00001907,2025-10-11 03:37:23.592994,310160639957858,SUCCESS,SUCCESS,MME-02,CELL-0035,EAP_AKA,None,353,0
AUTH-00001908,2025-10-11 03:41:34.592994,311480698018020,SUCCESS,SUCCESS,MME-05,CELL-0070,EPS_AKA,Telstra,310,0
AUTH-00001909,2025-10-11 03:47:54.592994,310260858319709,SUCCESS,SUCCESS,MME-01,CELL-0091,EPS_AKA,Verizon,79,0
AUTH-00001910,2025-10-11 03:53:24.592994,311480567588064,SUCCESS,SUCCESS,MME-03,CELL-0085,EPS_AKA,AT&T,100,0
AUTH-00001911,2025-10-11 04:51:06.592994,310160405289837,TIMEOUT,HSS_TIMEOUT,MME-02,CELL-0014,EPS_AKA,Telstra,284,5
AUTH-00001912,2025-10-11 06:56:49.592994,311480521771933,REJECTED,AUTH_VECTOR_MISMATCH,MME-05,CELL-0082,EPS_AKA,China Mobile,533,1
AUTH-00001913,2025-10-11 09:43:01.592994,312530626756800,SUCCESS,SUCCESS,MME-05,CELL-0078,UMTS_AKA,Verizon,131,0
AUTH-00001914,2025-10-11 10:45:27.592994,312530498433577,SUCCESS,SUCCESS,MME-05,CELL-0004,5G_AKA,Orange,219,0
AUTH-00001915,2025-10-11 11:01:49.592994,310260962467887,SUCCESS,SUCCESS,MME-02,CELL-0040,EAP_AKA,None,176,0
AUTH-00001916,2025-10-11 11:52:03.592994,312530882947236,TIMEOUT,SYNC_FAILURE,MME-04,CELL-0003,EPS_AKA,None,204,1
AUTH-00001917,2025-10-11 12:11:03.592994,312530672361740,SUCCESS,SUCCESS,MME-02,CELL-0077,EAP_AKA,None,342,0
AUTH-00001918,2025-10-11 13:31:09.592994,310160896859548,SUCCESS,SUCCESS,MME-03,CELL-0070,UMTS_AKA,Verizon,62,0
AUTH-00001919,2025-10-11 13:32:16.592994,310160808985900,SUCCESS,SUCCESS,MME-02,CELL-0021,EPS_AKA,Orange,217,0
AUTH-00001920,2025-10-11 14:01:03.592994,310260157224162,SUCCESS,SUCCESS,MME-02,CELL-0006,EAP_AKA,AT&T,172,0
AUTH-00001921,2025-10-11 15:16:15.592994,310260964790312,REJECTED,HSS_TIMEOUT,MME-05,CELL-0096,EPS_AKA,AT&T,256,4
AUTH-00001922,2025-10-11 15:24:03.592994,310160480777017,TIMEOUT,ROAMING_NOT_ALLOWED,MME-03,CELL-0097,EAP_AKA,None,503,4
AUTH-00001923,2025-10-11 15:50:35.592994,312530852477416,TIMEOUT,ROAMING_NOT_ALLOWED,MME-02,CELL-0098,5G_AKA,AT&T,541,2
AUTH-00001924,2025-10-11 16:35:00.592994,310260107509935,SUCCESS,SUCCESS,MME-01,CELL-0096,5G_AKA,China Mobile,139,0
AUTH-00001925,2025-10-11 16:36:49.592994,310160311859672,SUCCESS,SUCCESS,MME-02,CELL-0068,5G_AKA,Vodafone,64,0
AUTH-00001926,2025-10-11 17:08:05.592994,312530628626746,FAILURE,DATABASE_ERROR,MME-01,CELL-0007,5G_AKA,None,1278,2
AUTH-00001927,2025-10-11 17:10:40.592994,312530675439144,FAILURE,AUTH_VECTOR_MISMATCH,MME-02,CELL-0036,EPS_AKA,China Mobile,1068,4
AUTH-00001928,2025-10-11 18:04:23.592994,312530912512485,SUCCESS,SUCCESS,MME-02,CELL-0034,UMTS_AKA,China Mobile,205,0
AUTH-00001929,2025-10-11 18:43:51.592994,312530923100886,SUCCESS,SUCCESS,MME-04,CELL-0044,5G_AKA,China Mobile,197,0
AUTH-00001930,2025-10-11 18:45:42.592994,311480116980290,SUCCESS,SUCCESS,MME-05,CELL-0061,EPS_AKA,Telstra,95,0
AUTH-00001931,2025-10-11 19:16:26.592994,310260791711370,SUCCESS,SUCCESS,MME-03,CELL-0090,UMTS_AKA,Vodafone,148,0
AUTH-00001932,2025-10-11 20:09:09.592994,310260570699726,SUCCESS,SUCCESS,MME-04,CELL-0046,EAP_AKA,China Mobile,149,0
AUTH-00001933,2025-10-11 20:34:08.592994,310160982363027,SUCCESS,SUCCESS,MME-01,CELL-0081,UMTS_AKA,Telstra,74,0
AUTH-00001934,2025-10-11 21:01:08.592994,311480622776176,SUCCESS,SUCCESS,MME-05,CELL-0030,EAP_AKA,Verizon,130,0
AUTH-00001935,2025-10-11 21:16:46.592994,310260473660123,SUCCESS,SUCCESS,MME-02,CELL-0065,UMTS_AKA,AT&T,270,0
AUTH-00001936,2025-10-11 21:50:19.592994,310160993983704,SUCCESS,SUCCESS,MME-05,CELL-0034,5G_AKA,None,159,0
AUTH-00001937,2025-10-11 23:28:35.592994,310160302282858,SUCCESS,SUCCESS,MME-03,CELL-0097,UMTS_AKA,Vodafone,96,0
AUTH-00001938,2025-10-12 00:10:45.592994,310260934014427,SUCCESS,SUCCESS,MME-05,CELL-0098,EPS_AKA,AT&T,91,0
AUTH-00001939,2025-10-12 00:43:28.592994,310160635425624,FAILURE,SYNC_FAILURE,MME-01,CELL-0014,UMTS_AKA,None,699,2
AUTH-00001940,2025-10-12 01:52:11.592994,310260627596901,SUCCESS,SUCCESS,MME-05,CELL-0090,UMTS_AKA,China Mobile,98,0
AUTH-00001941,2025-10-12 02:43:40.592994,310160162537446,SUCCESS,SUCCESS,MME-03,CELL-0055,UMTS_AKA,Verizon,58,0
AUTH-00001942,2025-10-12 05:20:04.592994,310260342830456,SUCCESS,SUCCESS,MME-05,CELL-0071,5G_AKA,None,65,0
AUTH-00001943,2025-10-12 05:56:53.592994,312530332177678,SUCCESS,SUCCESS,MME-04,CELL-0062,EPS_AKA,Verizon,192,0
AUTH-00001944,2025-10-12 06:03:52.592994,312530347637733,FAILURE,HSS_TIMEOUT,MME-04,CELL-0049,EPS_AKA,Telstra,4195,3
AUTH-00001945,2025-10-12 06:18:18.592994,310160899668430,SUCCESS,SUCCESS,MME-02,CELL-0099,EPS_AKA,China Mobile,247,0
AUTH-00001946,2025-10-12 06:38:45.592994,310160470411947,FAILURE,DATABASE_ERROR,MME-03,CELL-0031,5G_AKA,AT&T,495,1
AUTH-00001947,2025-10-12 07:09:14.592994,311480410631953,TIMEOUT,AUTH_VECTOR_MISMATCH,MME-04,CELL-0032,5G_AKA,Telstra,261,4
AUTH-00001948,2025-10-12 08:01:50.592994,310160680830470,SUCCESS,SUCCESS,MME-03,CELL-0098,UMTS_AKA,China Mobile,168,0
AUTH-00001949,2025-10-12 09:09:27.592994,310260703896603,SUCCESS,SUCCESS,MME-05,CELL-0071,EPS_AKA,None,323,0
AUTH-00001950,2025-10-12 09:31:59.592994,310260342810827,SUCCESS,SUCCESS,MME-04,CELL-0054,UMTS_AKA,Telstra,149,0
AUTH-00001951,2025-10-12 09:33:27.592994,311480155838686,TIMEOUT,ROAMING_NOT_ALLOWED,MME-04,CELL-0043,EPS_AKA,China Mobile,2711,2
AUTH-00001952,2025-10-12 09:45:18.592994,312530787273716,SUCCESS,SUCCESS,MME-03,CELL-0091,5G_AKA,Telstra,274,0
AUTH-00001953,2025-10-12 12:17:24.592994,310260939264469,SUCCESS,SUCCESS,MME-05,CELL-0069,EPS_AKA,AT&T,51,0
AUTH-00001954,2025-10-12 13:10:38.592994,310260377746760,SUCCESS,SUCCESS,MME-03,CELL-0099,UMTS_AKA,Vodafone,57,0
AUTH-00001955,2025-10-12 13:33:03.592994,310260435969676,TIMEOUT,ROAMING_NOT_ALLOWED,MME-03,CELL-0030,EPS_AKA,Telstra,276,5
AUTH-00001956,2025-10-12 14:59:05.592994,310260692036837,SUCCESS,SUCCESS,MME-01,CELL-0055,5G_AKA,Verizon,138,0
AUTH-00001957,2025-10-12 15:05:46.592994,312530245317393,SUCCESS,SUCCESS,MME-04,CELL-0068,EPS_AKA,Orange,242,0
AUTH-00001958,2025-10-12 15:21:12.592994,310260769886277,SUCCESS,SUCCESS,MME-05,CELL-0017,UMTS_AKA,China Mobile,84,0
AUTH-00001959,2025-10-12 16:06:24.592994,311480919681211,FAILURE,DATABASE_ERROR,MME-05,CELL-0075,EAP_AKA,AT&T,1597,4
AUTH-00001960,2025-10-12 16:20:05.592994,310260601874958,FAILURE,HSS_TIMEOUT,MME-02,CELL-0017,UMTS_AKA,Verizon,3465,2
AUTH-00001961,2025-10-12 17:34:05.592994,312530821570550,SUCCESS,SUCCESS,MME-04,CELL-0068,EPS_AKA,AT&T,52,0
AUTH-00001962,2025-10-12 18:10:00.592994,310160644958768,SUCCESS,SUCCESS,MME-02,CELL-0074,EPS_AKA,Orange,214,0
AUTH-00001963,2025-10-12 18:34:06.592994,311480218495055,SUCCESS,SUCCESS,MME-05,CELL-0099,5G_AKA,None,70,0
AUTH-00001964,2025-10-12 18:47:21.592994,311480772480748,SUCCESS,SUCCESS,MME-04,CELL-0055,UMTS_AKA,Telstra,339,0
AUTH-00001965,2025-10-12 19:29:26.592994,310160599992336,SUCCESS,SUCCESS,MME-03,CELL-0044,EAP_AKA,Verizon,352,0
AUTH-00001966,2025-10-12 23:45:01.592994,310160797145925,SUCCESS,SUCCESS,MME-05,CELL-0030,5G_AKA,Telstra,117,0
AUTH-00001967,2025-10-13 00:50:21.592994,312530920504742,SUCCESS,SUCCESS,MME-01,CELL-0085,5G_AKA,Verizon,101,0
AUTH-00001968,2025-10-13 01:19:10.592994,310160917700822,SUCCESS,SUCCESS,MME-01,CELL-0016,EAP_AKA,AT&T,100,0
AUTH-00001969,2025-10-13 01:28:27.592994,310160808609766,SUCCESS,SUCCESS,MME-05,CELL-0027,UMTS_AKA,Vodafone,413,0
AUTH-00001970,2025-10-13 01:32:43.592994,311480575058181,SUCCESS,SUCCESS,MME-02,CELL-0016,UMTS_AKA,None,191,0
AUTH-00001971,2025-10-13 03:12:45.592994,311480290808442,SUCCESS,SUCCESS,MME-02,CELL-0024,EAP_AKA,Orange,90,0
AUTH-00001972,2025-10-13 03:26:59.592994,310160345303633,SUCCESS,SUCCESS,MME-04,CELL-0059,EPS_AKA,Telstra,136,0
AUTH-00001973,2025-10-13 03:38:53.592994,311480336915630,SUCCESS,SUCCESS,MME-02,CELL-0052,EAP_AKA,AT&T,67,0
AUTH-00001974,2025-10-13 05:48:22.592994,311480519828716,SUCCESS,SUCCESS,MME-02,CELL-0021,EAP_AKA,Verizon,184,0
AUTH-00001975,2025-10-13 05:49:03.592994,310160711789129,TIMEOUT,SYNC_FAILURE,MME-04,CELL-0019,EPS_AKA,None,491,2
AUTH-00001976,2025-10-13 06:08:17.592994,310160143160086,SUCCESS,SUCCESS,MME-04,CELL-0095,5G_AKA,Vodafone,108,0
AUTH-00001977,2025-10-13 06:14:27.592994,310260219763264,FAILURE,AUTH_VECTOR_MISMATCH,MME-03,CELL-0001,EAP_AKA,AT&T,297,1
AUTH-00001978,2025-10-13 06:14:54.592994,310260466723232,SUCCESS,SUCCESS,MME-04,CELL-0038,5G_AKA,Verizon,87,0
AUTH-00001979,2025-10-13 08:53:36.592994,310160588575829,FAILURE,AUTH_VECTOR_MISMATCH,MME-04,CELL-0062,EPS_AKA,Orange,1686,1
AUTH-00001980,2025-10-13 09:25:40.592994,310260501696743,SUCCESS,SUCCESS,MME-03,CELL-0005,5G_AKA,Telstra,249,0
AUTH-00001981,2025-10-13 10:25:14.592994,310260390063042,REJECTED,ROAMING_NOT_ALLOWED,MME-03,CELL-0038,5G_AKA,Telstra,884,4
AUTH-00001982,2025-10-13 11:17:14.592994,310160859297931,SUCCESS,SUCCESS,MME-02,CELL-0044,EAP_AKA,Verizon,251,0
AUTH-00001983,2025-10-13 11:35:39.592994,310260913842859,FAILURE,HSS_TIMEOUT,MME-05,CELL-0050,5G_AKA,Verizon,341,1
AUTH-00001984,2025-10-13 12:04:21.592994,312530446434528,SUCCESS,SUCCESS,MME-04,CELL-0086,5G_AKA,Verizon,364,0
AUTH-00001985,2025-10-13 12:23:57.592994,310160679306111,SUCCESS,SUCCESS,MME-04,CELL-0071,UMTS_AKA,China Mobile,236,0
AUTH-00001986,2025-10-13 12:43:58.592994,310160483406987,SUCCESS,SUCCESS,MME-02,CELL-0081,UMTS_AKA,Vodafone,73,0
AUTH-00001987,2025-10-13 12:51:24.592994,312530704812848,SUCCESS,SUCCESS,MME-04,CELL-0076,EPS_AKA,Vodafone,255,0
AUTH-00001988,2025-10-13 12:55:23.592994,310260734539127,SUCCESS,SUCCESS,MME-05,CELL-0007,EAP_AKA,Telstra,233,0
AUTH-00001989,2025-10-13 14:22:21.592994,310260865688908,SUCCESS,SUCCESS,MME-03,CELL-0049,UMTS_AKA,Orange,317,0
AUTH-00001990,2025-10-13 14:28:46.592994,310260874468967,SUCCESS,SUCCESS,MME-01,CELL-0092,UMTS_AKA,Telstra,197,0
AUTH-00001991,2025-10-13 15:06:45.592994,312530597312963,SUCCESS,SUCCESS,MME-05,CELL-0012,EPS_AKA,Verizon,293,0
AUTH-00001992,2025-10-13 16:34:21.592994,311480438795367,SUCCESS,SUCCESS,MME-05,CELL-0057,EPS_AKA,AT&T,154,0
AUTH-00001993,2025-10-13 17:16:01.592994,311480681003357,SUCCESS,SUCCESS,MME-04,CELL-0065,EAP_AKA,AT&T,257,0
AUTH-00001994,2025-10-13 18:19:45.592994,312530781693037,SUCCESS,SUCCESS,MME-02,CELL-0034,UMTS_AKA,China Mobile,298,0
AUTH-00001995,2025-10-13 19:52:17.592994,310260899643674,SUCCESS,SUCCESS,MME-02,CELL-0015,EAP_AKA,Telstra,202,0
AUTH-00001996,2025-10-13 19:59:58.592994,310160477157978,SUCCESS,SUCCESS,MME-01,CELL-0074,EAP_AKA,Verizon,120,0
AUTH-00001997,2025-10-13 20:17:49.592994,310160376386561,TIMEOUT,SUBSCRIBER_UNKNOWN,MME-03,CELL-0099,EAP_AKA,Telstra,237,1
AUTH-00001998,2025-10-13 20:24:05.592994,310260783332649,SUCCESS,SUCCESS,MME-03,CELL-0008,EPS_AKA,Vodafone,217,0
AUTH-00001999,2025-10-13 20:25:35.592994,310260329506004,SUCCESS,SUCCESS,MME-05,CELL-0039,EAP_AKA,China Mobile,54,0
AUTH-00002000,2025-10-13 21:10:25.592994,310160783325886,SUCCESS,SUCCESS,MME-03,CELL-0009,EAP_AKA,Verizon,76,0
AUTH-00002001,2025-10-13 21:29:17.592994,312530847033329,TIMEOUT,DATABASE_ERROR,MME-01,CELL-0093,EPS_AKA,Telstra,227,3
AUTH-00002002,2025-10-13 22:55:26.592994,310160257496176,SUCCESS,SUCCESS,MME-05,CELL-0097,EAP_AKA,Verizon,384,0
AUTH-00002003,2025-10-14 00:38:55.592994,311480726063262,SUCCESS,SUCCESS,MME-02,CELL-0079,UMTS_AKA,Telstra,61,0
AUTH-00002004,2025-10-14 00:44:08.592994,311480625352272,SUCCESS,SUCCESS,MME-02,CELL-0045,EPS_AKA,Verizon,119,0
AUTH-00002005,2025-10-14 00:46:39.592994,310260205046045,SUCCESS,SUCCESS,MME-02,CELL-0048,EPS_AKA,Vodafone,70,0
AUTH-00002006,2025-10-14 01:39:12.592994,310160990619767,SUCCESS,SUCCESS,MME-05,CELL-0081,EPS_AKA,AT&T,68,0
AUTH-00002007,2025-10-14 02:21:45.592994,310160201777185,FAILURE,SYNC_FAILURE,MME-03,CELL-0076,EAP_AKA,Orange,522,3
AUTH-00002008,2025-10-14 03:13:21.592994,310160377247878,REJECTED,HSS_TIMEOUT,MME-04,CELL-0064,EPS_AKA,Verizon,289,3
AUTH-00002009,2025-10-14 03:17:25.592994,310260171272552,SUCCESS,SUCCESS,MME-05,CELL-0051,UMTS_AKA,Orange,88,0
AUTH-00002010,2025-10-14 03:36:25.592994,310260264321585,SUCCESS,SUCCESS,MME-02,CELL-0067,EPS_AKA,China Mobile,153,0
AUTH-00002011,2025-10-14 04:03:41.592994,311480473840450,TIMEOUT,SYNC_FAILURE,MME-01,CELL-0089,5G_AKA,Telstra,289,3
AUTH-00002012,2025-10-14 04:37:02.592994,311480692988846,SUCCESS,SUCCESS,MME-01,CELL-0024,EPS_AKA,None,92,0
AUTH-00002013,2025-10-14 04:58:22.592994,311480145628648,SUCCESS,SUCCESS,MME-02,CELL-0059,EPS_AKA,China Mobile,211,0
AUTH-00002014,2025-10-14 05:08:52.592994,310160831300950,SUCCESS,SUCCESS,MME-04,CELL-0066,EPS_AKA,Verizon,406,0
AUTH-00002015,2025-10-14 05:11:10.592994,310160106817890,SUCCESS,SUCCESS,MME-01,CELL-0068,UMTS_AKA,China Mobile,124,0
AUTH-00002016,2025-10-14 05:56:55.592994,311480234944773,SUCCESS,SUCCESS,MME-04,CELL-0047,UMTS_AKA,Vodafone,72,0
AUTH-00002017,2025-10-14 06:06:02.592994,310260172598613,SUCCESS,SUCCESS,MME-02,CELL-0080,EAP_AKA,Verizon,286,0
AUTH-00002018,2025-10-14 06:14:50.592994,310160658408523,SUCCESS,SUCCESS,MME-03,CELL-0039,5G_AKA,Telstra,92,0
AUTH-00002019,2025-10-14 06:43:26.592994,310260506497063,SUCCESS,SUCCESS,MME-01,CELL-0010,UMTS_AKA,Vodafone,371,0
AUTH-00002020,2025-10-14 06:50:20.592994,310260430401000,REJECTED,SUBSCRIBER_UNKNOWN,MME-04,CELL-0009,5G_AKA,None,689,1
AUTH-00002021,2025-10-14 07:17:55.592994,312530225634735,SUCCESS,SUCCESS,MME-03,CELL-0011,EPS_AKA,Telstra,602,0
AUTH-00002022,2025-10-14 07:23:15.592994,310160219727820,SUCCESS,SUCCESS,MME-04,CELL-0046,EAP_AKA,AT&T,322,0
AUTH-00002023,2025-10-14 07:25:29.592994,310260294773644,FAILURE,ROAMING_NOT_ALLOWED,MME-02,CELL-0058,5G_AKA,Orange,222,5
AUTH-00002024,2025-10-14 07:58:42.592994,312530133825139,SUCCESS,SUCCESS,MME-03,CELL-0096,UMTS_AKA,Vodafone,110,0
AUTH-00002025,2025-10-14 08:33:08.592994,310160270174600,SUCCESS,SUCCESS,MME-05,CELL-0004,UMTS_AKA,Telstra,536,0
AUTH-00002026,2025-10-14 09:00:05.592994,311480714087386,SUCCESS,SUCCESS,MME-03,CELL-0002,UMTS_AKA,Vodafone,256,0
AUTH-00002027,2025-10-14 09:06:01.592994,311480874837243,SUCCESS,SUCCESS,MME-01,CELL-0050,5G_AKA,Vodafone,63,0
AUTH-00002028,2025-10-14 09:23:00.592994,311480942292183,REJECTED,SUBSCRIBER_UNKNOWN,MME-03,CELL-0043,EPS_AKA,Vodafone,397,3
AUTH-00002029,2025-10-14 09:46:55.592994,310260155667132,SUCCESS,SUCCESS,MME-03,CELL-0081,5G_AKA,Orange,72,0
AUTH-00002030,2025-10-14 13:42:11.592994,311480904617863,TIMEOUT,SYNC_FAILURE,MME-02,CELL-0038,EPS_AKA,None,672,3
AUTH-00002031,2025-10-14 13:46:58.592994,310160495135572,REJECTED,SUBSCRIBER_UNKNOWN,MME-02,CELL-0010,5G_AKA,China Mobile,2323,1
AUTH-00002032,2025-10-14 14:46:03.592994,311480765111276,TIMEOUT,AUTH_VECTOR_MISMATCH,MME-01,CELL-0073,5G_AKA,China Mobile,1002,5
AUTH-00002033,2025-10-14 15:29:43.592994,310260348914129,SUCCESS,SUCCESS,MME-04,CELL-0008,5G_AKA,None,505,0
AUTH-00002034,2025-10-14 16:28:14.592994,311480606233149,SUCCESS,SUCCESS,MME-04,CELL-0020,EAP_AKA,China Mobile,77,0
AUTH-00002035,2025-10-14 16:35:41.592994,310260826795764,SUCCESS,SUCCESS,MME-01,CELL-0066,UMTS_AKA,Verizon,303,0
AUTH-00002036,2025-10-14 17:05:50.592994,311480443559903,TIMEOUT,SUBSCRIBER_UNKNOWN,MME-03,CELL-0050,UMTS_AKA,Vodafone,449,2
AUTH-00002037,2025-10-14 18:19:41.592994,311480145121878,SUCCESS,SUCCESS,MME-04,CELL-0034,EAP_AKA,AT&T,362,0
AUTH-00002038,2025-10-14 18:26:31.592994,312530321586119,SUCCESS,SUCCESS,MME-02,CELL-0061,5G_AKA,Vodafone,180,0
AUTH-00002039,2025-10-14 19:10:37.592994,310260389284810,SUCCESS,SUCCESS,MME-03,CELL-0051,EAP_AKA,AT&T,154,0
AUTH-00002040,2025-10-14 20:48:50.592994,310160100262146,FAILURE,HSS_TIMEOUT,MME-02,CELL-0077,5G_AKA,AT&T,475,4
AUTH-00002041,2025-10-14 21:34:02.592994,312530378753684,SUCCESS,SUCCESS,MME-04,CELL-0033,5G_AKA,None,185,0
AUTH-00002042,2025-10-14 22:56:02.592994,311480915649026,SUCCESS,SUCCESS,MME-04,CELL-0058,UMTS_AKA,None,755,0
AUTH-00002043,2025-10-14 23:25:23.592994,311480108161495,SUCCESS,SUCCESS,MME-03,CELL-0024,EAP_AKA,Vodafone,94,0
AUTH-00002044,2025-10-15 00:38:05.592994,311480893708587,SUCCESS,SUCCESS,MME-01,CELL-0077,5G_AKA,None,659,0
AUTH-00002045,2025-10-15 03:43:09.592994,312530689249553,SUCCESS,SUCCESS,MME-02,CELL-0080,EPS_AKA,Telstra,100,0
AUTH-00002046,2025-10-15 04:28:37.592994,312530210349217,SUCCESS,SUCCESS,MME-01,CELL-0018,EPS_AKA,AT&T,159,0
AUTH-00002047,2025-10-15 04:46:46.592994,311480191444998,SUCCESS,SUCCESS,MME-02,CELL-0014,UMTS_AKA,None,773,0
AUTH-00002048,2025-10-15 07:07:07.592994,312530506539555,FAILURE,DATABASE_ERROR,MME-03,CELL-0077,EAP_AKA,China Mobile,457,4
AUTH-00002049,2025-10-15 08:15:55.592994,312530946602897,SUCCESS,SUCCESS,MME-01,CELL-0077,EAP_AKA,Verizon,106,0
AUTH-00002050,2025-10-15 08:38:51.592994,312530926672140,SUCCESS,SUCCESS,MME-04,CELL-0027,EPS_AKA,Telstra,65,0
AUTH-00002051,2025-10-15 09:40:46.592994,312530135861354,SUCCESS,SUCCESS,MME-03,CELL-0078,EAP_AKA,Orange,169,0
AUTH-00002052,2025-10-15 10:20:58.592994,310260238374233,SUCCESS,SUCCESS,MME-04,CELL-0060,5G_AKA,Verizon,228,0
AUTH-00002053,2025-10-15 10:30:01.592994,311480672691981,SUCCESS,SUCCESS,MME-05,CELL-0059,5G_AKA,None,143,0
AUTH-00002054,2025-10-15 11:21:13.592994,311480979272910,SUCCESS,SUCCESS,MME-05,CELL-0053,UMTS_AKA,None,128,0
AUTH-00002055,2025-10-15 11:27:09.592994,310260923453112,SUCCESS,SUCCESS,MME-01,CELL-0035,5G_AKA,None,56,0
AUTH-00002056,2025-10-15 12:24:27.592994,310160117544101,SUCCESS,SUCCESS,MME-05,CELL-0029,UMTS_AKA,None,224,0
AUTH-00002057,2025-10-15 12:58:32.592994,311480702919912,SUCCESS,SUCCESS,MME-05,CELL-0008,UMTS_AKA,Verizon,864,0
AUTH-00002058,2025-10-15 14:25:01.592994,310160867469255,FAILURE,HSS_TIMEOUT,MME-04,CELL-0077,5G_AKA,None,367,4
AUTH-00002059,2025-10-15 14:30:46.592994,312530255769345,FAILURE,HSS_TIMEOUT,MME-04,CELL-0019,EAP_AKA,Vodafone,797,1
AUTH-00002060,2025-10-15 14:58:42.592994,311480273667976,SUCCESS,SUCCESS,MME-03,CELL-0073,EAP_AKA,None,58,0
AUTH-00002061,2025-10-15 15:15:20.592994,311480273630457,TIMEOUT,SUBSCRIBER_UNKNOWN,MME-04,CELL-0072,UMTS_AKA,None,1110,2
AUTH-00002062,2025-10-15 15:20:56.592994,310160222361516,SUCCESS,SUCCESS,MME-01,CELL-0060,EAP_AKA,Verizon,54,0
AUTH-00002063,2025-10-15 17:01:46.592994,312530110650063,SUCCESS,SUCCESS,MME-04,CELL-0084,EPS_AKA,Vodafone,274,0
AUTH-00002064,2025-10-15 17:05:47.592994,311480879501914,FAILURE,AUTH_VECTOR_MISMATCH,MME-05,CELL-0036,EPS_AKA,AT&T,828,1
AUTH-00002065,2025-10-15 17:50:15.592994,312530520493346,FAILURE,AUTH_VECTOR_MISMATCH,MME-04,CELL-0072,UMTS_AKA,Orange,324,5
AUTH-00002066,2025-10-15 18:33:51.592994,310260752285077,FAILURE,SYNC_FAILURE,MME-05,CELL-0013,UMTS_AKA,Orange,2211,4
AUTH-00002067,2025-10-15 18:55:31.592994,310160466400190,REJECTED,ROAMING_NOT_ALLOWED,MME-04,CELL-0030,5G_AKA,China Mobile,773,3
AUTH-00002068,2025-10-15 19:17:09.592994,310160845057397,SUCCESS,SUCCESS,MME-03,CELL-0007,EPS_AKA,None,368,0
AUTH-00002069,2025-10-15 19:43:54.592994,312530669223218,SUCCESS,SUCCESS,MME-02,CELL-0038,EAP_AKA,AT&T,51,0
AUTH-00002070,2025-10-15 19:50:24.592994,310260235711139,FAILURE,SUBSCRIBER_UNKNOWN,MME-05,CELL-0029,UMTS_AKA,Verizon,3703,3
AUTH-00002071,2025-10-15 20:18:56.592994,310160896540864,SUCCESS,SUCCESS,MME-03,CELL-0057,5G_AKA,China Mobile,221,0
AUTH-00002072,2025-10-15 21:26:27.592994,311480556246102,SUCCESS,SUCCESS,MME-02,CELL-0027,5G_AKA,None,115,0
AUTH-00002073,2025-10-15 22:05:30.592994,311480287655985,REJECTED,HSS_TIMEOUT,MME-03,CELL-0018,EPS_AKA,AT&T,2293,1
AUTH-00002074,2025-10-15 22:29:27.592994,310160596250574,FAILURE,DATABASE_ERROR,MME-01,CELL-0023,EPS_AKA,China Mobile,565,2
AUTH-00002075,2025-10-15 23:37:48.592994,310260676020643,SUCCESS,SUCCESS,MME-02,CELL-0062,5G_AKA,Orange,129,0
AUTH-00002076,2025-10-16 01:49:35.592994,311480375425762,SUCCESS,SUCCESS,MME-04,CELL-0065,UMTS_AKA,Telstra,508,0
AUTH-00002077,2025-10-16 01:53:00.592994,312530379285216,SUCCESS,SUCCESS,MME-04,CELL-0085,EPS_AKA,Orange,76,0
AUTH-00002078,2025-10-16 02:13:04.592994,311480155269345,SUCCESS,SUCCESS,MME-02,CELL-0050,EAP_AKA,Telstra,151,0
AUTH-00002079,2025-10-16 03:18:36.592994,312530512437366,REJECTED,AUTH_VECTOR_MISMATCH,MME-01,CELL-0042,EPS_AKA,Verizon,774,4
AUTH-00002080,2025-10-16 04:28:41.592994,310160520774681,SUCCESS,SUCCESS,MME-04,CELL-0097,EAP_AKA,China Mobile,740,0
AUTH-00002081,2025-10-16 06:09:40.592994,312530892639087,SUCCESS,SUCCESS,MME-05,CELL-0064,EAP_AKA,Verizon,349,0
AUTH-00002082,2025-10-16 06:30:45.592994,312530195642718,TIMEOUT,AUTH_VECTOR_MISMATCH,MME-01,CELL-0098,EAP_AKA,Vodafone,279,5
