Performance ID,Campaign Name,Asset ID,Date,Channel,Region,Audience Segment,Impressions,Clicks,Conversions,Engagement Rate,Conversion Rate,Spend,Revenue
CP-5188,Summer Splash Sale,BA-1203,2025-02-22,Display Ads,North America,SMB,85350,3820,187,4.48,4.90,195.63,35166.67
CP-5189,Summer Splash Sale,BA-1203,2025-02-22,Print,Global,Enterprise,18973,941,32,4.96,3.40,91.05,4774.19
CP-5190,Summer Splash Sale,BA-1203,2025-02-22,Social Media,Global,Developer,55416,597,58,1.08,9.72,244.18,4500.62
CP-5191,Summer Splash Sale,BA-1191,2025-02-22,Web,North America,Creative Professional,15915,954,64,5.99,6.71,132.77,12471.73
CP-5192,Summer Splash Sale,BA-1191,2025-02-22,Social Media,LATAM,Developer,52976,2065,187,3.90,9.06,109.87,12926.82
CP-5193,Summer Splash Sale,BA-1200,2025-02-22,Web,North America,Enterprise,16425,461,37,2.81,8.03,116.84,7243.09
CP-5194,Summer Splash Sale,BA-1093,2025-02-22,Email,EMEA,Developer,13716,420,13,3.06,3.10,115.27,1541.15
CP-5195,Summer Splash Sale,BA-1093,2025-02-22,Social Media,APAC,SMB,26245,1039,48,3.96,4.62,220.00,9273.30
CP-5196,Summer Splash Sale,BA-1093,2025-02-22,Video,EMEA,Consumer,16824,313,13,1.86,4.15,57.23,1386.93
CP-5197,Summer Splash Sale,BA-1051,2025-02-22,Print,Global,Developer,14758,475,24,3.22,5.05,59.39,2231.78
CP-5198,Summer Splash Sale,BA-1051,2025-02-22,Display Ads,LATAM,Enterprise,97761,3623,176,3.71,4.86,490.78,36691.11
CP-5199,Summer Splash Sale,BA-1051,2025-02-22,Web,LATAM,Consumer,38897,1053,40,2.71,3.80,233.62,3950.83
CP-5200,Summer Splash Sale,BA-1024,2025-02-23,Email,EMEA,Creative Professional,16964,680,26,4.01,3.82,80.03,2691.19
CP-5201,Summer Splash Sale,BA-1130,2025-02-23,Email,LATAM,Creative Professional,10011,350,23,3.50,6.57,86.32,3535.73
CP-5202,Summer Splash Sale,BA-1130,2025-02-23,Web,LATAM,Developer,35850,2002,113,5.58,5.64,77.94,15271.03
CP-5203,Summer Splash Sale,BA-1130,2025-02-23,Display Ads,Global,SMB,70586,4064,189,5.76,4.65,373.84,38741.49
CP-5204,Summer Splash Sale,BA-1203,2025-02-23,Display Ads,LATAM,Creative Professional,107033,2724,98,2.55,3.60,1051.85,11382.86
CP-5205,Summer Splash Sale,BA-1203,2025-02-23,Video,LATAM,Developer,21537,673,29,3.12,4.31,75.95,1678.14
CP-5206,Summer Splash Sale,BA-1191,2025-02-23,Video,APAC,Creative Professional,7806,229,5,2.93,2.18,39.76,1139.42
CP-5207,Summer Splash Sale,BA-1191,2025-02-23,Web,Global,Creative Professional,20025,439,12,2.19,2.73,119.25,2780.36
CP-5208,Summer Splash Sale,BA-1191,2025-02-23,Email,North America,Enterprise,23942,843,38,3.52,4.51,164.65,4027.91
CP-5209,Summer Splash Sale,BA-1200,2025-02-23,Print,EMEA,Developer,18118,380,14,2.10,3.68,120.90,2230.26
CP-5210,Summer Splash Sale,BA-1200,2025-02-23,Display Ads,North America,Consumer,93456,1501,60,1.61,4.00,527.04,13385.48
CP-5211,Summer Splash Sale,BA-1200,2025-02-23,Social Media,Global,Consumer,52648,1071,53,2.03,4.95,336.12,12318.79
CP-5212,Summer Splash Sale,BA-1093,2025-02-23,Print,EMEA,SMB,10461,308,9,2.94,2.92,38.28,909.96
CP-5213,Summer Splash Sale,BA-1093,2025-02-23,Social Media,LATAM,Creative Professional,44559,1354,52,3.04,3.84,371.12,11637.79
CP-5214,Summer Splash Sale,BA-1051,2025-02-23,Display Ads,EMEA,SMB,70915,1141,39,1.61,3.42,434.76,8255.45
CP-5215,Summer Splash Sale,BA-1024,2025-02-24,Social Media,EMEA,Consumer,35207,943,65,2.68,6.89,123.54,10554.76
CP-5216,Summer Splash Sale,BA-1024,2025-02-24,Email,Global,Creative Professional,25424,826,24,3.25,2.91,195.42,2278.56
CP-5217,Summer Splash Sale,BA-1024,2025-02-24,Video,APAC,SMB,13638,597,24,4.38,4.02,100.22,3939.96
CP-5218,Summer Splash Sale,BA-1130,2025-02-24,Print,LATAM,Enterprise,15692,577,19,3.68,3.29,62.22,3871.91
CP-5219,Summer Splash Sale,BA-1130,2025-02-24,Web,North America,SMB,18002,859,44,4.77,5.12,113.39,3449.86
CP-5220,Summer Splash Sale,BA-1130,2025-02-24,Video,EMEA,Enterprise,9268,361,27,3.90,7.48,50.18,5742.15
CP-5221,Summer Splash Sale,BA-1203,2025-02-24,Web,North America,Enterprise,20394,1217,68,5.97,5.59,40.88,9513.66
CP-5222,Summer Splash Sale,BA-1191,2025-02-24,Print,LATAM,Enterprise,20636,436,33,2.11,7.57,157.39,5235.37
CP-5223,Summer Splash Sale,BA-1191,2025-02-24,Social Media,EMEA,Enterprise,44631,1291,105,2.89,8.13,328.50,23895.65
CP-5224,Summer Splash Sale,BA-1200,2025-02-24,Video,EMEA,Consumer,10915,443,17,4.06,3.84,95.34,1250.42
CP-5225,Summer Splash Sale,BA-1200,2025-02-24,Email,Global,Creative Professional,29055,1483,122,5.10,8.23,252.08,18172.61
CP-5226,Summer Splash Sale,BA-1200,2025-02-24,Display Ads,EMEA,SMB,63452,2132,201,3.36,9.43,330.35,41317.00
CP-5227,Summer Splash Sale,BA-1093,2025-02-24,Email,EMEA,Enterprise,12129,424,18,3.50,4.25,30.52,2057.33
CP-5228,Summer Splash Sale,BA-1093,2025-02-24,Print,North America,Developer,21561,1073,81,4.98,7.55,86.12,11087.74
CP-5229,Summer Splash Sale,BA-1093,2025-02-24,Display Ads,North America,Creative Professional,118068,5391,513,4.57,9.52,1002.91,75449.21
CP-5230,Summer Splash Sale,BA-1051,2025-02-24,Print,North America,Consumer,16376,608,13,3.71,2.14,43.49,1588.93
CP-5231,Summer Splash Sale,BA-1051,2025-02-24,Web,LATAM,Enterprise,22908,295,19,1.29,6.44,180.61,961.18
CP-5232,Summer Splash Sale,BA-1051,2025-02-24,Email,North America,Developer,19539,692,48,3.54,6.94,127.03,8839.37
CP-5233,Summer Splash Sale,BA-1024,2025-02-25,Video,LATAM,Developer,20744,917,60,4.42,6.54,163.58,12039.00
CP-5234,Summer Splash Sale,BA-1024,2025-02-25,Email,North America,SMB,14795,434,19,2.93,4.38,135.42,3816.44
CP-5235,Summer Splash Sale,BA-1130,2025-02-25,Web,APAC,Developer,15947,712,36,4.46,5.06,46.42,6586.35
CP-5236,Summer Splash Sale,BA-1130,2025-02-25,Video,North America,Developer,9694,290,13,2.99,4.48,75.43,2081.11
CP-5237,Summer Splash Sale,BA-1130,2025-02-25,Email,EMEA,SMB,17781,473,22,2.66,4.65,62.19,4665.32
CP-5238,Summer Splash Sale,BA-1203,2025-02-25,Video,EMEA,SMB,20212,906,75,4.48,8.28,187.62,9633.68
CP-5239,Summer Splash Sale,BA-1191,2025-02-25,Video,Global,Developer,9599,292,13,3.04,4.45,61.56,1203.15
CP-5240,Summer Splash Sale,BA-1200,2025-02-25,Print,LATAM,Developer,17117,663,60,3.87,9.05,37.41,12286.43
CP-5241,Summer Splash Sale,BA-1200,2025-02-25,Video,EMEA,Enterprise,18054,1028,74,5.69,7.20,144.53,6271.89
CP-5242,Summer Splash Sale,BA-1093,2025-02-25,Video,EMEA,Creative Professional,13732,363,32,2.64,8.82,63.19,6762.79
CP-5243,Summer Splash Sale,BA-1051,2025-02-25,Web,LATAM,Consumer,17912,692,58,3.86,8.38,95.43,11313.15
CP-5244,Summer Splash Sale,BA-1024,2025-02-26,Social Media,APAC,Developer,40114,769,67,1.92,8.71,222.60,6926.81
CP-5245,Summer Splash Sale,BA-1024,2025-02-26,Email,North America,Creative Professional,25301,815,50,3.22,6.13,82.37,4010.42
CP-5246,Summer Splash Sale,BA-1130,2025-02-26,Video,APAC,Creative Professional,16574,770,46,4.65,5.97,127.29,6675.38
CP-5247,Summer Splash Sale,BA-1130,2025-02-26,Email,APAC,Creative Professional,27616,1523,109,5.51,7.16,105.84,7781.90
CP-5248,Summer Splash Sale,BA-1203,2025-02-26,Social Media,APAC,SMB,58287,2788,210,4.78,7.53,305.71,44712.84
CP-5249,Summer Splash Sale,BA-1203,2025-02-26,Print,LATAM,SMB,10296,501,14,4.87,2.79,40.55,2567.65
CP-5250,Summer Splash Sale,BA-1203,2025-02-26,Email,North America,SMB,12999,228,9,1.75,3.95,109.02,1453.39
CP-5251,Summer Splash Sale,BA-1191,2025-02-26,Email,EMEA,Developer,27866,995,30,3.57,3.02,155.60,4799.82
CP-5252,Summer Splash Sale,BA-1191,2025-02-26,Social Media,APAC,Creative Professional,71415,1657,88,2.32,5.31,613.29,13413.23
CP-5253,Summer Splash Sale,BA-1200,2025-02-26,Social Media,North America,Creative Professional,32832,1657,45,5.05,2.72,187.21,4663.27
CP-5254,Summer Splash Sale,BA-1200,2025-02-26,Video,EMEA,Developer,19635,1094,106,5.57,9.69,73.09,20389.06
CP-5255,Summer Splash Sale,BA-1093,2025-02-26,Video,APAC,SMB,20461,856,47,4.18,5.49,180.57,10485.07
CP-5256,Summer Splash Sale,BA-1093,2025-02-26,Email,Global,Developer,12764,202,18,1.58,8.91,104.76,3541.77
CP-5257,Summer Splash Sale,BA-1093,2025-02-26,Display Ads,Global,Creative Professional,67693,1750,154,2.59,8.80,624.62,16878.17
CP-5258,Summer Splash Sale,BA-1051,2025-02-26,Web,EMEA,Enterprise,18883,1131,23,5.99,2.03,75.20,1970.51
CP-5259,Summer Splash Sale,BA-1051,2025-02-26,Print,Global,Consumer,15978,674,67,4.22,9.94,139.45,10083.93
CP-5260,Summer Splash Sale,BA-1024,2025-02-27,Email,LATAM,SMB,22801,346,8,1.52,2.31,227.44,707.44
CP-5261,Summer Splash Sale,BA-1130,2025-02-27,Display Ads,EMEA,Consumer,56226,2693,126,4.79,4.68,154.35,16488.38
CP-5262,Summer Splash Sale,BA-1130,2025-02-27,Print,Global,Developer,21189,269,21,1.27,7.81,94.66,1294.61
CP-5263,Summer Splash Sale,BA-1203,2025-02-27,Video,Global,Creative Professional,10491,255,18,2.43,7.06,79.74,1708.52
CP-5264,Summer Splash Sale,BA-1203,2025-02-27,Social Media,APAC,Consumer,36818,1369,117,3.72,8.55,348.70,6521.06
CP-5265,Summer Splash Sale,BA-1203,2025-02-27,Email,EMEA,Consumer,10764,384,19,3.57,4.95,64.36,3222.10
CP-5266,Summer Splash Sale,BA-1191,2025-02-27,Video,LATAM,Enterprise,17907,679,62,3.79,9.13,117.07,6315.88
CP-5267,Summer Splash Sale,BA-1191,2025-02-27,Social Media,North America,SMB,36027,417,22,1.16,5.28,267.26,4138.43
CP-5268,Summer Splash Sale,BA-1200,2025-02-27,Web,Global,Creative Professional,22737,1235,39,5.43,3.16,58.46,2636.43
CP-5269,Summer Splash Sale,BA-1093,2025-02-27,Email,APAC,Consumer,27928,1446,47,5.18,3.25,128.11,5663.08
CP-5270,Summer Splash Sale,BA-1093,2025-02-27,Web,North America,SMB,31952,1599,116,5.00,7.25,108.60,13450.87
CP-5271,Summer Splash Sale,BA-1051,2025-02-27,Social Media,EMEA,Enterprise,49407,783,53,1.58,6.77,267.07,3290.29
CP-5272,Q3 Growth Initiative,BA-1114,2025-01-01,Email,North America,Consumer,21946,1299,33,5.92,2.54,117.63,4578.25
CP-5273,Q3 Growth Initiative,BA-1114,2025-01-01,Video,Global,Creative Professional,14114,738,56,5.23,7.59,58.02,3728.51
CP-5274,Q3 Growth Initiative,BA-1114,2025-01-01,Display Ads,Global,Enterprise,67946,826,58,1.22,7.02,256.59,10086.63
CP-5275,Q3 Growth Initiative,BA-1157,2025-01-01,Web,North America,Consumer,23598,249,7,1.06,2.81,191.37,1472.80
CP-5276,Q3 Growth Initiative,BA-1157,2025-01-01,Video,APAC,SMB,9620,368,16,3.83,4.35,63.81,2365.14
CP-5277,Q3 Growth Initiative,BA-1021,2025-01-01,Social Media,LATAM,SMB,52831,3059,247,5.79,8.07,303.29,60096.39
CP-5278,Q3 Growth Initiative,BA-1021,2025-01-01,Web,LATAM,Consumer,31557,1883,103,5.97,5.47,312.55,23098.16
CP-5279,Q3 Growth Initiative,BA-1021,2025-01-01,Email,North America,Enterprise,17215,387,35,2.25,9.04,163.03,1837.57
CP-5280,Q3 Growth Initiative,BA-1110,2025-01-01,Display Ads,EMEA,Consumer,103956,2078,47,2.00,2.26,960.23,8051.77
CP-5281,Q3 Growth Initiative,BA-1191,2025-01-01,Social Media,APAC,SMB,42953,855,70,1.99,8.19,226.48,13097.12
CP-5282,Q3 Growth Initiative,BA-1191,2025-01-01,Display Ads,EMEA,Creative Professional,113520,4433,221,3.91,4.99,410.14,35491.68
CP-5283,Q3 Growth Initiative,BA-1191,2025-01-01,Print,North America,Creative Professional,19495,315,15,1.62,4.76,42.14,1731.30
CP-5284,Q3 Growth Initiative,BA-1205,2025-01-01,Web,APAC,Consumer,16778,251,24,1.50,9.56,128.03,5937.06
CP-5285,Q3 Growth Initiative,BA-1205,2025-01-01,Social Media,Global,SMB,70482,3704,241,5.26,6.51,328.06,50670.50
CP-5286,Q3 Growth Initiative,BA-1114,2025-01-02,Video,Global,Enterprise,14693,391,12,2.66,3.07,37.16,1384.84
CP-5287,Q3 Growth Initiative,BA-1114,2025-01-02,Email,EMEA,SMB,22351,760,43,3.40,5.66,166.00,3229.02
CP-5288,Q3 Growth Initiative,BA-1157,2025-01-02,Email,LATAM,Developer,25172,545,52,2.17,9.54,205.43,3998.28
CP-5289,Q3 Growth Initiative,BA-1157,2025-01-02,Print,LATAM,SMB,11287,277,15,2.45,5.42,55.55,2039.78
CP-5290,Q3 Growth Initiative,BA-1157,2025-01-02,Display Ads,LATAM,Enterprise,109296,5080,415,4.65,8.17,846.86,89847.47
CP-5291,Q3 Growth Initiative,BA-1021,2025-01-02,Print,LATAM,Developer,20762,906,62,4.36,6.84,204.43,10889.75
CP-5292,Q3 Growth Initiative,BA-1021,2025-01-02,Video,EMEA,Developer,17684,1026,34,5.80,3.31,164.12,4347.23
CP-5293,Q3 Growth Initiative,BA-1021,2025-01-02,Web,EMEA,Developer,31045,400,9,1.29,2.25,63.62,1013.48
CP-5294,Q3 Growth Initiative,BA-1110,2025-01-02,Social Media,LATAM,Creative Professional,64078,3051,63,4.76,2.06,614.60,6544.54
CP-5295,Q3 Growth Initiative,BA-1191,2025-01-02,Email,APAC,Developer,25982,1318,98,5.07,7.44,201.85,21718.74
CP-5296,Q3 Growth Initiative,BA-1205,2025-01-02,Video,APAC,Consumer,7528,314,15,4.17,4.78,46.61,2163.58
CP-5297,Q3 Growth Initiative,BA-1205,2025-01-02,Web,Global,Developer,39997,822,24,2.06,2.92,282.88,2567.60
CP-5298,Q3 Growth Initiative,BA-1205,2025-01-02,Print,Global,Consumer,9938,309,18,3.11,5.83,92.26,2436.50
CP-5299,Q3 Growth Initiative,BA-1114,2025-01-03,Display Ads,LATAM,SMB,56508,2460,145,4.35,5.89,366.30,22143.92
CP-5300,Q3 Growth Initiative,BA-1114,2025-01-03,Email,LATAM,Consumer,23965,1087,54,4.54,4.97,163.96,12512.87
CP-5301,Q3 Growth Initiative,BA-1114,2025-01-03,Video,Global,Enterprise,13000,732,26,5.63,3.55,67.11,5877.76
CP-5302,Q3 Growth Initiative,BA-1157,2025-01-03,Web,Global,Developer,18702,1018,29,5.44,2.85,55.71,5111.18
CP-5303,Q3 Growth Initiative,BA-1157,2025-01-03,Print,Global,SMB,22401,392,25,1.75,6.38,209.74,2848.21
CP-5304,Q3 Growth Initiative,BA-1021,2025-01-03,Social Media,APAC,Developer,36514,505,29,1.38,5.74,99.43,5573.16
CP-5305,Q3 Growth Initiative,BA-1021,2025-01-03,Email,LATAM,SMB,11766,372,23,3.16,6.18,27.51,2271.48
CP-5306,Q3 Growth Initiative,BA-1021,2025-01-03,Video,APAC,Consumer,11215,116,6,1.03,5.17,28.54,509.93
CP-5307,Q3 Growth Initiative,BA-1110,2025-01-03,Video,LATAM,Consumer,13248,531,38,4.01,7.16,46.85,6490.23
CP-5308,Q3 Growth Initiative,BA-1110,2025-01-03,Email,North America,Developer,21662,705,65,3.25,9.22,56.30,11821.31
CP-5309,Q3 Growth Initiative,BA-1110,2025-01-03,Social Media,APAC,Creative Professional,74081,745,29,1.01,3.89,554.66,2465.89
CP-5310,Q3 Growth Initiative,BA-1191,2025-01-03,Print,Global,Creative Professional,13996,413,34,2.95,8.23,36.57,1894.78
CP-5311,Q3 Growth Initiative,BA-1205,2025-01-03,Video,Global,SMB,10361,311,29,3.00,9.32,58.93,6206.55
CP-5312,Q3 Growth Initiative,BA-1205,2025-01-03,Print,LATAM,Developer,10274,499,42,4.86,8.42,39.97,7125.29
CP-5313,Q3 Growth Initiative,BA-1114,2025-01-04,Print,EMEA,SMB,15321,680,38,4.44,5.59,48.46,8680.23
CP-5314,Q3 Growth Initiative,BA-1114,2025-01-04,Web,APAC,Enterprise,21706,806,18,3.71,2.23,153.49,2904.62
CP-5315,Q3 Growth Initiative,BA-1114,2025-01-04,Social Media,Global,SMB,61450,3639,158,5.92,4.34,259.80,23396.47
CP-5316,Q3 Growth Initiative,BA-1157,2025-01-04,Social Media,LATAM,Creative Professional,41492,1885,149,4.54,7.90,285.99,19490.69
CP-5317,Q3 Growth Initiative,BA-1157,2025-01-04,Video,APAC,Consumer,18402,866,61,4.71,7.04,83.30,14194.17
CP-5318,Q3 Growth Initiative,BA-1021,2025-01-04,Email,EMEA,Creative Professional,27217,1271,80,4.67,6.29,190.85,19208.94
CP-5319,Q3 Growth Initiative,BA-1021,2025-01-04,Video,APAC,Enterprise,9818,565,22,5.75,3.89,77.82,3174.08
CP-5320,Q3 Growth Initiative,BA-1021,2025-01-04,Display Ads,North America,SMB,103602,1268,124,1.22,9.78,766.74,26480.99
CP-5321,Q3 Growth Initiative,BA-1110,2025-01-04,Social Media,LATAM,Enterprise,26883,571,21,2.12,3.68,160.14,2176.44
CP-5322,Q3 Growth Initiative,BA-1191,2025-01-04,Web,Global,Developer,33801,1165,65,3.45,5.58,137.73,7549.91
CP-5323,Q3 Growth Initiative,BA-1191,2025-01-04,Email,EMEA,Enterprise,28532,534,49,1.87,9.18,188.03,5473.84
CP-5324,Q3 Growth Initiative,BA-1191,2025-01-04,Display Ads,North America,Enterprise,91354,3425,240,3.75,7.01,235.25,44835.84
CP-5325,Q3 Growth Initiative,BA-1205,2025-01-04,Video,EMEA,Creative Professional,10314,256,20,2.48,7.81,41.54,1806.48
CP-5326,Q3 Growth Initiative,BA-1114,2025-01-05,Video,LATAM,Consumer,22306,457,27,2.05,5.91,131.18,5520.93
CP-5327,Q3 Growth Initiative,BA-1157,2025-01-05,Social Media,EMEA,SMB,29103,845,37,2.90,4.38,209.73,3938.07
CP-5328,Q3 Growth Initiative,BA-1157,2025-01-05,Web,LATAM,SMB,16454,805,68,4.89,8.45,77.89,15730.34
CP-5329,Q3 Growth Initiative,BA-1157,2025-01-05,Print,LATAM,Creative Professional,21239,1011,79,4.76,7.81,94.86,11959.01
CP-5330,Q3 Growth Initiative,BA-1021,2025-01-05,Email,EMEA,Creative Professional,20811,1167,84,5.61,7.20,54.39,9838.10
CP-5331,Q3 Growth Initiative,BA-1021,2025-01-05,Social Media,APAC,Consumer,59419,999,67,1.68,6.71,538.79,5603.37
CP-5332,Q3 Growth Initiative,BA-1110,2025-01-05,Print,APAC,SMB,7819,392,21,5.01,5.36,47.91,4357.39
CP-5333,Q3 Growth Initiative,BA-1110,2025-01-05,Web,EMEA,Creative Professional,43424,810,63,1.87,7.78,137.45,9126.99
CP-5334,Q3 Growth Initiative,BA-1110,2025-01-05,Display Ads,APAC,Consumer,134685,2288,72,1.70,3.15,988.87,4498.33
CP-5335,Q3 Growth Initiative,BA-1191,2025-01-05,Email,EMEA,Enterprise,27479,339,12,1.23,3.54,142.31,2552.23
CP-5336,Q3 Growth Initiative,BA-1205,2025-01-05,Web,North America,Enterprise,17565,1023,40,5.82,3.91,41.33,5575.27
CP-5337,Q3 Growth Initiative,BA-1205,2025-01-05,Video,North America,SMB,20605,990,63,4.80,6.36,185.87,4522.75
CP-5338,Q3 Growth Initiative,BA-1114,2025-01-06,Video,EMEA,Enterprise,12941,236,11,1.82,4.66,97.93,2006.00
CP-5339,Q3 Growth Initiative,BA-1114,2025-01-06,Social Media,LATAM,Creative Professional,28762,1336,117,4.65,8.76,204.41,23383.49
CP-5340,Q3 Growth Initiative,BA-1114,2025-01-06,Print,North America,Enterprise,20500,990,60,4.83,6.06,91.16,12943.62
CP-5341,Q3 Growth Initiative,BA-1157,2025-01-06,Social Media,Global,SMB,43765,965,66,2.20,6.84,275.45,3849.92
CP-5342,Q3 Growth Initiative,BA-1021,2025-01-06,Video,North America,Enterprise,19380,241,7,1.24,2.90,167.64,1167.01
CP-5343,Q3 Growth Initiative,BA-1021,2025-01-06,Print,Global,Consumer,8910,173,8,1.94,4.62,28.89,1442.47
CP-5344,Q3 Growth Initiative,BA-1110,2025-01-06,Print,North America,Developer,12244,222,20,1.81,9.01,107.90,2829.48
CP-5345,Q3 Growth Initiative,BA-1110,2025-01-06,Display Ads,LATAM,Developer,149905,7376,220,4.92,2.98,812.49,49374.41
CP-5346,Q3 Growth Initiative,BA-1191,2025-01-06,Display Ads,North America,Enterprise,98785,2961,94,3.00,3.17,268.78,14619.01
CP-5347,Q3 Growth Initiative,BA-1191,2025-01-06,Print,EMEA,Developer,15955,317,30,1.99,9.46,48.78,2234.86
CP-5348,Q3 Growth Initiative,BA-1205,2025-01-06,Print,EMEA,SMB,21492,1099,58,5.11,5.28,189.78,3938.20
CP-5349,Q3 Growth Initiative,BA-1114,2025-01-07,Web,APAC,SMB,31618,558,19,1.76,3.41,178.45,2106.50
CP-5350,Q3 Growth Initiative,BA-1157,2025-01-07,Web,Global,SMB,23741,707,66,2.98,9.34,223.79,9739.31
CP-5351,Q3 Growth Initiative,BA-1157,2025-01-07,Print,EMEA,Developer,18100,653,64,3.61,9.80,55.02,11286.61
CP-5352,Q3 Growth Initiative,BA-1021,2025-01-07,Print,Global,Creative Professional,17280,593,50,3.43,8.43,34.99,12059.01
CP-5353,Q3 Growth Initiative,BA-1110,2025-01-07,Video,EMEA,SMB,19519,1110,35,5.69,3.15,101.07,6809.10
CP-5354,Q3 Growth Initiative,BA-1191,2025-01-07,Social Media,LATAM,Enterprise,26624,1260,63,4.73,5.00,213.65,5698.98
CP-5355,Q3 Growth Initiative,BA-1191,2025-01-07,Web,Global,Enterprise,22639,272,11,1.20,4.04,122.67,1633.23
CP-5356,Q3 Growth Initiative,BA-1205,2025-01-07,Social Media,Global,Enterprise,29948,1339,124,4.47,9.26,170.57,11018.87
CP-5357,Q3 Growth Initiative,BA-1114,2025-01-08,Video,Global,SMB,20498,1023,56,4.99,5.47,171.40,11610.62
CP-5358,Q3 Growth Initiative,BA-1114,2025-01-08,Display Ads,North America,Consumer,138417,7916,675,5.72,8.53,684.57,81949.18
CP-5359,Q3 Growth Initiative,BA-1157,2025-01-08,Social Media,APAC,Creative Professional,30280,944,83,3.12,8.79,89.31,17161.74
CP-5360,Q3 Growth Initiative,BA-1157,2025-01-08,Video,LATAM,Consumer,14602,249,14,1.71,5.62,123.71,1652.04
CP-5361,Q3 Growth Initiative,BA-1021,2025-01-08,Print,LATAM,Consumer,19284,486,18,2.52,3.70,173.70,2686.85
CP-5362,Q3 Growth Initiative,BA-1021,2025-01-08,Email,EMEA,SMB,24855,1389,39,5.59,2.81,200.53,2493.85
CP-5363,Q3 Growth Initiative,BA-1021,2025-01-08,Video,LATAM,Creative Professional,16850,955,47,5.67,4.92,79.97,4440.19
CP-5364,Q3 Growth Initiative,BA-1110,2025-01-08,Email,LATAM,Creative Professional,24981,1221,108,4.89,8.85,103.43,18023.99
CP-5365,Q3 Growth Initiative,BA-1191,2025-01-08,Web,EMEA,Consumer,35569,2055,193,5.78,9.39,300.79,25655.78
CP-5366,Q3 Growth Initiative,BA-1191,2025-01-08,Video,North America,SMB,21698,965,25,4.45,2.59,133.62,5093.76
CP-5367,Q3 Growth Initiative,BA-1205,2025-01-08,Social Media,Global,Enterprise,28524,1201,80,4.21,6.66,222.83,10136.81
CP-5368,Q3 Growth Initiative,BA-1205,2025-01-08,Display Ads,LATAM,Creative Professional,118408,5360,535,4.53,9.98,474.34,96765.21
CP-5369,Q3 Growth Initiative,BA-1205,2025-01-08,Web,APAC,Creative Professional,26555,817,69,3.08,8.45,212.42,16553.45
CP-5370,Q3 Growth Initiative,BA-1114,2025-01-09,Video,LATAM,Creative Professional,19798,518,38,2.62,7.34,111.05,5429.93
CP-5371,Q3 Growth Initiative,BA-1114,2025-01-09,Email,APAC,Developer,18328,253,13,1.38,5.14,44.23,1991.31
CP-5372,Q3 Growth Initiative,BA-1114,2025-01-09,Print,LATAM,Creative Professional,12989,450,37,3.46,8.22,114.99,6447.94
CP-5373,Q3 Growth Initiative,BA-1157,2025-01-09,Email,APAC,Consumer,16872,920,23,5.45,2.50,162.72,5181.97
CP-5374,Q3 Growth Initiative,BA-1157,2025-01-09,Social Media,North America,Developer,48427,504,31,1.04,6.15,471.28,4144.06
CP-5375,Q3 Growth Initiative,BA-1021,2025-01-09,Email,EMEA,Creative Professional,14158,574,44,4.05,7.67,40.42,7427.41
CP-5376,Q3 Growth Initiative,BA-1110,2025-01-09,Web,Global,Enterprise,41140,974,94,2.37,9.65,325.01,21405.76
CP-5377,Q3 Growth Initiative,BA-1110,2025-01-09,Print,LATAM,Developer,7908,213,15,2.69,7.04,33.33,2601.78
CP-5378,Q3 Growth Initiative,BA-1110,2025-01-09,Video,North America,Consumer,19660,320,10,1.63,3.13,139.25,892.05
CP-5379,Q3 Growth Initiative,BA-1191,2025-01-09,Social Media,North America,Enterprise,53696,2808,75,5.23,2.67,240.34,13829.68
CP-5380,Q3 Growth Initiative,BA-1205,2025-01-09,Video,North America,Consumer,22484,530,49,2.36,9.25,218.23,10918.35
CP-5381,Q3 Growth Initiative,BA-1205,2025-01-09,Print,Global,Consumer,21810,475,31,2.18,6.53,132.98,2144.72
CP-5382,Q3 Growth Initiative,BA-1205,2025-01-09,Social Media,APAC,Consumer,27383,467,28,1.71,6.00,271.86,3180.25
CP-5383,Q3 Growth Initiative,BA-1114,2025-01-10,Web,North America,SMB,23839,626,47,2.63,7.51,202.03,3051.85
