Event ID,Asset ID,Timestamp,Action Type,User ID,Department,Device Type,Duration Seconds,Session ID
AE-5843,BA-1104,2024-10-12T07:18:03.916Z,Download,user-1248,Sales,Mobile,,session-1676
AE-15338,BA-1276,2024-10-12T07:27:20.453Z,Comment Added,user-1462,Marketing,Desktop,,session-6818
AE-12549,BA-1228,2024-10-12T07:39:16.795Z,Edit Request,user-1282,Sales,Tablet,1227,session-823
AE-3638,BA-1066,2024-10-12T07:41:51.284Z,Rejected,user-1284,Creative,Mobile,,session-9909
AE-11456,BA-1204,2024-10-12T08:15:14.969Z,Edit Request,user-1367,Marketing,Desktop,3599,session-4102
AE-3948,BA-1072,2024-10-12T10:43:39.712Z,Rejected,user-1260,Digital,Desktop,,session-5851
AE-14486,BA-1258,2024-10-12T10:59:20.416Z,Edit Request,user-1429,Digital,Desktop,373,session-5295
AE-4306,BA-1079,2024-10-12T11:28:28.490Z,Approval Submitted,user-1314,Sales,Mobile,,session-2906
AE-13905,BA-1248,2024-10-12T12:48:33.117Z,Comment Added,user-1339,Sales,Mobile,,session-9179
AE-9685,BA-1173,2024-10-12T13:02:10.232Z,View,user-1316,Digital,Tablet,591,session-1964
AE-10235,BA-1182,2024-10-12T13:15:37.994Z,View,user-1116,Sales,Mobile,177,session-8649
AE-3514,BA-1062,2024-10-12T13:56:46.582Z,Approval Submitted,user-1274,Creative,Desktop,,session-4735
AE-6168,BA-1111,2024-10-12T17:31:32.824Z,Download,user-1453,Brand Management,Desktop,,session-6670
AE-11074,BA-1198,2024-10-12T18:14:11.631Z,Download,user-1119,Creative,Tablet,,session-2793
AE-4884,BA-1089,2024-10-12T18:33:19.510Z,Approval Submitted,user-1149,Sales,Mobile,,session-8531
AE-1742,BA-1032,2024-10-12T19:14:46.660Z,Download,user-1191,Product,Tablet,,session-3829
AE-11369,BA-1203,2024-10-12T20:20:21.828Z,Download,user-1241,Sales,Tablet,,session-5154
AE-7043,BA-1124,2024-10-12T21:53:21.580Z,Share,user-1228,Creative,Mobile,,session-7037
AE-11920,BA-1215,2024-10-12T22:15:51.314Z,Edit Request,user-1037,Marketing,Tablet,1001,session-7073
AE-11012,BA-1197,2024-10-12T22:16:34.402Z,Share,user-1036,Digital,Tablet,,session-2998
AE-12220,BA-1222,2024-10-12T23:29:21.294Z,Share,user-1091,Product,Desktop,,session-1221
AE-4675,BA-1085,2024-10-12T23:32:02.842Z,Rejected,user-1158,Regional Marketing,Desktop,,session-4856
AE-14700,BA-1262,2024-10-13T00:25:31.574Z,Share,user-1494,Digital,Tablet,,session-1693
AE-14888,BA-1267,2024-10-13T00:48:11.189Z,Rejected,user-1339,Brand Management,Desktop,,session-8275
AE-12934,BA-1234,2024-10-13T01:30:38.458Z,Approval Submitted,user-1034,Regional Marketing,Tablet,,session-4173
AE-4820,BA-1088,2024-10-13T02:39:26.941Z,Rejected,user-1173,Creative,Desktop,,session-6213
AE-5371,BA-1098,2024-10-13T03:27:18.994Z,Edit Request,user-1489,Sales,Tablet,1023,session-6283
AE-11661,BA-1209,2024-10-13T04:14:38.255Z,Approval Submitted,user-1376,Brand Management,Tablet,,session-485
AE-13395,BA-1242,2024-10-13T04:16:56.446Z,Share,user-1465,Sales,Mobile,,session-4085
AE-753,BA-1015,2024-10-13T04:26:33.416Z,Approval Submitted,user-1445,Brand Management,Mobile,,session-9183
AE-8321,BA-1147,2024-10-13T05:22:07.306Z,Approval Submitted,user-1284,Creative,Mobile,,session-5312
AE-2460,BA-1044,2024-10-13T06:01:55.176Z,Download,user-1494,Brand Management,Desktop,,session-1017
AE-3787,BA-1069,2024-10-13T06:56:07.494Z,Approval Submitted,user-1307,Creative,Mobile,,session-8500
AE-548,BA-1011,2024-10-13T07:37:05.149Z,View,user-1169,Marketing,Mobile,520,session-5223
AE-2349,BA-1042,2024-10-13T10:00:24.150Z,Edit Request,user-1052,Brand Management,Mobile,959,session-7037
AE-6754,BA-1119,2024-10-13T10:23:13.497Z,Approval Submitted,user-1130,Regional Marketing,Tablet,,session-9618
AE-6865,BA-1121,2024-10-13T10:57:01.138Z,Approval Submitted,user-1362,Product,Mobile,,session-4336
AE-8302,BA-1147,2024-10-13T11:50:36.313Z,Download,user-1146,Regional Marketing,Desktop,,session-8899
AE-12683,BA-1230,2024-10-13T12:28:19.977Z,View,user-1340,Regional Marketing,Tablet,198,session-9253
AE-5445,BA-1099,2024-10-13T13:21:48.983Z,Rejected,user-1121,Digital,Tablet,,session-932
AE-525,BA-1011,2024-10-13T14:39:31.013Z,Approval Submitted,user-1416,Brand Management,Mobile,,session-2722
AE-10199,BA-1182,2024-10-13T14:58:32.156Z,Edit Request,user-1312,Brand Management,Tablet,384,session-7272
AE-4154,BA-1074,2024-10-13T16:02:26.078Z,Download,user-1141,Creative,Desktop,,session-462
AE-9924,BA-1177,2024-10-13T16:43:40.615Z,Share,user-1168,Regional Marketing,Desktop,,session-6706
AE-7032,BA-1124,2024-10-13T17:12:29.530Z,Approved,user-1356,Brand Management,Desktop,,session-6440
AE-13041,BA-1235,2024-10-13T17:43:01.125Z,Comment Added,user-1275,Product,Tablet,,session-41
AE-3219,BA-1058,2024-10-13T18:51:40.420Z,Edit Request,user-1013,Regional Marketing,Mobile,3551,session-611
AE-8492,BA-1150,2024-10-13T19:55:34.699Z,Edit Request,user-1286,Marketing,Mobile,3844,session-1822
AE-290,BA-1006,2024-10-13T21:12:28.456Z,View,user-1436,Creative,Desktop,29,session-7206
AE-19,BA-1001,2024-10-13T21:50:07.555Z,Approved,user-1386,Sales,Mobile,,session-3463
AE-15467,BA-1279,2024-10-13T23:33:19.151Z,Edit Request,user-1317,Regional Marketing,Mobile,1350,session-5306
AE-8149,BA-1143,2024-10-14T00:58:44.102Z,Edit Request,user-1482,Digital,Tablet,1041,session-6748
AE-196,BA-1003,2024-10-14T01:36:59.022Z,Edit Request,user-1338,Product,Tablet,1178,session-4786
AE-13896,BA-1248,2024-10-14T02:29:37.542Z,Download,user-1455,Regional Marketing,Tablet,,session-925
AE-6694,BA-1118,2024-10-14T03:00:46.664Z,Approval Submitted,user-1179,Creative,Tablet,,session-6578
AE-13438,BA-1242,2024-10-14T03:25:15.567Z,Approval Submitted,user-1315,Creative,Tablet,,session-2693
AE-6941,BA-1122,2024-10-14T04:01:45.810Z,Share,user-1401,Regional Marketing,Tablet,,session-5643
AE-4835,BA-1089,2024-10-14T05:08:59.866Z,Rejected,user-1082,Product,Desktop,,session-2622
AE-14981,BA-1269,2024-10-14T06:27:17.200Z,Download,user-1480,Sales,Tablet,,session-2600
AE-1161,BA-1023,2024-10-14T07:20:05.075Z,Share,user-1092,Brand Management,Tablet,,session-661
AE-13023,BA-1235,2024-10-14T07:38:45.499Z,Approved,user-1429,Creative,Tablet,,session-6398
AE-2795,BA-1048,2024-10-14T08:18:32.804Z,Comment Added,user-1130,Sales,Tablet,,session-1425
AE-4899,BA-1089,2024-10-14T08:47:57.829Z,Approval Submitted,user-1278,Brand Management,Desktop,,session-8116
AE-11716,BA-1210,2024-10-14T09:02:39.535Z,Download,user-1210,Sales,Mobile,,session-2294
AE-1970,BA-1036,2024-10-14T09:14:17.816Z,Approval Submitted,user-1210,Brand Management,Mobile,,session-4603
AE-14955,BA-1268,2024-10-14T10:08:38.510Z,Edit Request,user-1448,Product,Tablet,3262,session-674
AE-3932,BA-1071,2024-10-14T12:23:01.573Z,Comment Added,user-1000,Regional Marketing,Tablet,,session-9610
AE-1312,BA-1027,2024-10-14T12:33:06.358Z,View,user-1050,Digital,Mobile,376,session-7035
AE-110,BA-1002,2024-10-14T12:44:35.259Z,Rejected,user-1456,Brand Management,Mobile,,session-9460
AE-2865,BA-1049,2024-10-14T13:11:34.825Z,Share,user-1300,Brand Management,Tablet,,session-356
AE-2983,BA-1052,2024-10-14T13:59:33.151Z,Approved,user-1483,Creative,Mobile,,session-1246
AE-15270,BA-1276,2024-10-14T14:05:08.135Z,Approved,user-1399,Creative,Desktop,,session-336
AE-12114,BA-1218,2024-10-14T14:12:54.166Z,Download,user-1317,Digital,Tablet,,session-5938
AE-4760,BA-1087,2024-10-14T16:13:34.242Z,Edit Request,user-1008,Creative,Tablet,365,session-4768
AE-7783,BA-1136,2024-10-14T16:40:15.531Z,Rejected,user-1045,Product,Mobile,,session-5791
AE-9333,BA-1167,2024-10-14T16:48:19.175Z,Approval Submitted,user-1397,Creative,Tablet,,session-4127
AE-7967,BA-1140,2024-10-14T16:53:06.923Z,Approved,user-1156,Sales,Tablet,,session-8715
AE-4952,BA-1090,2024-10-14T17:06:02.191Z,View,user-1211,Regional Marketing,Tablet,408,session-9763
AE-4723,BA-1086,2024-10-14T17:33:46.750Z,Approved,user-1200,Brand Management,Tablet,,session-733
AE-8320,BA-1147,2024-10-14T17:52:05.073Z,Download,user-1131,Brand Management,Tablet,,session-3309
AE-7679,BA-1135,2024-10-14T18:02:50.020Z,Approval Submitted,user-1296,Digital,Tablet,,session-5465
AE-14860,BA-1266,2024-10-14T18:02:51.484Z,Download,user-1231,Digital,Desktop,,session-2894
AE-5790,BA-1104,2024-10-14T18:57:46.715Z,Edit Request,user-1258,Sales,Desktop,818,session-642
AE-2985,BA-1052,2024-10-14T19:39:50.567Z,Edit Request,user-1416,Marketing,Tablet,2588,session-6338
AE-7477,BA-1132,2024-10-14T20:02:26.897Z,Approved,user-1092,Creative,Desktop,,session-5450
AE-10898,BA-1195,2024-10-14T20:21:52.546Z,Download,user-1175,Regional Marketing,Mobile,,session-9712
AE-3261,BA-1058,2024-10-14T20:30:17.850Z,Share,user-1175,Brand Management,Tablet,,session-1159
AE-1529,BA-1029,2024-10-14T21:05:56.408Z,Comment Added,user-1128,Brand Management,Mobile,,session-1530
AE-7049,BA-1124,2024-10-14T23:33:32.609Z,Download,user-1355,Regional Marketing,Tablet,,session-5665
AE-11859,BA-1214,2024-10-14T23:36:14.608Z,Share,user-1146,Creative,Tablet,,session-1837
AE-6109,BA-1110,2024-10-15T00:00:16.062Z,Download,user-1272,Creative,Tablet,,session-4930
AE-14073,BA-1250,2024-10-15T00:09:12.988Z,Share,user-1120,Regional Marketing,Tablet,,session-9817
AE-301,BA-1006,2024-10-15T00:32:23.567Z,Share,user-1328,Creative,Mobile,,session-6286
AE-7736,BA-1135,2024-10-15T00:46:25.224Z,Download,user-1262,Digital,Tablet,,session-4095
AE-1598,BA-1030,2024-10-15T01:00:52.468Z,Approved,user-1301,Digital,Tablet,,session-1381
AE-7005,BA-1124,2024-10-15T01:53:44.642Z,Comment Added,user-1101,Creative,Desktop,,session-8037
AE-12764,BA-1231,2024-10-15T02:33:29.892Z,Download,user-1222,Marketing,Tablet,,session-124
AE-15797,BA-1284,2024-10-15T02:46:11.320Z,Approval Submitted,user-1460,Brand Management,Desktop,,session-5029
AE-13266,BA-1238,2024-10-15T03:18:15.101Z,Approval Submitted,user-1333,Brand Management,Mobile,,session-52
AE-7339,BA-1128,2024-10-15T03:38:38.853Z,Share,user-1118,Creative,Mobile,,session-6531
AE-3771,BA-1069,2024-10-15T06:03:57.368Z,Comment Added,user-1407,Digital,Tablet,,session-6264
AE-12989,BA-1234,2024-10-15T07:17:50.688Z,View,user-1185,Product,Mobile,18,session-5861
AE-10947,BA-1196,2024-10-15T07:59:06.109Z,Edit Request,user-1402,Digital,Desktop,2597,session-8367
AE-9296,BA-1166,2024-10-15T09:04:45.644Z,Share,user-1021,Product,Mobile,,session-8642
AE-2191,BA-1039,2024-10-15T09:05:52.176Z,Approval Submitted,user-1439,Creative,Tablet,,session-886
AE-1784,BA-1032,2024-10-15T09:41:52.489Z,Rejected,user-1223,Product,Desktop,,session-5759
AE-7388,BA-1131,2024-10-15T11:28:06.143Z,Download,user-1071,Marketing,Mobile,,session-7807
AE-3519,BA-1063,2024-10-15T11:37:02.915Z,Approved,user-1464,Digital,Tablet,,session-6862
AE-9770,BA-1174,2024-10-15T12:01:47.609Z,Approval Submitted,user-1007,Sales,Tablet,,session-916
AE-5767,BA-1103,2024-10-15T13:51:54.139Z,Approval Submitted,user-1118,Digital,Desktop,,session-8574
AE-1852,BA-1034,2024-10-15T14:25:18.888Z,Approved,user-1435,Regional Marketing,Desktop,,session-4678
AE-6008,BA-1108,2024-10-15T17:11:56.767Z,Download,user-1396,Creative,Mobile,,session-444
AE-909,BA-1018,2024-10-15T18:15:54.647Z,Share,user-1201,Creative,Tablet,,session-2575
AE-11943,BA-1215,2024-10-15T18:58:01.180Z,Approval Submitted,user-1179,Brand Management,Tablet,,session-2433
AE-4892,BA-1089,2024-10-15T19:23:15.979Z,Approval Submitted,user-1122,Marketing,Desktop,,session-6505
AE-25,BA-1001,2024-10-15T21:51:10.451Z,Comment Added,user-1432,Regional Marketing,Mobile,,session-5756
AE-3576,BA-1064,2024-10-15T23:19:14.538Z,Approved,user-1485,Sales,Mobile,,session-4804
AE-9784,BA-1175,2024-10-15T23:46:05.182Z,Approval Submitted,user-1078,Digital,Mobile,,session-9805
AE-11062,BA-1198,2024-10-16T01:07:41.830Z,View,user-1061,Digital,Desktop,206,session-1505
AE-5228,BA-1094,2024-10-16T02:19:13.065Z,Approval Submitted,user-1173,Creative,Tablet,,session-4773
AE-9555,BA-1172,2024-10-16T02:48:18.784Z,Approved,user-1085,Creative,Tablet,,session-4385
AE-8467,BA-1150,2024-10-16T04:09:18.669Z,Comment Added,user-1429,Product,Tablet,,session-3608
AE-3172,BA-1056,2024-10-16T04:17:16.005Z,Edit Request,user-1186,Digital,Desktop,1449,session-4382
AE-1643,BA-1031,2024-10-16T04:17:42.183Z,Rejected,user-1178,Marketing,Tablet,,session-9110
AE-7957,BA-1140,2024-10-16T05:03:49.006Z,Approved,user-1341,Regional Marketing,Tablet,,session-3752
AE-5411,BA-1098,2024-10-16T05:38:17.045Z,Comment Added,user-1232,Marketing,Mobile,,session-272
AE-13220,BA-1237,2024-10-16T05:46:06.152Z,Download,user-1411,Product,Tablet,,session-3889
AE-12845,BA-1232,2024-10-16T05:46:31.260Z,Edit Request,user-1405,Creative,Mobile,3223,session-470
AE-11495,BA-1205,2024-10-16T05:50:35.695Z,Rejected,user-1442,Digital,Tablet,,session-9168
AE-13491,BA-1243,2024-10-16T06:17:20.852Z,Rejected,user-1331,Marketing,Mobile,,session-658
AE-1115,BA-1022,2024-10-16T06:19:07.111Z,Share,user-1036,Brand Management,Mobile,,session-8658
AE-15053,BA-1271,2024-10-16T06:36:10.051Z,Rejected,user-1337,Sales,Desktop,,session-7035
AE-13186,BA-1237,2024-10-16T08:21:33.388Z,Approval Submitted,user-1422,Digital,Desktop,,session-8469
AE-7545,BA-1133,2024-10-16T09:12:37.928Z,Edit Request,user-1319,Brand Management,Mobile,1539,session-3084
AE-12856,BA-1232,2024-10-16T09:31:44.951Z,Approved,user-1497,Product,Mobile,,session-4821
AE-1325,BA-1027,2024-10-16T11:22:08.905Z,Comment Added,user-1328,Product,Desktop,,session-9186
AE-6902,BA-1121,2024-10-16T12:35:28.973Z,Approved,user-1346,Regional Marketing,Tablet,,session-268
AE-3877,BA-1071,2024-10-16T13:34:12.501Z,Share,user-1413,Brand Management,Mobile,,session-3183
AE-1702,BA-1031,2024-10-16T14:41:36.636Z,Share,user-1422,Sales,Tablet,,session-2526
AE-596,BA-1012,2024-10-16T17:55:36.466Z,Approved,user-1126,Brand Management,Mobile,,session-8847
AE-3819,BA-1070,2024-10-16T18:30:20.246Z,Download,user-1352,Creative,Desktop,,session-4153
AE-2399,BA-1043,2024-10-16T19:07:39.205Z,View,user-1337,Brand Management,Tablet,145,session-5747
AE-1974,BA-1036,2024-10-16T19:17:28.625Z,View,user-1049,Product,Mobile,70,session-7382
AE-1526,BA-1029,2024-10-16T19:21:08.052Z,Edit Request,user-1065,Regional Marketing,Desktop,2384,session-7581
AE-15889,BA-1287,2024-10-16T20:16:00.755Z,Download,user-1478,Digital,Desktop,,session-2961
AE-9200,BA-1165,2024-10-16T20:24:51.631Z,View,user-1165,Brand Management,Tablet,287,session-9698
AE-15087,BA-1272,2024-10-16T20:32:39.334Z,Approval Submitted,user-1171,Regional Marketing,Desktop,,session-5186
AE-12696,BA-1230,2024-10-16T20:35:53.864Z,Download,user-1169,Marketing,Tablet,,session-9488
AE-10988,BA-1197,2024-10-16T21:53:03.546Z,Share,user-1342,Marketing,Desktop,,session-8867
AE-4279,BA-1078,2024-10-16T22:13:46.798Z,View,user-1489,Marketing,Desktop,407,session-9958
AE-8981,BA-1162,2024-10-16T22:31:37.208Z,Download,user-1226,Regional Marketing,Desktop,,session-3176
AE-10780,BA-1193,2024-10-16T22:53:01.831Z,View,user-1283,Marketing,Desktop,554,session-3770
AE-485,BA-1010,2024-10-16T23:23:31.830Z,Comment Added,user-1378,Brand Management,Tablet,,session-1639
AE-8078,BA-1141,2024-10-16T23:24:27.764Z,Share,user-1086,Regional Marketing,Tablet,,session-1951
AE-13367,BA-1241,2024-10-17T00:43:52.910Z,Approval Submitted,user-1257,Digital,Desktop,,session-244
AE-8858,BA-1157,2024-10-17T00:55:02.961Z,Rejected,user-1070,Product,Desktop,,session-4075
AE-11229,BA-1201,2024-10-17T01:31:51.655Z,Rejected,user-1374,Product,Mobile,,session-9916
AE-13277,BA-1239,2024-10-17T03:21:20.441Z,Download,user-1343,Regional Marketing,Mobile,,session-6267
AE-13215,BA-1237,2024-10-17T03:47:14.050Z,Approval Submitted,user-1075,Digital,Tablet,,session-5744
AE-2143,BA-1038,2024-10-17T03:52:08.747Z,Rejected,user-1404,Marketing,Desktop,,session-4943
AE-1040,BA-1020,2024-10-17T04:25:55.645Z,Rejected,user-1205,Digital,Tablet,,session-8772
AE-1140,BA-1023,2024-10-17T04:27:02.322Z,Share,user-1230,Brand Management,Desktop,,session-9559
AE-9352,BA-1168,2024-10-17T05:25:04.697Z,Rejected,user-1003,Digital,Tablet,,session-1636
AE-10509,BA-1187,2024-10-17T07:30:30.705Z,Approved,user-1456,Sales,Desktop,,session-2792
AE-13085,BA-1235,2024-10-17T08:14:49.785Z,View,user-1479,Regional Marketing,Mobile,606,session-2748
AE-12460,BA-1226,2024-10-17T09:01:01.854Z,Share,user-1161,Marketing,Desktop,,session-5031
AE-15714,BA-1283,2024-10-17T10:35:34.451Z,Comment Added,user-1383,Marketing,Desktop,,session-6030
AE-8924,BA-1160,2024-10-17T10:48:56.084Z,Share,user-1329,Marketing,Mobile,,session-6800
AE-3279,BA-1059,2024-10-17T11:27:22.905Z,Share,user-1023,Digital,Desktop,,session-3580
AE-5970,BA-1107,2024-10-17T11:39:39.899Z,View,user-1298,Marketing,Desktop,482,session-8370
AE-3513,BA-1062,2024-10-17T11:46:58.088Z,Edit Request,user-1378,Product,Mobile,1297,session-513
AE-13471,BA-1242,2024-10-17T11:59:29.175Z,Rejected,user-1039,Sales,Tablet,,session-8873
AE-12109,BA-1218,2024-10-17T12:25:11.274Z,Approval Submitted,user-1434,Digital,Mobile,,session-9865
AE-4244,BA-1076,2024-10-17T12:33:06.275Z,View,user-1016,Sales,Tablet,468,session-9556
AE-6955,BA-1122,2024-10-17T12:34:09.522Z,View,user-1006,Digital,Mobile,249,session-7958
AE-9485,BA-1170,2024-10-17T12:52:54.238Z,Download,user-1374,Sales,Tablet,,session-7490
AE-6080,BA-1109,2024-10-17T13:29:51.292Z,Download,user-1274,Marketing,Desktop,,session-5226
AE-10231,BA-1182,2024-10-17T14:28:54.982Z,View,user-1460,Digital,Desktop,559,session-6307
AE-2126,BA-1038,2024-10-17T14:39:21.566Z,View,user-1370,Digital,Tablet,192,session-1117
AE-1759,BA-1032,2024-10-17T15:01:25.963Z,View,user-1073,Creative,Desktop,149,session-5370
AE-1541,BA-1029,2024-10-17T15:11:19.375Z,Download,user-1157,Brand Management,Desktop,,session-8216
AE-5106,BA-1093,2024-10-17T16:00:09.153Z,View,user-1485,Digital,Desktop,103,session-9364
AE-4268,BA-1078,2024-10-17T18:05:38.261Z,Approval Submitted,user-1230,Sales,Tablet,,session-8988
AE-10088,BA-1180,2024-10-17T18:56:22.290Z,View,user-1359,Regional Marketing,Desktop,316,session-5529
AE-8265,BA-1146,2024-10-17T19:26:06.097Z,Share,user-1313,Sales,Tablet,,session-1270
AE-1300,BA-1026,2024-10-17T20:40:40.159Z,Approval Submitted,user-1149,Creative,Mobile,,session-5038
AE-2537,BA-1045,2024-10-17T22:30:00.058Z,Rejected,user-1454,Digital,Desktop,,session-7696
AE-11083,BA-1199,2024-10-18T00:01:47.887Z,Approval Submitted,user-1021,Product,Desktop,,session-2884
AE-4267,BA-1078,2024-10-18T00:08:16.466Z,Rejected,user-1120,Brand Management,Tablet,,session-3120
AE-4148,BA-1074,2024-10-18T00:33:55.299Z,Approval Submitted,user-1177,Brand Management,Mobile,,session-2126
AE-10388,BA-1184,2024-10-18T00:51:28.242Z,View,user-1026,Regional Marketing,Mobile,267,session-8595
AE-2943,BA-1050,2024-10-18T01:06:59.786Z,Share,user-1130,Digital,Mobile,,session-8054
AE-3565,BA-1064,2024-10-18T01:12:10.736Z,View,user-1327,Sales,Tablet,476,session-3139
AE-11020,BA-1197,2024-10-18T02:21:38.438Z,Download,user-1206,Product,Tablet,,session-7631
AE-2889,BA-1049,2024-10-18T02:36:42.327Z,Approval Submitted,user-1338,Regional Marketing,Tablet,,session-7967
AE-10819,BA-1193,2024-10-18T02:43:55.259Z,Approval Submitted,user-1247,Regional Marketing,Desktop,,session-7976
AE-8290,BA-1146,2024-10-18T03:33:05.951Z,Approval Submitted,user-1466,Sales,Tablet,,session-3445
AE-10622,BA-1188,2024-10-18T03:52:17.381Z,Download,user-1447,Regional Marketing,Mobile,,session-6325
AE-7762,BA-1136,2024-10-18T04:05:35.106Z,Approved,user-1082,Sales,Tablet,,session-1375
AE-580,BA-1011,2024-10-18T04:14:03.603Z,Download,user-1203,Marketing,Desktop,,session-6412
AE-12484,BA-1227,2024-10-18T04:56:10.224Z,Approved,user-1467,Regional Marketing,Mobile,,session-7084
AE-5743,BA-1103,2024-10-18T06:00:51.056Z,Approved,user-1005,Brand Management,Mobile,,session-4659
AE-3864,BA-1071,2024-10-18T06:02:05.966Z,Approved,user-1018,Product,Desktop,,session-754
AE-1611,BA-1030,2024-10-18T06:34:50.677Z,Approved,user-1124,Creative,Desktop,,session-9761
AE-11850,BA-1214,2024-10-18T07:29:10.830Z,Approval Submitted,user-1079,Marketing,Tablet,,session-2222
AE-15063,BA-1271,2024-10-18T11:03:20.473Z,Rejected,user-1405,Marketing,Mobile,,session-4761
AE-12410,BA-1225,2024-10-18T11:18:36.222Z,Download,user-1477,Creative,Tablet,,session-437
AE-3581,BA-1064,2024-10-18T11:19:45.857Z,Comment Added,user-1386,Sales,Tablet,,session-4387
AE-1472,BA-1029,2024-10-18T11:23:16.563Z,Approval Submitted,user-1321,Digital,Mobile,,session-5854
AE-1207,BA-1025,2024-10-18T11:39:48.861Z,Comment Added,user-1333,Regional Marketing,Mobile,,session-1723
AE-11819,BA-1212,2024-10-18T12:07:34.863Z,Approved,user-1130,Digital,Desktop,,session-7419
AE-1216,BA-1025,2024-10-18T13:27:09.902Z,Approval Submitted,user-1109,Marketing,Desktop,,session-8427
AE-805,BA-1015,2024-10-18T14:08:32.317Z,Download,user-1164,Creative,Mobile,,session-3806
AE-11282,BA-1202,2024-10-18T15:22:10.467Z,Share,user-1314,Sales,Mobile,,session-640
AE-5933,BA-1105,2024-10-18T15:44:49.517Z,Rejected,user-1410,Marketing,Mobile,,session-2821
AE-11713,BA-1210,2024-10-18T16:23:32.474Z,Rejected,user-1390,Regional Marketing,Tablet,,session-5359
AE-1444,BA-1028,2024-10-18T16:23:57.501Z,Approval Submitted,user-1281,Digital,Desktop,,session-4391
AE-4209,BA-1075,2024-10-18T16:29:06.018Z,Edit Request,user-1465,Product,Mobile,490,session-5710
