event_id,@timestamp,user_id,tenant_id,feature_name,feature_category,session_id,experiment_variant,interaction_duration_ms,conversion_event
EVT-00501260,2025-11-11 10:15:48.113161,USR-071164,TNT-01000,Sharing,Administration,SES-0429848,EXP-00138,10768.300816700783,False
EVT-00501261,2025-11-11 10:16:33.113161,USR-133409,TNT-01136,Asset Search,Asset Management,SES-0304361,EXP-00072,15920.97054887766,False
EVT-00501262,2025-11-11 10:17:18.113161,USR-113237,TNT-01090,Collections,Administration,SES-0855722,EXP-00042,19867.91490084523,False
EVT-00501263,2025-11-11 10:18:03.113161,USR-026194,TNT-01029,Bulk Upload,Search & Discovery,SES-0424716,EXP-00061,1769.469729999319,False
EVT-00501264,2025-11-11 10:18:48.113161,USR-120765,TNT-01001,Collections,Administration,SES-0889620,EXP-00016,16587.202867063865,False
EVT-00501265,2025-11-11 10:19:33.113161,USR-058361,TNT-01131,Analytics Dashboard,Asset Management,SES-0946585,EXP-00063,1019.3720493356824,True
EVT-00501266,2025-11-11 10:20:18.113161,USR-049688,TNT-01125,Analytics Dashboard,Administration,SES-0237307,None,833.2287427099543,False
EVT-00501267,2025-11-11 10:21:03.113161,USR-023733,TNT-01062,Asset Search,Administration,SES-0663506,EXP-00145,424.78650376813243,False
EVT-00501268,2025-11-11 10:21:48.113161,USR-040973,TNT-01124,Collaboration,Collaboration,SES-0881931,EXP-00058,706.985819618695,False
EVT-00501269,2025-11-11 10:22:33.113161,USR-032079,TNT-01058,Export Pipeline,Analytics,SES-0874077,EXP-00083,6888.9873502359,False
EVT-00501270,2025-11-11 10:23:18.113161,USR-031053,TNT-01052,Analytics Dashboard,Analytics,SES-0478163,EXP-00139,15355.920752956516,False
EVT-00501271,2025-11-11 10:24:03.113161,USR-113100,TNT-01131,Analytics Dashboard,Analytics,SES-0641109,EXP-00036,12549.095508133985,False
EVT-00501272,2025-11-11 10:24:48.113161,USR-098138,TNT-01007,Metadata Editor,Asset Management,SES-0658187,EXP-00047,3758.8627109933054,True
EVT-00501273,2025-11-11 10:25:33.113161,USR-118587,TNT-01085,Sharing,Search & Discovery,SES-0968002,EXP-00049,11289.039355407105,False
EVT-00501274,2025-11-11 10:26:18.113161,USR-073269,TNT-01011,Smart Tagging,Collaboration,SES-0614011,EXP-00034,1129.0660602129778,False
EVT-00501275,2025-11-11 10:27:03.113161,USR-017795,TNT-01106,Bulk Upload,Administration,SES-0941467,EXP-00112,45837.34715818284,False
EVT-00501276,2025-11-11 10:27:48.113161,USR-080847,TNT-01030,Collections,Asset Management,SES-0849151,EXP-00015,6586.170474394881,True
EVT-00501277,2025-11-11 10:28:33.113161,USR-100989,TNT-01140,Metadata Editor,Collaboration,SES-0162050,EXP-00011,4252.018987391726,False
EVT-00501278,2025-11-11 10:29:18.113161,USR-024197,TNT-01102,Bulk Upload,Analytics,SES-0712634,EXP-00001,27249.048631980713,False
EVT-00501279,2025-11-11 10:30:03.113161,USR-051235,TNT-01135,Sharing,Asset Management,SES-0839800,EXP-00113,2525.4038832526644,False
EVT-00501280,2025-11-11 10:30:48.113161,USR-094921,TNT-01137,Analytics Dashboard,Asset Management,SES-0858581,EXP-00004,11032.21563513093,True
EVT-00501281,2025-11-11 10:31:33.113161,USR-032550,TNT-01141,Export Pipeline,Administration,SES-0229098,EXP-00100,27925.913718116528,False
EVT-00501282,2025-11-11 10:32:18.113161,USR-010965,TNT-01062,Smart Tagging,Analytics,SES-0263654,EXP-00052,2208.5342362139872,True
EVT-00501283,2025-11-11 10:33:03.113161,USR-068332,TNT-01148,Sharing,Administration,SES-0287765,EXP-00123,3374.6527079336634,False
EVT-00501284,2025-11-11 10:33:48.113161,USR-060805,TNT-01090,Collaboration,Asset Management,SES-0368627,EXP-00144,3275.9759290681936,False
EVT-00501285,2025-11-11 10:34:33.113161,USR-045351,TNT-01115,Asset Search,Collaboration,SES-0813210,EXP-00128,7748.035419536575,False
EVT-00501286,2025-11-11 10:35:18.113161,USR-121966,TNT-01037,Bulk Upload,Administration,SES-0682989,EXP-00129,2160.1120778534373,True
EVT-00501287,2025-11-11 10:36:03.113161,USR-052561,TNT-01119,Smart Tagging,Administration,SES-0867714,EXP-00040,5966.332496531298,True
EVT-00501288,2025-11-11 10:36:48.113161,USR-054764,TNT-01039,Collections,Search & Discovery,SES-0955163,EXP-00002,2479.9196319405783,True
EVT-00501289,2025-11-11 10:37:33.113161,USR-077890,TNT-01144,Bulk Upload,Search & Discovery,SES-0270231,EXP-00149,3411.3732665293246,False
EVT-00501290,2025-11-11 10:38:18.113161,USR-113117,TNT-01008,Collaboration,Asset Management,SES-0997003,EXP-00070,3935.389992159692,False
EVT-00501291,2025-11-11 10:39:03.113161,USR-126185,TNT-01108,Sharing,Collaboration,SES-0860865,EXP-00010,29681.454880343776,True
EVT-00501292,2025-11-11 10:39:48.113161,USR-113364,TNT-01063,Analytics Dashboard,Analytics,SES-0127633,EXP-00047,451.66544286126737,False
EVT-00501293,2025-11-11 10:40:33.113161,USR-023013,TNT-01147,Version Control,Administration,SES-0525627,EXP-00102,2250.9679678192565,False
EVT-00501294,2025-11-11 10:41:18.113161,USR-102916,TNT-01106,Version Control,Collaboration,SES-0712967,EXP-00016,2426.629632300208,False
EVT-00501295,2025-11-11 10:42:03.113161,USR-099463,TNT-01056,Version Control,Search & Discovery,SES-0913654,EXP-00130,6950.899753903019,False
EVT-00501296,2025-11-11 10:42:48.113161,USR-090403,TNT-01053,Metadata Editor,Asset Management,SES-0108652,EXP-00075,12299.863436153497,False
EVT-00501297,2025-11-11 10:43:33.113161,USR-086020,TNT-01070,Smart Tagging,Collaboration,SES-0193535,EXP-00014,1076.471282991223,False
EVT-00501298,2025-11-11 10:44:18.113161,USR-098138,TNT-01060,Export Pipeline,Search & Discovery,SES-0740814,EXP-00077,6233.371875919321,False
EVT-00501299,2025-11-11 10:45:03.113161,USR-086702,TNT-01088,Export Pipeline,Administration,SES-0609887,EXP-00046,17630.623790656486,True
EVT-00501300,2025-11-11 10:45:48.113161,USR-128497,TNT-01070,Analytics Dashboard,Asset Management,SES-0402735,EXP-00132,2327.920430959978,False
EVT-00501301,2025-11-11 10:46:33.113161,USR-073269,TNT-01130,Version Control,Analytics,SES-0366785,EXP-00006,7434.1398376338075,False
EVT-00501302,2025-11-11 10:47:18.113161,USR-029237,TNT-01075,Asset Search,Search & Discovery,SES-0400952,EXP-00007,12269.040119580179,False
EVT-00501303,2025-11-11 10:48:03.113161,USR-134857,TNT-01062,Export Pipeline,Analytics,SES-0943238,EXP-00109,698.2543598491958,False
EVT-00501304,2025-11-11 10:48:48.113161,USR-127368,TNT-01139,Metadata Editor,Administration,SES-0571855,EXP-00043,1035.8355145308028,False
EVT-00501305,2025-11-11 10:49:33.113161,USR-082168,TNT-01111,Bulk Upload,Collaboration,SES-0878477,EXP-00034,10787.069561112252,False
EVT-00501306,2025-11-11 10:50:18.113161,USR-083358,TNT-01015,Export Pipeline,Search & Discovery,SES-0671883,EXP-00030,9248.851856647974,False
EVT-00501307,2025-11-11 10:51:03.113161,USR-075701,TNT-01083,Bulk Upload,Analytics,SES-0884781,EXP-00090,2648.7275348365356,False
EVT-00501308,2025-11-11 10:51:48.113161,USR-134775,TNT-01007,Version Control,Collaboration,SES-0410273,EXP-00144,13699.852150595238,True
EVT-00501309,2025-11-11 10:52:33.113161,USR-100365,TNT-01075,Collections,Analytics,SES-0200778,EXP-00014,20394.94584904116,True
EVT-00501310,2025-11-11 10:53:18.113161,USR-092725,TNT-01087,Collaboration,Collaboration,SES-0953059,EXP-00114,12121.403665206402,False
EVT-00501311,2025-11-11 10:54:03.113161,USR-033045,TNT-01132,Smart Tagging,Search & Discovery,SES-0830640,EXP-00041,8948.13016788635,False
EVT-00501312,2025-11-11 10:54:48.113161,USR-066160,TNT-01104,Metadata Editor,Analytics,SES-0675540,None,20494.581325544536,True
EVT-00501313,2025-11-11 10:55:33.113161,USR-037318,TNT-01034,Asset Search,Asset Management,SES-0729781,EXP-00143,4614.059787982564,False
EVT-00501314,2025-11-11 10:56:18.113161,USR-025216,TNT-01050,Analytics Dashboard,Administration,SES-0848296,EXP-00122,6566.019530961585,False
EVT-00501315,2025-11-11 10:57:03.113161,USR-067123,TNT-01141,Bulk Upload,Analytics,SES-0855815,EXP-00116,8744.40892811843,False
EVT-00501316,2025-11-11 10:57:48.113161,USR-127095,TNT-01034,Sharing,Asset Management,SES-0367159,EXP-00057,22114.202280986312,False
EVT-00501317,2025-11-11 10:58:33.113161,USR-114934,TNT-01015,Collections,Collaboration,SES-0901163,EXP-00057,13535.486620326708,False
EVT-00501318,2025-11-11 10:59:18.113161,USR-031282,TNT-01112,Version Control,Administration,SES-0418732,EXP-00035,19424.11081554327,False
EVT-00501319,2025-11-11 11:00:03.113161,USR-067123,TNT-01039,Collections,Analytics,SES-0749378,EXP-00133,75404.31317061419,True
EVT-00501320,2025-11-11 11:00:48.113161,USR-015552,TNT-01122,Collections,Search & Discovery,SES-0937726,EXP-00101,1734.1999806953352,True
EVT-00501321,2025-11-11 11:01:33.113161,USR-114224,TNT-01083,Export Pipeline,Analytics,SES-0107529,EXP-00095,15324.405198516242,False
EVT-00501322,2025-11-11 11:02:18.113161,USR-049923,TNT-01062,Metadata Editor,Administration,SES-0624683,EXP-00109,36225.600807336814,False
EVT-00501323,2025-11-11 11:03:03.113161,USR-097818,TNT-01067,Analytics Dashboard,Administration,SES-0155786,EXP-00089,26330.39768771829,False
EVT-00501324,2025-11-11 11:03:48.113161,USR-123469,TNT-01029,Analytics Dashboard,Administration,SES-0657829,EXP-00093,717.857788124927,False
EVT-00501325,2025-11-11 11:04:33.113161,USR-054455,TNT-01051,Smart Tagging,Search & Discovery,SES-0598628,EXP-00020,375.45590961804146,True
EVT-00501326,2025-11-11 11:05:18.113161,USR-109660,TNT-01086,Smart Tagging,Administration,SES-0743190,EXP-00012,6259.421745800951,True
EVT-00501327,2025-11-11 11:06:03.113161,USR-085407,TNT-01082,Analytics Dashboard,Collaboration,SES-0267994,EXP-00018,7900.827198376275,False
EVT-00501328,2025-11-11 11:06:48.113161,USR-131104,TNT-01125,Collections,Analytics,SES-0150515,EXP-00082,22318.66888339446,True
EVT-00501329,2025-11-11 11:07:33.113161,USR-022225,TNT-01070,Analytics Dashboard,Collaboration,SES-0135759,EXP-00005,14890.727022062663,False
EVT-00501330,2025-11-11 11:08:18.113161,USR-085198,TNT-01149,Export Pipeline,Analytics,SES-0691318,EXP-00012,5749.25080758808,False
EVT-00501331,2025-11-11 11:09:03.113161,USR-080847,TNT-01008,Export Pipeline,Asset Management,SES-0537821,EXP-00137,12057.847631371527,True
EVT-00501332,2025-11-11 11:09:48.113161,USR-113237,TNT-01115,Version Control,Asset Management,SES-0546411,EXP-00059,20325.610136812284,False
EVT-00501333,2025-11-11 11:10:33.113161,USR-116642,TNT-01081,Metadata Editor,Administration,SES-0489730,EXP-00144,9182.269063131358,False
EVT-00501334,2025-11-11 11:11:18.113161,USR-078582,TNT-01048,Metadata Editor,Asset Management,SES-0875355,EXP-00021,26648.58569725079,False
EVT-00501335,2025-11-11 11:12:03.113161,USR-114934,TNT-01029,Collaboration,Search & Discovery,SES-0869777,EXP-00094,9627.125178012839,False
EVT-00501336,2025-11-11 11:12:48.113161,USR-099297,TNT-01119,Smart Tagging,Collaboration,SES-0502467,EXP-00089,3305.6263076118144,False
EVT-00501337,2025-11-11 11:13:33.113161,USR-010965,TNT-01149,Collaboration,Search & Discovery,SES-0759160,None,29174.049506667456,True
EVT-00501338,2025-11-11 11:14:18.113161,USR-102781,TNT-01066,Asset Search,Administration,SES-0525442,EXP-00010,59886.496634548756,False
EVT-00501339,2025-11-11 11:15:03.113161,USR-060075,TNT-01046,Asset Search,Collaboration,SES-0660562,EXP-00026,2583.6922648645295,False
EVT-00501340,2025-11-11 11:15:48.113161,USR-068992,TNT-01137,Sharing,Collaboration,SES-0226158,EXP-00139,6354.487784676133,False
EVT-00501341,2025-11-11 11:16:33.113161,USR-055461,TNT-01101,Analytics Dashboard,Search & Discovery,SES-0548142,EXP-00032,18308.66126267183,True
EVT-00501342,2025-11-11 11:17:18.113161,USR-120765,TNT-01111,Collections,Collaboration,SES-0675751,EXP-00130,6694.7490135929165,False
EVT-00501343,2025-11-11 11:18:03.113161,USR-033923,TNT-01034,Asset Search,Asset Management,SES-0721121,EXP-00063,12533.830650227952,True
EVT-00501344,2025-11-11 11:18:48.113161,USR-109821,TNT-01048,Asset Search,Collaboration,SES-0922860,EXP-00021,27459.581027708704,False
EVT-00501345,2025-11-11 11:19:33.113161,USR-058361,TNT-01050,Metadata Editor,Administration,SES-0398731,EXP-00110,752.2287092829515,False
EVT-00501346,2025-11-11 11:20:18.113161,USR-017665,TNT-01120,Export Pipeline,Search & Discovery,SES-0422631,EXP-00085,5878.213805587756,True
EVT-00501347,2025-11-11 11:21:03.113161,USR-118587,TNT-01064,Metadata Editor,Collaboration,SES-0877359,None,5014.807624043718,False
EVT-00501348,2025-11-11 11:21:48.113161,USR-029237,TNT-01041,Export Pipeline,Search & Discovery,SES-0674813,EXP-00010,25003.197064275977,False
EVT-00501349,2025-11-11 11:22:33.113161,USR-025610,TNT-01142,Collections,Asset Management,SES-0624582,EXP-00002,669.706930474933,False
EVT-00501350,2025-11-11 11:23:18.113161,USR-106203,TNT-01072,Bulk Upload,Search & Discovery,SES-0788647,EXP-00112,3254.3646931044946,False
EVT-00501351,2025-11-11 11:24:03.113161,USR-100484,TNT-01128,Bulk Upload,Collaboration,SES-0433480,EXP-00066,7092.23849492987,False
EVT-00501352,2025-11-11 11:24:48.113161,USR-063399,TNT-01081,Analytics Dashboard,Administration,SES-0278684,EXP-00091,6230.498663116633,False
EVT-00501353,2025-11-11 11:25:33.113161,USR-052406,TNT-01149,Sharing,Asset Management,SES-0675693,EXP-00102,23723.235395552867,False
EVT-00501354,2025-11-11 11:26:18.113161,USR-097152,TNT-01097,Collaboration,Analytics,SES-0716002,EXP-00102,8309.582439614123,False
EVT-00501355,2025-11-11 11:27:03.113161,USR-067522,TNT-01131,Bulk Upload,Search & Discovery,SES-0449427,EXP-00013,2478.03893869189,False
EVT-00501356,2025-11-11 11:27:48.113161,USR-094220,TNT-01070,Smart Tagging,Search & Discovery,SES-0317653,EXP-00066,19711.409257576324,False
EVT-00501357,2025-11-11 11:28:33.113161,USR-014875,TNT-01038,Analytics Dashboard,Administration,SES-0749491,EXP-00091,2707.8368364813978,False
EVT-00501358,2025-11-11 11:29:18.113161,USR-082591,TNT-01106,Analytics Dashboard,Analytics,SES-0476541,EXP-00009,18472.43878133276,False
EVT-00501359,2025-11-11 11:30:03.113161,USR-075544,TNT-01080,Analytics Dashboard,Search & Discovery,SES-0158417,EXP-00125,7330.129250871943,False
EVT-00501360,2025-11-11 11:30:48.113161,USR-055328,TNT-01019,Analytics Dashboard,Search & Discovery,SES-0239777,EXP-00072,7615.514189048031,False
EVT-00501361,2025-11-11 11:31:33.113161,USR-013385,TNT-01083,Sharing,Search & Discovery,SES-0534771,EXP-00094,21200.45588800655,True
EVT-00501362,2025-11-11 11:32:18.113161,USR-016083,TNT-01070,Export Pipeline,Administration,SES-0873554,EXP-00056,7333.183796047194,True
EVT-00501363,2025-11-11 11:33:03.113161,USR-132844,TNT-01120,Sharing,Search & Discovery,SES-0371173,EXP-00040,1105.6231066717548,False
EVT-00501364,2025-11-11 11:33:48.113161,USR-043094,TNT-01018,Collaboration,Collaboration,SES-0358932,EXP-00016,11001.703112534387,False
EVT-00501365,2025-11-11 11:34:33.113161,USR-069986,TNT-01020,Analytics Dashboard,Collaboration,SES-0152089,EXP-00062,22486.140692530782,False
EVT-00501366,2025-11-11 11:35:18.113161,USR-063843,TNT-01087,Collections,Search & Discovery,SES-0427937,EXP-00138,3566.9961115099195,True
EVT-00501367,2025-11-11 11:36:03.113161,USR-016921,TNT-01076,Version Control,Administration,SES-0570448,EXP-00037,2346.7832153327977,False
EVT-00501368,2025-11-11 11:36:48.113161,USR-036578,TNT-01125,Version Control,Administration,SES-0860665,EXP-00031,3477.1432283212425,False
EVT-00501369,2025-11-11 11:37:33.113161,USR-127904,TNT-01018,Sharing,Administration,SES-0856891,EXP-00042,12107.793831722678,False
EVT-00501370,2025-11-11 11:38:18.113161,USR-029408,TNT-01100,Analytics Dashboard,Administration,SES-0674231,EXP-00014,1793.6209827881296,False
EVT-00501371,2025-11-11 11:39:03.113161,USR-129095,TNT-01133,Metadata Editor,Collaboration,SES-0390948,EXP-00046,16243.585448585016,False
EVT-00501372,2025-11-11 11:39:48.113161,USR-114441,TNT-01073,Export Pipeline,Analytics,SES-0158850,EXP-00040,8529.362483119301,False
EVT-00501373,2025-11-11 11:40:33.113161,USR-017532,TNT-01123,Version Control,Analytics,SES-0225747,EXP-00100,2628.622214161153,False
EVT-00501374,2025-11-11 11:41:18.113161,USR-127247,TNT-01024,Metadata Editor,Administration,SES-0392641,None,56751.81712490438,True
EVT-00501375,2025-11-11 11:42:03.113161,USR-100365,TNT-01014,Sharing,Collaboration,SES-0884631,EXP-00117,13838.671496124585,True
EVT-00501376,2025-11-11 11:42:48.113161,USR-050532,TNT-01098,Export Pipeline,Analytics,SES-0842222,EXP-00009,802.9389089348973,False
EVT-00501377,2025-11-11 11:43:33.113161,USR-011891,TNT-01071,Metadata Editor,Collaboration,SES-0274586,EXP-00046,4574.317669455648,False
EVT-00501378,2025-11-11 11:44:18.113161,USR-100981,TNT-01009,Version Control,Asset Management,SES-0806816,EXP-00060,5417.243929813689,True
EVT-00501379,2025-11-11 11:45:03.113161,USR-119589,TNT-01016,Version Control,Analytics,SES-0184215,EXP-00090,2842.8004218488527,False
EVT-00501380,2025-11-11 11:45:48.113161,USR-115907,TNT-01005,Version Control,Asset Management,SES-0794633,EXP-00042,14742.877469730773,False
EVT-00501381,2025-11-11 11:46:33.113161,USR-116764,TNT-01100,Export Pipeline,Administration,SES-0701278,EXP-00009,18494.95287696866,False
EVT-00501382,2025-11-11 11:47:18.113161,USR-121391,TNT-01031,Export Pipeline,Search & Discovery,SES-0463417,EXP-00021,1427.9396075237246,True
EVT-00501383,2025-11-11 11:48:03.113161,USR-011112,TNT-01091,Bulk Upload,Search & Discovery,SES-0215409,EXP-00082,1480.6125228617968,False
EVT-00501384,2025-11-11 11:48:48.113161,USR-054849,TNT-01139,Asset Search,Asset Management,SES-0899059,EXP-00012,873.5678194839668,False
EVT-00501385,2025-11-11 11:49:33.113161,USR-065328,TNT-01121,Export Pipeline,Administration,SES-0877581,EXP-00114,2815.0006629825657,False
EVT-00501386,2025-11-11 11:50:18.113161,USR-027423,TNT-01018,Metadata Editor,Administration,SES-0191765,EXP-00072,2477.3013433442493,False
EVT-00501387,2025-11-11 11:51:03.113161,USR-131145,TNT-01095,Export Pipeline,Administration,SES-0724427,EXP-00058,1672.378412589775,False
EVT-00501388,2025-11-11 11:51:48.113161,USR-032962,TNT-01125,Collaboration,Asset Management,SES-0595330,EXP-00090,68977.10402999431,False
EVT-00501389,2025-11-11 11:52:33.113161,USR-042976,TNT-01128,Bulk Upload,Collaboration,SES-0456924,EXP-00134,1695.0188771802295,False
EVT-00501390,2025-11-11 11:53:18.113161,USR-030789,TNT-01104,Analytics Dashboard,Collaboration,SES-0408222,EXP-00054,11326.938217559557,True
EVT-00501391,2025-11-11 11:54:03.113161,USR-058990,TNT-01083,Asset Search,Asset Management,SES-0893150,EXP-00071,2258.7961328277015,False
EVT-00501392,2025-11-11 11:54:48.113161,USR-037295,TNT-01056,Version Control,Administration,SES-0900517,EXP-00116,7621.581837141483,True
EVT-00501393,2025-11-11 11:55:33.113161,USR-041772,TNT-01071,Metadata Editor,Collaboration,SES-0656408,EXP-00050,2010.16627060994,True
EVT-00501394,2025-11-11 11:56:18.113161,USR-079084,TNT-01086,Collaboration,Search & Discovery,SES-0203930,EXP-00003,29279.812840302566,False
EVT-00501395,2025-11-11 11:57:03.113161,USR-023733,TNT-01147,Version Control,Search & Discovery,SES-0295914,EXP-00116,2900.78837173297,False
EVT-00501396,2025-11-11 11:57:48.113161,USR-091683,TNT-01099,Version Control,Asset Management,SES-0759309,EXP-00126,17188.27156202985,False
EVT-00501397,2025-11-11 11:58:33.113161,USR-125187,TNT-01077,Collections,Collaboration,SES-0211648,EXP-00003,10840.95788479004,False
EVT-00501398,2025-11-11 11:59:18.113161,USR-082680,TNT-01009,Collections,Analytics,SES-0800337,EXP-00098,6198.530917357865,True
EVT-00501399,2025-11-11 12:00:03.113161,USR-048227,TNT-01097,Metadata Editor,Administration,SES-0872694,EXP-00141,2596.6881936468544,True
EVT-00501400,2025-11-11 12:00:48.113161,USR-065328,TNT-01011,Collections,Asset Management,SES-0939447,EXP-00124,6406.104894524671,True
EVT-00501401,2025-11-11 12:01:33.113161,USR-043094,TNT-01102,Version Control,Asset Management,SES-0568347,EXP-00033,1227.4821340527892,False
