event_id,@timestamp,hss_node,sync_status,affected_imsi_count,database_partition,error_code,replication_lag_ms
HSS-00001646,2025-09-03 10:47:39.973878,hss-primary-1,Success,1,partition-09,HSS-SYNC-000,88
HSS-00001647,2025-09-03 09:37:26.973878,hss-primary-1,Partial Failure,198,partition-13,HSS-SYNC-001,714
HSS-00001648,2025-09-03 10:03:00.973878,hss-primary-1,Complete Failure,2597,partition-06,HSS-SYNC-002,29401
HSS-00001649,2025-09-03 09:14:52.973878,hss-primary-1,Timeout,987,partition-06,HSS-SYNC-003,18287
HSS-00001650,2025-09-03 10:16:55.973878,hss-primary-1,Partial Failure,457,partition-09,HSS-SYNC-001,785
HSS-00001651,2025-09-03 10:44:12.973878,hss-primary-1,Partial Failure,417,partition-10,HSS-SYNC-002,1105
HSS-00001652,2025-09-03 09:45:46.973878,hss-primary-1,Partial Failure,394,partition-09,HSS-SYNC-002,1979
HSS-00001653,2025-09-03 10:20:52.973878,hss-primary-1,Complete Failure,4307,partition-09,HSS-REP-102,29486
HSS-00001654,2025-09-03 09:38:38.973878,hss-primary-1,Partial Failure,307,partition-10,HSS-DB-202,1992
HSS-00001655,2025-09-03 09:21:42.973878,hss-primary-1,Complete Failure,2402,partition-13,HSS-DB-202,8326
HSS-00001656,2025-09-03 09:03:39.973878,hss-primary-1,Timeout,965,partition-07,HSS-SYNC-001,33838
HSS-00001657,2025-09-03 10:20:30.973878,hss-primary-1,Timeout,273,partition-06,HSS-REP-101,38585
HSS-00001658,2025-09-03 09:43:38.973878,hss-primary-1,Partial Failure,483,partition-13,HSS-REP-102,1797
HSS-00001659,2025-09-03 09:53:51.973878,hss-primary-1,Timeout,951,partition-09,HSS-REP-101,21775
HSS-00001660,2025-09-03 09:17:04.973878,hss-primary-1,Partial Failure,167,partition-13,HSS-SYNC-003,1314
HSS-00001661,2025-09-03 10:57:12.973878,hss-primary-1,Success,1,partition-13,HSS-SYNC-000,18
HSS-00001662,2025-09-03 10:05:05.973878,hss-primary-1,Partial Failure,272,partition-07,HSS-DB-202,1602
HSS-00001663,2025-09-03 09:53:20.973878,hss-primary-1,Partial Failure,493,partition-06,HSS-REP-102,1291
HSS-00001664,2025-09-03 10:44:34.973878,hss-primary-1,Timeout,563,partition-06,HSS-SYNC-002,55288
HSS-00001665,2025-09-03 09:11:21.973878,hss-primary-1,Complete Failure,2747,partition-13,HSS-REP-102,18579
HSS-00001666,2025-09-03 10:56:09.973878,hss-primary-1,Timeout,234,partition-06,HSS-REP-102,39811
HSS-00001667,2025-09-03 10:17:54.973878,hss-primary-1,Timeout,864,partition-12,HSS-REP-101,32711
HSS-00001668,2025-09-03 09:48:46.973878,hss-primary-1,Partial Failure,397,partition-13,HSS-DB-201,1394
HSS-00001669,2025-09-03 10:50:24.973878,hss-primary-1,Timeout,892,partition-10,HSS-SYNC-003,14388
HSS-00001670,2025-09-03 10:15:42.973878,hss-primary-1,Success,6,partition-10,HSS-SYNC-000,10
HSS-00001671,2025-09-03 09:13:21.973878,hss-primary-1,Timeout,411,partition-12,HSS-DB-202,17593
HSS-00001672,2025-09-03 10:21:50.973878,hss-primary-1,Timeout,704,partition-09,HSS-SYNC-002,14413
HSS-00001673,2025-09-03 09:36:45.973878,hss-primary-1,Timeout,365,partition-06,HSS-SYNC-002,29503
HSS-00001674,2025-09-03 09:01:46.973878,hss-primary-1,Success,0,partition-13,HSS-SYNC-000,158
HSS-00001675,2025-09-03 10:05:03.973878,hss-primary-1,Partial Failure,391,partition-06,HSS-SYNC-002,568
HSS-00001676,2025-09-03 09:00:50.973878,hss-primary-1,Complete Failure,4037,partition-10,HSS-SYNC-001,8889
HSS-00001677,2025-09-03 10:56:58.973878,hss-primary-1,Complete Failure,4286,partition-09,HSS-SYNC-003,6144
HSS-00001678,2025-09-03 09:02:41.973878,hss-primary-1,Timeout,453,partition-10,HSS-SYNC-001,46542
HSS-00001679,2025-09-03 10:33:32.973878,hss-primary-1,Lag Warning,25,partition-10,HSS-DB-201,2641
HSS-00001680,2025-09-03 10:39:48.973878,hss-primary-1,Complete Failure,948,partition-10,HSS-SYNC-001,7876
HSS-00001681,2025-09-03 09:58:46.973878,hss-primary-1,Success,7,partition-09,HSS-SYNC-000,109
HSS-00001682,2025-09-03 10:38:35.973878,hss-primary-1,Partial Failure,224,partition-13,HSS-DB-202,1337
HSS-00001683,2025-09-03 10:41:20.973878,hss-primary-1,Complete Failure,3911,partition-12,HSS-SYNC-002,23356
HSS-00001684,2025-09-03 10:09:55.973878,hss-primary-1,Timeout,756,partition-06,HSS-REP-102,42937
HSS-00001685,2025-09-03 10:13:19.973878,hss-primary-1,Complete Failure,635,partition-13,HSS-SYNC-003,17868
HSS-00001686,2025-09-03 10:00:17.973878,hss-primary-1,Success,7,partition-07,HSS-SYNC-000,89
HSS-00001687,2025-09-03 10:40:00.973878,hss-primary-1,Success,1,partition-10,HSS-SYNC-000,138
HSS-00001688,2025-09-03 09:14:15.973878,hss-primary-1,Complete Failure,4374,partition-13,HSS-DB-201,28674
HSS-00001689,2025-09-03 10:11:34.973878,hss-primary-1,Partial Failure,308,partition-12,HSS-DB-201,1387
HSS-00001690,2025-09-03 09:38:19.973878,hss-primary-1,Complete Failure,3334,partition-12,HSS-DB-201,23762
HSS-00001691,2025-09-03 09:42:08.973878,hss-primary-1,Timeout,316,partition-10,HSS-DB-201,45577
HSS-00001692,2025-09-03 09:27:20.973878,hss-primary-1,Partial Failure,433,partition-07,HSS-REP-101,1879
HSS-00001693,2025-09-03 10:41:02.973878,hss-primary-1,Timeout,505,partition-06,HSS-DB-201,38543
HSS-00001694,2025-09-03 10:52:03.973878,hss-primary-1,Timeout,637,partition-07,HSS-SYNC-001,38886
HSS-00001695,2025-09-03 09:06:51.973878,hss-primary-1,Complete Failure,4473,partition-10,HSS-REP-101,22090
HSS-00001696,2025-09-03 11:00:03.973878,hss-primary-1,Complete Failure,4978,partition-10,HSS-SYNC-003,6222
HSS-00001697,2025-09-03 10:48:21.973878,hss-primary-1,Timeout,600,partition-13,HSS-SYNC-002,53354
HSS-00001698,2025-09-03 10:12:50.973878,hss-primary-1,Timeout,146,partition-07,HSS-SYNC-002,25501
HSS-00001699,2025-09-03 09:28:34.973878,hss-primary-1,Timeout,798,partition-12,HSS-SYNC-001,15015
HSS-00001700,2025-09-03 10:24:37.973878,hss-primary-1,Partial Failure,482,partition-07,HSS-SYNC-002,1712
HSS-00001701,2025-09-03 09:23:35.973878,hss-primary-1,Complete Failure,2054,partition-10,HSS-REP-101,15786
HSS-00001702,2025-09-03 10:03:18.973878,hss-primary-1,Success,4,partition-12,HSS-SYNC-000,26
HSS-00001703,2025-09-03 10:20:53.973878,hss-primary-1,Partial Failure,75,partition-06,HSS-REP-102,1393
HSS-00001704,2025-09-03 09:05:50.973878,hss-primary-1,Partial Failure,230,partition-07,HSS-REP-102,826
HSS-00001705,2025-09-03 09:47:24.973878,hss-primary-1,Complete Failure,3711,partition-13,HSS-DB-201,17876
HSS-00001706,2025-09-03 09:07:19.973878,hss-primary-1,Complete Failure,935,partition-06,HSS-REP-102,26912
HSS-00001707,2025-09-03 09:30:38.973878,hss-primary-1,Complete Failure,4401,partition-07,HSS-DB-202,18904
HSS-00001708,2025-09-03 09:33:41.973878,hss-primary-1,Partial Failure,193,partition-13,HSS-SYNC-001,1022
HSS-00001709,2025-09-03 09:58:26.973878,hss-primary-1,Complete Failure,2522,partition-07,HSS-SYNC-003,9051
HSS-00001710,2025-09-03 09:59:23.973878,hss-primary-1,Complete Failure,3489,partition-07,HSS-SYNC-003,25675
HSS-00001711,2025-09-03 09:09:45.973878,hss-primary-1,Complete Failure,1671,partition-07,HSS-REP-102,8805
HSS-00001712,2025-09-03 09:16:49.973878,hss-primary-1,Success,4,partition-10,HSS-SYNC-000,169
HSS-00001713,2025-09-03 09:45:31.973878,hss-primary-1,Timeout,267,partition-12,HSS-SYNC-001,45170
HSS-00001714,2025-09-03 10:53:20.973878,hss-primary-1,Partial Failure,499,partition-06,HSS-DB-201,1651
HSS-00001715,2025-09-03 09:21:44.973878,hss-primary-1,Timeout,759,partition-09,HSS-SYNC-002,52317
HSS-00001716,2025-09-03 10:56:20.973878,hss-primary-1,Partial Failure,299,partition-06,HSS-REP-101,935
HSS-00001717,2025-09-03 10:41:09.973878,hss-primary-1,Timeout,465,partition-12,HSS-DB-202,51859
HSS-00001718,2025-09-03 10:33:24.973878,hss-primary-1,Timeout,375,partition-07,HSS-DB-202,13354
HSS-00001719,2025-09-03 10:12:23.973878,hss-primary-1,Complete Failure,706,partition-10,HSS-REP-102,20923
HSS-00001720,2025-09-03 10:43:31.973878,hss-primary-1,Partial Failure,267,partition-13,HSS-REP-102,1901
HSS-00001721,2025-09-03 10:13:43.973878,hss-primary-1,Complete Failure,1054,partition-12,HSS-DB-202,8110
HSS-00001722,2025-09-03 09:20:24.973878,hss-primary-1,Complete Failure,4755,partition-09,HSS-SYNC-001,13350
HSS-00001723,2025-09-03 10:54:27.973878,hss-primary-1,Complete Failure,4918,partition-07,HSS-REP-101,20042
HSS-00001724,2025-09-03 09:15:37.973878,hss-primary-1,Complete Failure,2160,partition-07,HSS-SYNC-001,5165
HSS-00001725,2025-09-03 09:21:15.973878,hss-primary-1,Complete Failure,2089,partition-06,HSS-DB-202,17518
HSS-00001726,2025-09-03 10:08:17.973878,hss-primary-1,Partial Failure,224,partition-06,HSS-SYNC-001,1215
HSS-00001727,2025-09-03 09:44:47.973878,hss-primary-1,Complete Failure,3648,partition-10,HSS-SYNC-003,26915
HSS-00001728,2025-09-03 10:59:03.973878,hss-primary-1,Complete Failure,1996,partition-09,HSS-REP-101,23701
HSS-00001729,2025-09-03 10:54:12.973878,hss-primary-1,Complete Failure,1115,partition-10,HSS-REP-102,15721
HSS-00001730,2025-09-03 10:47:13.973878,hss-primary-1,Complete Failure,605,partition-09,HSS-SYNC-003,21506
HSS-00001731,2025-09-03 10:30:32.973878,hss-primary-1,Complete Failure,3036,partition-13,HSS-REP-101,29698
HSS-00001732,2025-09-03 10:33:52.973878,hss-primary-1,Lag Warning,25,partition-06,HSS-REP-102,2045
HSS-00001733,2025-09-03 09:38:02.973878,hss-primary-1,Timeout,652,partition-10,HSS-SYNC-001,39675
HSS-00001734,2025-09-03 09:08:01.973878,hss-primary-1,Timeout,763,partition-09,HSS-SYNC-003,34462
HSS-00001735,2025-09-03 09:40:26.973878,hss-primary-1,Complete Failure,1428,partition-13,HSS-REP-101,7167
HSS-00001736,2025-09-03 10:21:19.973878,hss-primary-1,Timeout,704,partition-12,HSS-REP-102,27462
HSS-00001737,2025-09-03 10:57:41.973878,hss-primary-1,Complete Failure,3833,partition-12,HSS-REP-102,26880
HSS-00001738,2025-09-03 09:58:42.973878,hss-primary-1,Complete Failure,1086,partition-07,HSS-SYNC-002,6874
HSS-00001739,2025-09-03 09:34:14.973878,hss-primary-1,Partial Failure,347,partition-09,HSS-REP-101,1916
HSS-00001740,2025-09-03 10:18:45.973878,hss-primary-1,Complete Failure,4649,partition-06,HSS-DB-201,17548
HSS-00001741,2025-09-03 09:36:41.973878,hss-primary-1,Complete Failure,3449,partition-13,HSS-SYNC-001,13411
HSS-00001742,2025-09-03 10:28:13.973878,hss-primary-1,Complete Failure,3457,partition-12,HSS-DB-202,28014
HSS-00001743,2025-09-03 09:13:32.973878,hss-primary-1,Partial Failure,256,partition-12,HSS-SYNC-001,1176
HSS-00001744,2025-09-03 09:57:14.973878,hss-primary-1,Complete Failure,4974,partition-13,HSS-DB-201,17092
HSS-00001745,2025-09-03 09:03:00.973878,hss-primary-1,Partial Failure,275,partition-12,HSS-SYNC-001,1753
HSS-00001746,2025-09-03 09:56:19.973878,hss-primary-1,Complete Failure,2118,partition-09,HSS-REP-101,16547
HSS-00001747,2025-09-03 10:27:10.973878,hss-primary-1,Success,3,partition-09,HSS-SYNC-000,18
HSS-00001748,2025-09-03 10:58:45.973878,hss-primary-1,Complete Failure,4860,partition-12,HSS-DB-201,7252
HSS-00001749,2025-09-03 10:00:44.973878,hss-primary-1,Complete Failure,1706,partition-07,HSS-SYNC-001,25154
HSS-00001750,2025-09-03 10:27:09.973878,hss-primary-1,Complete Failure,3875,partition-09,HSS-DB-201,9762
HSS-00001751,2025-09-03 10:33:12.973878,hss-primary-1,Complete Failure,3658,partition-12,HSS-DB-201,18812
HSS-00001752,2025-09-03 10:07:55.973878,hss-primary-1,Partial Failure,403,partition-07,HSS-DB-202,1315
HSS-00001753,2025-09-03 09:46:08.973878,hss-primary-1,Partial Failure,95,partition-06,HSS-SYNC-002,730
HSS-00001754,2025-09-03 10:03:41.973878,hss-primary-1,Lag Warning,6,partition-06,HSS-SYNC-003,4876
HSS-00001755,2025-09-03 09:57:31.973878,hss-primary-1,Lag Warning,11,partition-10,HSS-DB-201,3908
HSS-00001756,2025-09-03 10:35:57.973878,hss-primary-1,Success,6,partition-06,HSS-SYNC-000,151
HSS-00001757,2025-09-03 10:52:42.973878,hss-primary-1,Lag Warning,9,partition-07,HSS-SYNC-001,3996
HSS-00001758,2025-09-03 09:28:57.973878,hss-primary-1,Complete Failure,2403,partition-13,HSS-DB-202,14555
HSS-00001759,2025-09-03 10:24:19.973878,hss-primary-1,Success,1,partition-10,HSS-SYNC-000,193
HSS-00001760,2025-09-03 10:57:56.973878,hss-primary-1,Success,9,partition-07,HSS-SYNC-000,139
HSS-00001761,2025-09-03 09:40:55.973878,hss-primary-1,Complete Failure,4780,partition-12,HSS-SYNC-001,19958
HSS-00001762,2025-09-03 10:29:23.973878,hss-primary-1,Complete Failure,3352,partition-13,HSS-REP-102,20612
HSS-00001763,2025-09-03 10:29:55.973878,hss-primary-1,Partial Failure,395,partition-06,HSS-SYNC-001,617
HSS-00001764,2025-09-03 09:33:51.973878,hss-primary-1,Complete Failure,960,partition-10,HSS-SYNC-002,9708
HSS-00001765,2025-09-03 09:40:54.973878,hss-primary-1,Partial Failure,400,partition-13,HSS-SYNC-001,1517
HSS-00001766,2025-09-03 09:36:12.973878,hss-primary-1,Complete Failure,1208,partition-13,HSS-SYNC-001,20778
HSS-00001767,2025-09-03 10:02:10.973878,hss-primary-1,Complete Failure,2923,partition-07,HSS-REP-101,16420
HSS-00001768,2025-09-03 10:08:54.973878,hss-primary-1,Complete Failure,1078,partition-07,HSS-SYNC-001,17675
HSS-00001769,2025-09-03 10:13:47.973878,hss-primary-1,Complete Failure,2289,partition-09,HSS-DB-202,17583
HSS-00001770,2025-09-03 09:26:52.973878,hss-primary-1,Partial Failure,257,partition-09,HSS-SYNC-001,530
HSS-00001771,2025-09-03 10:00:32.973878,hss-primary-1,Complete Failure,3604,partition-13,HSS-REP-102,22896
HSS-00001772,2025-09-03 10:04:17.973878,hss-primary-1,Complete Failure,1250,partition-07,HSS-DB-202,23401
HSS-00001773,2025-09-03 09:33:57.973878,hss-primary-1,Complete Failure,563,partition-10,HSS-SYNC-002,10678
HSS-00001774,2025-09-03 09:41:28.973878,hss-primary-1,Partial Failure,133,partition-07,HSS-REP-102,1184
HSS-00001775,2025-09-03 10:49:05.973878,hss-primary-1,Complete Failure,1537,partition-12,HSS-DB-202,16662
HSS-00001776,2025-09-03 09:13:09.973878,hss-primary-1,Complete Failure,1084,partition-07,HSS-REP-101,8105
HSS-00001777,2025-09-03 10:54:56.973878,hss-primary-1,Complete Failure,4877,partition-10,HSS-SYNC-001,17438
HSS-00001778,2025-09-03 09:25:55.973878,hss-primary-1,Success,3,partition-13,HSS-SYNC-000,112
HSS-00001779,2025-09-03 09:25:06.973878,hss-primary-1,Partial Failure,79,partition-10,HSS-SYNC-003,1076
HSS-00001780,2025-09-03 09:32:07.973878,hss-primary-1,Complete Failure,3857,partition-13,HSS-DB-202,24836
HSS-00001781,2025-09-03 09:01:02.973878,hss-primary-1,Partial Failure,479,partition-07,HSS-SYNC-001,671
HSS-00001782,2025-09-03 10:55:54.973878,hss-primary-1,Timeout,540,partition-10,HSS-REP-101,20318
HSS-00001783,2025-09-03 09:50:40.973878,hss-primary-1,Complete Failure,1254,partition-10,HSS-SYNC-001,27761
HSS-00001784,2025-09-03 09:09:50.973878,hss-primary-1,Partial Failure,337,partition-07,HSS-REP-101,967
HSS-00001785,2025-09-03 09:45:51.973878,hss-primary-1,Complete Failure,3358,partition-12,HSS-REP-101,27690
HSS-00001786,2025-09-03 10:35:42.973878,hss-primary-1,Complete Failure,4811,partition-10,HSS-REP-101,27384
HSS-00001787,2025-09-03 10:49:11.973878,hss-primary-1,Partial Failure,298,partition-06,HSS-SYNC-003,657
HSS-00001788,2025-09-03 10:07:24.973878,hss-primary-1,Complete Failure,4878,partition-07,HSS-DB-202,26658
HSS-00001789,2025-09-03 10:30:35.973878,hss-primary-1,Complete Failure,2899,partition-10,HSS-SYNC-001,23465
HSS-00001790,2025-09-03 09:38:25.973878,hss-primary-1,Partial Failure,230,partition-07,HSS-SYNC-003,1358
HSS-00001791,2025-09-03 09:22:56.973878,hss-primary-1,Timeout,669,partition-07,HSS-SYNC-001,11103
HSS-00001792,2025-09-03 09:05:44.973878,hss-primary-1,Timeout,955,partition-13,HSS-DB-201,39174
HSS-00001793,2025-09-03 09:27:35.973878,hss-primary-1,Timeout,871,partition-07,HSS-DB-202,25821
HSS-00001794,2025-09-03 09:29:36.973878,hss-primary-1,Partial Failure,345,partition-12,HSS-SYNC-002,1688
HSS-00001795,2025-09-03 09:41:01.973878,hss-primary-1,Timeout,143,partition-09,HSS-SYNC-003,24499
HSS-00001796,2025-09-03 10:33:48.973878,hss-primary-1,Complete Failure,4308,partition-07,HSS-SYNC-002,26607
HSS-00001797,2025-09-03 10:14:59.973878,hss-primary-1,Timeout,405,partition-13,HSS-REP-102,11143
HSS-00001798,2025-09-03 10:14:54.973878,hss-primary-1,Partial Failure,166,partition-09,HSS-DB-202,1197
HSS-00001799,2025-09-03 09:50:47.973878,hss-primary-1,Timeout,479,partition-09,HSS-SYNC-001,39625
HSS-00001800,2025-09-03 09:28:27.973878,hss-primary-1,Complete Failure,2176,partition-13,HSS-REP-101,28783
HSS-00001801,2025-11-05 10:45:12.973878,hss-secondary-2,Success,1,partition-06,HSS-SYNC-000,86
HSS-00001802,2025-08-25 16:42:26.973878,hss-secondary-2,Timeout,60,partition-02,HSS-SYNC-002,611
HSS-00001803,2025-09-29 22:06:45.973878,hss-secondary-2,Timeout,52,partition-16,HSS-SYNC-003,1782
HSS-00001804,2025-09-01 18:03:16.973878,hss-primary-2,Success,0,partition-09,HSS-SYNC-000,149
HSS-00001805,2025-09-02 11:24:20.973878,hss-primary-1,Success,4,partition-03,HSS-SYNC-000,100
HSS-00001806,2025-10-08 21:38:57.973878,hss-secondary-2,Success,0,partition-05,HSS-SYNC-000,42
HSS-00001807,2025-09-08 08:20:02.973878,hss-primary-2,Success,0,partition-13,HSS-SYNC-000,47
HSS-00001808,2025-11-08 13:25:44.973878,hss-secondary-2,Success,4,partition-05,HSS-SYNC-000,14
HSS-00001809,2025-08-23 10:52:51.973878,hss-primary-1,Success,2,partition-10,HSS-SYNC-000,106
HSS-00001810,2025-10-09 03:14:33.973878,hss-secondary-1,Success,0,partition-02,HSS-SYNC-000,22
HSS-00001811,2025-10-24 18:23:46.973878,hss-primary-2,Success,2,partition-05,HSS-SYNC-000,72
HSS-00001812,2025-08-20 18:10:53.973878,hss-primary-2,Success,2,partition-02,HSS-SYNC-000,23
HSS-00001813,2025-11-05 18:01:26.973878,hss-secondary-2,Partial Failure,30,partition-12,HSS-REP-102,1592
HSS-00001814,2025-10-20 20:28:51.973878,hss-secondary-1,Success,3,partition-10,HSS-SYNC-000,39
HSS-00001815,2025-10-19 09:58:54.973878,hss-secondary-1,Success,2,partition-14,HSS-SYNC-000,127
HSS-00001816,2025-10-07 13:34:43.973878,hss-primary-1,Success,0,partition-11,HSS-SYNC-000,98
HSS-00001817,2025-08-17 01:52:46.973878,hss-primary-1,Success,0,partition-05,HSS-SYNC-000,85
HSS-00001818,2025-10-08 19:25:02.973878,hss-secondary-1,Success,4,partition-05,HSS-SYNC-000,28
HSS-00001819,2025-08-25 07:15:36.973878,hss-primary-1,Success,4,partition-11,HSS-SYNC-000,79
HSS-00001820,2025-10-02 14:33:38.973878,hss-primary-1,Partial Failure,63,partition-04,HSS-DB-202,1596
HSS-00001821,2025-08-25 15:02:39.973878,hss-secondary-1,Success,4,partition-08,HSS-SYNC-000,64
HSS-00001822,2025-09-12 06:38:05.973878,hss-secondary-1,Success,3,partition-11,HSS-SYNC-000,19
HSS-00001823,2025-09-04 21:18:04.973878,hss-primary-1,Success,2,partition-06,HSS-SYNC-000,93
HSS-00001824,2025-09-15 18:37:20.973878,hss-secondary-2,Timeout,22,partition-07,HSS-REP-101,1077
HSS-00001825,2025-10-12 13:26:08.973878,hss-primary-2,Success,2,partition-12,HSS-SYNC-000,55
HSS-00001826,2025-11-01 12:40:19.973878,hss-primary-2,Partial Failure,83,partition-07,HSS-SYNC-002,1377
HSS-00001827,2025-08-23 01:01:09.973878,hss-primary-1,Success,2,partition-10,HSS-SYNC-000,93
HSS-00001828,2025-08-28 22:28:34.973878,hss-primary-1,Success,3,partition-16,HSS-SYNC-000,59
HSS-00001829,2025-11-12 08:32:54.973878,hss-secondary-1,Success,1,partition-07,HSS-SYNC-000,102
HSS-00001830,2025-09-21 00:28:04.973878,hss-secondary-2,Partial Failure,90,partition-06,HSS-DB-202,1304
HSS-00001831,2025-08-25 14:21:50.973878,hss-primary-1,Success,1,partition-09,HSS-SYNC-000,65
HSS-00001832,2025-10-12 12:25:22.973878,hss-primary-1,Partial Failure,85,partition-14,HSS-SYNC-001,1020
HSS-00001833,2025-09-21 18:26:24.973878,hss-secondary-2,Success,2,partition-11,HSS-SYNC-000,94
HSS-00001834,2025-09-20 06:26:57.973878,hss-secondary-2,Timeout,33,partition-08,HSS-DB-202,1520
HSS-00001835,2025-10-06 19:43:27.973878,hss-secondary-2,Success,0,partition-03,HSS-SYNC-000,109
HSS-00001836,2025-11-07 17:56:51.973878,hss-secondary-1,Success,1,partition-01,HSS-SYNC-000,36
HSS-00001837,2025-11-07 02:58:47.973878,hss-secondary-1,Success,3,partition-11,HSS-SYNC-000,24
HSS-00001838,2025-09-13 21:38:04.973878,hss-secondary-2,Partial Failure,78,partition-08,HSS-SYNC-003,1796
HSS-00001839,2025-08-25 17:43:13.973878,hss-secondary-1,Success,3,partition-11,HSS-SYNC-000,12
HSS-00001840,2025-09-13 07:10:54.973878,hss-secondary-2,Success,0,partition-12,HSS-SYNC-000,50
HSS-00001841,2025-08-19 10:09:53.973878,hss-primary-1,Partial Failure,98,partition-03,HSS-SYNC-002,1731
HSS-00001842,2025-09-07 21:22:07.973878,hss-primary-2,Success,1,partition-06,HSS-SYNC-000,31
HSS-00001843,2025-09-13 10:00:20.973878,hss-secondary-2,Success,0,partition-02,HSS-SYNC-000,115
HSS-00001844,2025-09-24 23:07:07.973878,hss-primary-1,Timeout,96,partition-13,HSS-SYNC-002,1593
HSS-00001845,2025-10-18 08:45:34.973878,hss-secondary-2,Success,0,partition-10,HSS-SYNC-000,26
HSS-00001846,2025-09-06 10:21:55.973878,hss-secondary-1,Complete Failure,30,partition-06,HSS-SYNC-001,1737
HSS-00001847,2025-10-20 19:49:54.973878,hss-secondary-2,Partial Failure,20,partition-02,HSS-SYNC-002,1678
HSS-00001848,2025-09-29 18:04:31.973878,hss-primary-1,Success,1,partition-06,HSS-SYNC-000,132
