transaction_id,@timestamp,customer_id,product_id,channel,transaction_amount,payment_method,store_location,campaign_id
TXN00001396,2025-10-31 21:00:20.082623,CUST000052,PROD000036,e-commerce,99.63,digital_wallet,Riverside,NONE
TXN00001397,2025-10-31 21:15:20.082623,CUST000148,PROD000118,e-commerce,43.49,cash,East Market,NONE
TXN00001398,2025-10-31 21:30:20.082623,CUST000006,PROD000089,in-store,24.47,cash,East Market,CAMP0007
TXN00001399,2025-10-31 21:45:20.082623,CUST000139,PROD000099,e-commerce,17.66,debit_card,Uptown,CAMP0026
TXN00001400,2025-10-31 22:00:20.082623,CUST000122,PROD000096,in-store,218.26,buy_now_pay_later,Riverside,CAMP0025
TXN00001401,2025-10-31 22:15:20.082623,CUST000154,PROD000047,in-store,123.99,digital_wallet,Metro Station,CAMP0037
TXN00001402,2025-10-31 22:30:20.082623,CUST000150,PROD000111,e-commerce,57.48,cash,South Center,CAMP0045
TXN00001403,2025-10-31 22:45:20.082623,CUST000138,PROD000147,e-commerce,68.37,buy_now_pay_later,Riverside,NONE
TXN00001404,2025-10-31 23:00:20.082623,CUST000184,PROD000060,e-commerce,123.51,cash,North Plaza,CAMP0079
TXN00001405,2025-10-31 23:15:20.082623,CUST000096,PROD000090,e-commerce,66.73,digital_wallet,Metro Station,CAMP0020
TXN00001406,2025-10-31 23:30:20.082623,CUST000008,PROD000082,e-commerce,69.56,buy_now_pay_later,Uptown,CAMP0062
TXN00001407,2025-10-31 23:45:20.082623,CUST000057,PROD000052,in-store,169.29,buy_now_pay_later,Suburban Center,CAMP0050
TXN00001408,2025-11-01 00:00:20.082623,CUST000188,PROD000035,e-commerce,79.56,buy_now_pay_later,East Market,CAMP0013
TXN00001409,2025-11-01 00:15:20.082623,CUST000155,PROD000112,in-store,29.73,digital_wallet,Downtown,NONE
TXN00001410,2025-11-01 00:30:20.082623,CUST000135,PROD000054,e-commerce,47.93,debit_card,Suburban Center,NONE
TXN00001411,2025-11-01 00:45:20.082623,CUST000089,PROD000138,e-commerce,11.65,cash,Uptown,CAMP0079
TXN00001412,2025-11-01 01:00:20.082623,CUST000098,PROD000036,in-store,57.7,debit_card,Riverside,CAMP0029
TXN00001413,2025-11-01 01:15:20.082623,CUST000108,PROD000121,e-commerce,27.88,digital_wallet,Westside Mall,NONE
TXN00001414,2025-11-01 01:30:20.082623,CUST000061,PROD000089,in-store,13.85,buy_now_pay_later,Uptown,CAMP0028
TXN00001415,2025-11-01 01:45:20.082623,CUST000048,PROD000105,e-commerce,15.64,cash,South Center,CAMP0038
TXN00001416,2025-11-01 02:00:20.082623,CUST000104,PROD000092,e-commerce,52.66,cash,Riverside,CAMP0023
TXN00001417,2025-11-01 02:15:20.082623,CUST000002,PROD000047,e-commerce,76.82,digital_wallet,Suburban Center,NONE
TXN00001418,2025-11-01 02:30:20.082623,CUST000100,PROD000038,e-commerce,27.19,cash,Downtown,CAMP0007
TXN00001419,2025-11-01 02:45:20.082623,CUST000133,PROD000032,e-commerce,24.32,digital_wallet,North Plaza,NONE
TXN00001420,2025-11-01 03:00:20.082623,CUST000049,PROD000147,in-store,27.09,credit_card,Metro Station,CAMP0001
TXN00001421,2025-11-01 03:15:20.082623,CUST000092,PROD000101,in-store,34.22,buy_now_pay_later,Uptown,CAMP0021
TXN00001422,2025-11-01 03:30:20.082623,CUST000024,PROD000123,e-commerce,33.43,buy_now_pay_later,East Market,CAMP0061
TXN00001423,2025-11-01 03:45:20.082623,CUST000174,PROD000145,e-commerce,28.29,digital_wallet,Riverside,NONE
TXN00001424,2025-11-01 04:00:20.082623,CUST000012,PROD000082,e-commerce,30.69,digital_wallet,Airport,CAMP0020
TXN00001425,2025-11-01 04:15:20.082623,CUST000080,PROD000083,e-commerce,11.2,buy_now_pay_later,Riverside,CAMP0006
TXN00001426,2025-11-01 04:30:20.082623,CUST000022,PROD000127,in-store,34.87,buy_now_pay_later,Suburban Center,NONE
TXN00001427,2025-11-01 04:45:20.082623,CUST000139,PROD000091,e-commerce,215.07,buy_now_pay_later,East Market,CAMP0012
TXN00001428,2025-11-01 05:00:20.082623,CUST000137,PROD000063,e-commerce,401.57,debit_card,East Market,CAMP0031
TXN00001429,2025-11-01 05:15:20.082623,CUST000053,PROD000137,e-commerce,58.4,digital_wallet,Downtown,CAMP0001
TXN00001430,2025-11-01 05:30:20.082623,CUST000068,PROD000103,e-commerce,63.87,cash,Metro Station,CAMP0066
TXN00001431,2025-11-01 05:45:20.082623,CUST000144,PROD000143,e-commerce,8.07,debit_card,South Center,CAMP0003
TXN00001432,2025-11-01 06:00:20.082623,CUST000184,PROD000067,e-commerce,56.64,digital_wallet,Airport,NONE
TXN00001433,2025-11-01 06:15:20.082623,CUST000128,PROD000081,in-store,30.19,cash,Suburban Center,NONE
TXN00001434,2025-11-01 06:30:20.082623,CUST000048,PROD000052,e-commerce,89.87,debit_card,Westside Mall,CAMP0066
TXN00001435,2025-11-01 06:45:20.082623,CUST000194,PROD000144,in-store,23.56,debit_card,Airport,CAMP0065
TXN00001436,2025-11-01 07:00:20.082623,CUST000027,PROD000116,e-commerce,54.03,cash,East Market,CAMP0031
TXN00001437,2025-11-01 07:15:20.082623,CUST000061,PROD000147,in-store,46.5,buy_now_pay_later,Westside Mall,NONE
TXN00001438,2025-11-01 07:30:20.082623,CUST000057,PROD000025,in-store,13.8,digital_wallet,North Plaza,NONE
TXN00001439,2025-11-01 07:45:20.082623,CUST000110,PROD000030,in-store,91.31,credit_card,Metro Station,CAMP0034
TXN00001440,2025-11-01 08:00:20.082623,CUST000162,PROD000106,e-commerce,197.98,digital_wallet,Airport,CAMP0062
TXN00001441,2025-11-01 08:15:20.082623,CUST000017,PROD000117,e-commerce,59.17,cash,North Plaza,CAMP0044
TXN00001442,2025-11-01 08:30:20.082623,CUST000018,PROD000007,in-store,34.05,debit_card,Downtown,CAMP0032
TXN00001443,2025-11-01 08:45:20.082623,CUST000004,PROD000013,e-commerce,59.6,credit_card,Metro Station,CAMP0042
TXN00001444,2025-11-01 09:00:20.082623,CUST000106,PROD000023,e-commerce,34.45,credit_card,Metro Station,CAMP0034
TXN00001445,2025-11-01 09:15:20.082623,CUST000190,PROD000063,in-store,120.18,buy_now_pay_later,Uptown,CAMP0057
TXN00001446,2025-11-01 09:30:20.082623,CUST000028,PROD000052,e-commerce,87.64,cash,Suburban Center,CAMP0066
TXN00001447,2025-11-01 09:45:20.082623,CUST000105,PROD000115,e-commerce,150.97,digital_wallet,Westside Mall,NONE
TXN00001448,2025-11-01 10:00:20.082623,CUST000049,PROD000033,e-commerce,71.79,buy_now_pay_later,East Market,CAMP0063
TXN00001449,2025-11-01 10:15:20.082623,CUST000073,PROD000102,e-commerce,2.85,cash,East Market,CAMP0068
TXN00001450,2025-11-01 10:30:20.082623,CUST000066,PROD000031,in-store,340.38,credit_card,Metro Station,NONE
TXN00001451,2025-11-01 10:45:20.082623,CUST000012,PROD000067,in-store,62.05,digital_wallet,East Market,CAMP0005
TXN00001452,2025-11-01 11:00:20.082623,CUST000105,PROD000090,e-commerce,31.76,debit_card,Riverside,CAMP0046
TXN00001453,2025-11-01 11:15:20.082623,CUST000027,PROD000143,in-store,14.94,cash,Riverside,NONE
TXN00001454,2025-11-01 11:30:20.082623,CUST000079,PROD000035,e-commerce,74.49,debit_card,Downtown,CAMP0064
TXN00001455,2025-11-01 11:45:20.082623,CUST000078,PROD000062,e-commerce,34.47,digital_wallet,Uptown,CAMP0063
TXN00001456,2025-11-01 12:00:20.082623,CUST000067,PROD000015,in-store,55.53,buy_now_pay_later,Riverside,CAMP0042
TXN00001457,2025-11-01 12:15:20.082623,CUST000042,PROD000065,e-commerce,10.1,cash,Westside Mall,CAMP0003
TXN00001458,2025-11-01 12:30:20.082623,CUST000077,PROD000135,in-store,11.33,debit_card,South Center,CAMP0062
TXN00001459,2025-11-01 12:45:20.082623,CUST000109,PROD000035,e-commerce,74.77,cash,Uptown,CAMP0050
TXN00001460,2025-11-01 13:00:20.082623,CUST000136,PROD000044,in-store,5.47,buy_now_pay_later,Westside Mall,CAMP0073
TXN00001461,2025-11-01 13:15:20.082623,CUST000119,PROD000088,e-commerce,24.6,cash,East Market,CAMP0063
TXN00001462,2025-11-01 13:30:20.082623,CUST000151,PROD000141,in-store,52.13,credit_card,East Market,CAMP0036
TXN00001463,2025-11-01 13:45:20.082623,CUST000053,PROD000146,in-store,43.89,cash,North Plaza,CAMP0077
TXN00001464,2025-11-01 14:00:20.082623,CUST000030,PROD000082,e-commerce,30.84,cash,Riverside,CAMP0042
TXN00001465,2025-11-01 14:15:20.082623,CUST000132,PROD000091,e-commerce,180.42,cash,Westside Mall,NONE
TXN00001466,2025-11-01 14:30:20.082623,CUST000043,PROD000020,in-store,183.78,digital_wallet,East Market,CAMP0035
TXN00001467,2025-11-01 14:45:20.082623,CUST000171,PROD000018,in-store,24.79,digital_wallet,Airport,CAMP0063
TXN00001468,2025-11-01 15:00:20.082623,CUST000149,PROD000139,e-commerce,282.61,buy_now_pay_later,Downtown,CAMP0067
TXN00001469,2025-11-01 15:15:20.082623,CUST000136,PROD000147,e-commerce,24.98,debit_card,North Plaza,NONE
TXN00001470,2025-11-01 15:30:20.082623,CUST000163,PROD000008,e-commerce,382.19,cash,South Center,CAMP0053
TXN00001471,2025-11-01 15:45:20.082623,CUST000080,PROD000074,in-store,160.12,digital_wallet,North Plaza,CAMP0017
TXN00001472,2025-11-01 16:00:20.082623,CUST000060,PROD000095,in-store,50.42,cash,East Market,CAMP0080
TXN00001473,2025-11-01 16:15:20.082623,CUST000126,PROD000003,e-commerce,14.34,credit_card,Airport,CAMP0005
TXN00001474,2025-11-01 16:30:20.082623,CUST000134,PROD000063,in-store,120.82,digital_wallet,Airport,CAMP0023
TXN00001475,2025-11-01 16:45:20.082623,CUST000053,PROD000095,e-commerce,34.83,digital_wallet,Uptown,CAMP0036
TXN00001476,2025-11-01 17:00:20.082623,CUST000189,PROD000067,e-commerce,60.18,credit_card,North Plaza,CAMP0046
TXN00001477,2025-11-01 17:15:20.082623,CUST000127,PROD000021,in-store,20.3,credit_card,South Center,NONE
TXN00001478,2025-11-01 17:30:20.082623,CUST000010,PROD000022,in-store,6.81,buy_now_pay_later,Westside Mall,CAMP0034
TXN00001479,2025-11-01 17:45:20.082623,CUST000117,PROD000100,in-store,15.95,debit_card,North Plaza,CAMP0004
TXN00001480,2025-11-01 18:00:20.082623,CUST000054,PROD000055,in-store,42.9,credit_card,Suburban Center,CAMP0011
TXN00001481,2025-11-01 18:15:20.082623,CUST000147,PROD000085,in-store,306.52,digital_wallet,Metro Station,CAMP0070
TXN00001482,2025-11-01 18:30:20.082623,CUST000085,PROD000063,in-store,250.44,credit_card,Riverside,CAMP0042
TXN00001483,2025-11-01 18:45:20.082623,CUST000156,PROD000019,in-store,11.28,credit_card,East Market,CAMP0041
TXN00001484,2025-11-01 19:00:20.082623,CUST000171,PROD000074,e-commerce,157.97,buy_now_pay_later,East Market,CAMP0059
TXN00001485,2025-11-01 19:15:20.082623,CUST000200,PROD000129,in-store,136.48,debit_card,East Market,CAMP0071
TXN00001486,2025-11-01 19:30:20.082623,CUST000184,PROD000135,in-store,5.79,cash,Westside Mall,CAMP0004
TXN00001487,2025-11-01 19:45:20.082623,CUST000088,PROD000110,in-store,9.92,buy_now_pay_later,Uptown,NONE
TXN00001488,2025-11-01 20:00:20.082623,CUST000106,PROD000127,in-store,41.44,debit_card,East Market,CAMP0072
TXN00001489,2025-11-01 20:15:20.082623,CUST000155,PROD000127,in-store,19.4,buy_now_pay_later,Downtown,CAMP0073
TXN00001490,2025-11-01 20:30:20.082623,CUST000098,PROD000133,in-store,62.88,debit_card,Airport,CAMP0001
TXN00001491,2025-11-01 20:45:20.082623,CUST000010,PROD000136,in-store,70.27,digital_wallet,Airport,CAMP0033
TXN00001492,2025-11-01 21:00:20.082623,CUST000189,PROD000058,in-store,90.39,credit_card,East Market,CAMP0057
TXN00001493,2025-11-01 21:15:20.082623,CUST000121,PROD000013,in-store,35.58,cash,Suburban Center,NONE
TXN00001494,2025-11-01 21:30:20.082623,CUST000084,PROD000109,e-commerce,181.77,digital_wallet,South Center,CAMP0028
TXN00001495,2025-11-01 21:45:20.082623,CUST000113,PROD000061,e-commerce,67.82,buy_now_pay_later,Suburban Center,CAMP0070
TXN00001496,2025-11-01 22:00:20.082623,CUST000127,PROD000115,in-store,133.45,digital_wallet,South Center,CAMP0017
TXN00001497,2025-11-01 22:15:20.082623,CUST000019,PROD000146,in-store,23.0,debit_card,East Market,CAMP0045
TXN00001498,2025-11-01 22:30:20.082623,CUST000102,PROD000149,e-commerce,15.63,debit_card,Westside Mall,CAMP0066
TXN00001499,2025-11-01 22:45:20.082623,CUST000163,PROD000038,e-commerce,52.34,credit_card,North Plaza,CAMP0019
TXN00001500,2025-11-01 23:00:20.082623,CUST000030,PROD000088,e-commerce,27.45,credit_card,Westside Mall,CAMP0038
TXN00001501,2025-11-01 23:15:20.082623,CUST000146,PROD000016,e-commerce,139.77,cash,Downtown,CAMP0044
TXN00001502,2025-11-01 23:30:20.082623,CUST000088,PROD000142,e-commerce,159.95,digital_wallet,Airport,NONE
TXN00001503,2025-11-01 23:45:20.082623,CUST000164,PROD000061,in-store,58.65,credit_card,Suburban Center,NONE
TXN00001504,2025-11-02 00:00:20.082623,CUST000030,PROD000120,e-commerce,81.53,cash,Airport,NONE
TXN00001505,2025-11-02 00:15:20.082623,CUST000106,PROD000112,in-store,34.33,credit_card,North Plaza,CAMP0075
TXN00001506,2025-11-02 00:30:20.082623,CUST000148,PROD000048,in-store,33.09,digital_wallet,East Market,CAMP0032
TXN00001507,2025-11-02 00:45:20.082623,CUST000141,PROD000140,e-commerce,51.34,debit_card,Uptown,CAMP0057
TXN00001508,2025-11-02 01:00:20.082623,CUST000043,PROD000074,in-store,281.91,buy_now_pay_later,Downtown,NONE
TXN00001509,2025-11-02 01:15:20.082623,CUST000059,PROD000071,e-commerce,80.29,credit_card,Downtown,NONE
TXN00001510,2025-11-02 01:30:20.082623,CUST000138,PROD000139,e-commerce,287.52,buy_now_pay_later,Downtown,CAMP0026
TXN00001511,2025-11-02 01:45:20.082623,CUST000058,PROD000006,in-store,33.3,credit_card,Downtown,CAMP0080
TXN00001512,2025-11-02 02:00:20.082623,CUST000004,PROD000140,e-commerce,34.43,debit_card,Westside Mall,CAMP0002
TXN00001513,2025-11-02 02:15:20.082623,CUST000197,PROD000110,e-commerce,12.84,debit_card,North Plaza,CAMP0072
TXN00001514,2025-11-02 02:30:20.082623,CUST000078,PROD000089,e-commerce,23.62,digital_wallet,Suburban Center,CAMP0028
TXN00001515,2025-11-02 02:45:20.082623,CUST000012,PROD000121,e-commerce,30.4,debit_card,Westside Mall,CAMP0017
TXN00001516,2025-11-02 03:00:20.082623,CUST000020,PROD000053,in-store,22.46,debit_card,East Market,CAMP0044
TXN00001517,2025-11-02 03:15:20.082623,CUST000177,PROD000075,e-commerce,31.3,buy_now_pay_later,Uptown,CAMP0033
TXN00001518,2025-11-02 03:30:20.082623,CUST000135,PROD000106,e-commerce,138.09,debit_card,Riverside,CAMP0076
TXN00001519,2025-11-02 03:45:20.082623,CUST000109,PROD000011,e-commerce,19.82,buy_now_pay_later,North Plaza,CAMP0030
TXN00001520,2025-11-02 04:00:20.082623,CUST000038,PROD000128,in-store,42.84,buy_now_pay_later,East Market,NONE
TXN00001521,2025-11-02 04:15:20.082623,CUST000065,PROD000131,e-commerce,12.45,debit_card,North Plaza,CAMP0007
TXN00001522,2025-11-02 04:30:20.082623,CUST000153,PROD000067,e-commerce,108.9,cash,North Plaza,CAMP0036
TXN00001523,2025-11-02 04:45:20.082623,CUST000199,PROD000073,e-commerce,21.83,buy_now_pay_later,Metro Station,CAMP0004
TXN00001524,2025-11-02 05:00:20.082623,CUST000106,PROD000142,e-commerce,159.06,debit_card,Metro Station,NONE
TXN00001525,2025-11-02 05:15:20.082623,CUST000080,PROD000078,e-commerce,43.52,buy_now_pay_later,Riverside,NONE
TXN00001526,2025-11-02 05:30:20.082623,CUST000132,PROD000013,in-store,30.03,digital_wallet,Suburban Center,CAMP0041
TXN00001527,2025-11-02 05:45:20.082623,CUST000158,PROD000052,in-store,264.91,digital_wallet,North Plaza,CAMP0007
TXN00001528,2025-11-02 06:00:20.082623,CUST000079,PROD000002,e-commerce,156.32,cash,North Plaza,NONE
TXN00001529,2025-11-02 06:15:20.082623,CUST000002,PROD000084,e-commerce,65.0,digital_wallet,Metro Station,CAMP0065
TXN00001530,2025-11-02 06:30:20.082623,CUST000105,PROD000041,in-store,70.42,buy_now_pay_later,Westside Mall,CAMP0078
TXN00001531,2025-11-02 06:45:20.082623,CUST000104,PROD000141,e-commerce,16.12,credit_card,Riverside,CAMP0012
TXN00001532,2025-11-02 07:00:20.082623,CUST000047,PROD000094,in-store,289.39,debit_card,North Plaza,CAMP0001
TXN00001533,2025-11-02 07:15:20.082623,CUST000174,PROD000106,e-commerce,64.16,credit_card,South Center,CAMP0029
TXN00001534,2025-11-02 07:30:20.082623,CUST000044,PROD000096,e-commerce,516.98,buy_now_pay_later,Downtown,CAMP0032
TXN00001535,2025-11-02 07:45:20.082623,CUST000101,PROD000095,in-store,51.5,digital_wallet,Riverside,NONE
TXN00001536,2025-11-02 08:00:20.082623,CUST000100,PROD000121,e-commerce,31.15,digital_wallet,East Market,CAMP0005
TXN00001537,2025-11-02 08:15:20.082623,CUST000093,PROD000039,e-commerce,43.44,buy_now_pay_later,Westside Mall,CAMP0024
TXN00001538,2025-11-02 08:30:20.082623,CUST000084,PROD000051,e-commerce,29.6,credit_card,Westside Mall,CAMP0021
TXN00001539,2025-11-02 08:45:20.082623,CUST000151,PROD000136,e-commerce,134.4,cash,Metro Station,CAMP0036
TXN00001540,2025-11-02 09:00:20.082623,CUST000042,PROD000098,in-store,232.71,digital_wallet,Downtown,CAMP0054
TXN00001541,2025-11-02 09:15:20.082623,CUST000115,PROD000116,e-commerce,50.71,digital_wallet,North Plaza,CAMP0017
TXN00001542,2025-11-02 09:30:20.082623,CUST000125,PROD000140,in-store,51.42,credit_card,South Center,CAMP0047
TXN00001543,2025-11-02 09:45:20.082623,CUST000107,PROD000140,in-store,37.01,cash,Riverside,CAMP0066
TXN00001544,2025-11-02 10:00:20.082623,CUST000005,PROD000088,in-store,27.12,cash,South Center,CAMP0043
TXN00001545,2025-11-02 10:15:20.082623,CUST000127,PROD000072,e-commerce,72.29,debit_card,Metro Station,NONE
TXN00001546,2025-11-02 10:30:20.082623,CUST000185,PROD000150,e-commerce,49.51,buy_now_pay_later,South Center,CAMP0046
TXN00001547,2025-11-02 10:45:20.082623,CUST000035,PROD000148,e-commerce,69.42,digital_wallet,Metro Station,CAMP0054
TXN00001548,2025-11-02 11:00:20.082623,CUST000190,PROD000125,in-store,30.57,credit_card,Airport,CAMP0072
TXN00001549,2025-11-02 11:15:20.082623,CUST000174,PROD000128,in-store,44.17,debit_card,Suburban Center,CAMP0068
TXN00001550,2025-11-02 11:30:20.082623,CUST000017,PROD000113,in-store,17.89,debit_card,East Market,CAMP0026
TXN00001551,2025-11-02 11:45:20.082623,CUST000065,PROD000049,e-commerce,35.88,credit_card,Suburban Center,CAMP0025
TXN00001552,2025-11-02 12:00:20.082623,CUST000169,PROD000031,in-store,108.84,buy_now_pay_later,North Plaza,CAMP0042
TXN00001553,2025-11-02 12:15:20.082623,CUST000108,PROD000150,in-store,49.46,debit_card,Westside Mall,NONE
TXN00001554,2025-11-02 12:30:20.082623,CUST000017,PROD000147,e-commerce,72.87,cash,Westside Mall,CAMP0041
TXN00001555,2025-11-02 12:45:20.082623,CUST000176,PROD000126,in-store,31.76,digital_wallet,Downtown,NONE
TXN00001556,2025-11-02 13:00:20.082623,CUST000002,PROD000084,e-commerce,62.02,debit_card,Uptown,NONE
TXN00001557,2025-11-02 13:15:20.082623,CUST000083,PROD000101,e-commerce,38.79,cash,North Plaza,CAMP0001
TXN00001558,2025-11-02 13:30:20.082623,CUST000139,PROD000081,e-commerce,29.84,digital_wallet,Airport,CAMP0076
TXN00001559,2025-11-02 13:45:20.082623,CUST000024,PROD000004,in-store,50.62,buy_now_pay_later,East Market,CAMP0058
TXN00001560,2025-11-02 14:00:20.082623,CUST000178,PROD000092,e-commerce,32.1,credit_card,South Center,CAMP0073
TXN00001561,2025-11-02 14:15:20.082623,CUST000178,PROD000074,e-commerce,324.15,cash,Suburban Center,NONE
TXN00001562,2025-11-02 14:30:20.082623,CUST000023,PROD000110,e-commerce,8.31,debit_card,Airport,NONE
TXN00001563,2025-11-02 14:45:20.082623,CUST000197,PROD000107,in-store,89.76,debit_card,Metro Station,CAMP0003
TXN00001564,2025-11-02 15:00:20.082623,CUST000171,PROD000091,e-commerce,270.62,cash,Riverside,NONE
TXN00001565,2025-11-02 15:15:20.082623,CUST000192,PROD000030,e-commerce,91.96,cash,South Center,CAMP0065
TXN00001566,2025-11-02 15:30:20.082623,CUST000118,PROD000106,e-commerce,132.45,digital_wallet,Downtown,CAMP0026
TXN00001567,2025-11-02 15:45:20.082623,CUST000009,PROD000095,e-commerce,30.23,buy_now_pay_later,East Market,CAMP0061
TXN00001568,2025-11-02 16:00:20.082623,CUST000092,PROD000098,in-store,78.25,debit_card,Uptown,CAMP0024
TXN00001569,2025-11-02 16:15:20.082623,CUST000163,PROD000096,in-store,450.61,buy_now_pay_later,Uptown,NONE
TXN00001570,2025-11-02 16:30:20.082623,CUST000019,PROD000022,e-commerce,7.6,debit_card,South Center,CAMP0034
TXN00001571,2025-11-02 16:45:20.082623,CUST000056,PROD000147,e-commerce,23.34,credit_card,North Plaza,CAMP0075
TXN00001572,2025-11-02 17:00:20.082623,CUST000072,PROD000031,e-commerce,263.97,digital_wallet,Riverside,CAMP0061
TXN00001573,2025-11-02 17:15:20.082623,CUST000101,PROD000141,e-commerce,49.52,debit_card,Uptown,CAMP0041
TXN00001574,2025-11-02 17:30:20.082623,CUST000190,PROD000142,in-store,141.42,debit_card,South Center,CAMP0046
TXN00001575,2025-11-02 17:45:20.082623,CUST000158,PROD000021,in-store,18.76,cash,South Center,CAMP0016
TXN00001576,2025-11-02 18:00:20.082623,CUST000045,PROD000052,in-store,231.94,credit_card,Metro Station,CAMP0073
TXN00001577,2025-11-02 18:15:20.082623,CUST000184,PROD000119,in-store,11.33,digital_wallet,South Center,CAMP0079
TXN00001578,2025-11-02 18:30:20.082623,CUST000165,PROD000040,e-commerce,270.13,credit_card,Uptown,NONE
TXN00001579,2025-11-02 18:45:20.082623,CUST000121,PROD000033,e-commerce,66.54,digital_wallet,Westside Mall,CAMP0014
TXN00001580,2025-11-02 19:00:20.082623,CUST000165,PROD000134,in-store,90.07,debit_card,South Center,CAMP0066
TXN00001581,2025-11-02 19:15:20.082623,CUST000062,PROD000029,e-commerce,34.42,buy_now_pay_later,Westside Mall,CAMP0047
TXN00001582,2025-11-02 19:30:20.082623,CUST000107,PROD000143,e-commerce,8.65,cash,Westside Mall,NONE
TXN00001583,2025-11-02 19:45:20.082623,CUST000057,PROD000130,in-store,17.16,digital_wallet,Downtown,CAMP0008
