user_id,subscriber_id,preference_vector,liked_themes,disliked_themes,preferred_genres,avoided_genres,preferred_tone,complexity_preference,session_count,profile_maturity,last_updated,cold_start_phase
USER-0002916,SUB-0002916,"0.0186,0.7357,0.8444,0.9569,0.0603,0.8712,0.1419,0.7450,0.3409,0.2098,0.6831,0.1997,0.8227,0.4207,0.5779,0.2586,0.4276,0.3333,0.3282,0.7525","Moral ambiguity,Addiction recovery,Time travel,Revenge quest",Generational conflict,"Horror,Romance,Fantasy",,Serious,Moderate,15,Mature,2025-10-22 20:46:48.711304,False
USER-0002917,SUB-0002917,"0.9575,0.7652,0.8716,0.3070,0.0494,0.0191,0.9975,0.4262,0.4307,0.7201,0.3938,0.3988,0.9974,0.2075,0.1708,0.5426,0.8176,0.0751,0.1127,0.5243","Identity crisis,Addiction recovery,Coming of age","Coming of age,Survival,Artificial intelligence","Crime,Documentary,Family,Romance",,Uplifting,Complex,5,Mature,2025-10-22 21:01:48.711304,False
USER-0002918,SUB-0002918,"0.0428,0.9908,0.4031,0.4840,0.2096,0.2937,0.5058,0.0202,0.0410,0.4725,0.9405,0.0818,0.6322,0.8037,0.6194,0.8975,0.5381,0.5050,0.0708,0.7698","Revenge quest,Family dynamics,Addiction recovery,Moral ambiguity,Political power,Social justice",Family dynamics,"Action,Comedy",Fantasy,Light,Simple,2,Established,2025-10-22 21:16:48.711304,False
USER-0002919,SUB-0002919,"0.5278,0.1242,0.4492,0.2608,0.7329,0.8701,0.2581,0.9237,0.6974,0.2543,0.4968,0.3473,0.5855,0.6852,0.4379,0.5537,0.4195,0.8076,0.6609,0.6083","Love triangle,Social justice,Coming of age,Political power,Addiction recovery,Survival",Social justice,"Mystery,Fantasy",Drama,Serious,Simple,15,Mature,2025-10-22 21:31:48.711304,False
USER-0002920,SUB-0002920,"0.6882,0.1126,0.7902,0.9513,0.4122,0.0886,0.7558,0.0200,0.6275,0.2763,0.4429,0.2338,0.0922,0.6489,0.3231,0.7593,0.8252,0.3289,0.4940,0.8259","Coming of age,Family dynamics,Betrayal,Generational conflict","Good vs evil,Family dynamics,Redemption arc","Crime,Action","Romance,Documentary",Light,Simple,35,Developing,2025-10-22 21:46:48.711304,False
USER-0002921,SUB-0002921,"0.7876,0.3276,0.9595,0.1329,0.8256,0.8388,0.9147,0.7477,0.8681,0.7529,0.9099,0.4647,0.4947,0.2219,0.9304,0.9448,0.0543,0.3443,0.7060,0.5118","Generational conflict,Mental health,Moral ambiguity,Redemption arc,Coming of age","Friendship bonds,Identity crisis","Thriller,Family","Adventure,Comedy",Dark,Moderate,35,Mature,2025-10-22 22:01:48.711304,True
USER-0002922,SUB-0002922,"0.9247,0.5827,0.3911,0.2558,0.3095,0.3617,0.9799,0.5629,0.9576,0.8674,0.1591,0.7635,0.9071,0.3423,0.7440,0.3530,0.3944,0.2764,0.5595,0.2320","Post-apocalyptic,Addiction recovery,Mental health,Parallel universes,Class struggle,Redemption arc","Good vs evil,Historical drama,Coming of age","Crime,Drama",,Uplifting,Very Complex,2,Established,2025-10-22 22:16:48.711304,False
USER-0002923,SUB-0002923,"0.3000,0.5315,0.2056,0.1714,0.0708,0.9252,0.0445,0.0565,0.4841,0.7828,0.3396,0.1502,0.0641,0.7257,0.9132,0.6900,0.7072,0.2638,0.5958,0.1504","Revenge quest,Generational conflict,Post-apocalyptic,Good vs evil,Love triangle",Social justice,"Romance,Crime,Family",Family,Gritty,Very Complex,5,Established,2025-10-22 22:31:48.711304,False
USER-0002924,SUB-0002924,"0.2132,0.5706,0.9494,0.5303,0.9581,0.8590,0.3602,0.5983,0.3710,0.6893,0.9825,0.7818,0.6269,0.2355,0.3991,0.7811,0.9441,0.5158,0.2956,0.9433","Survival,Political power,Corporate intrigue,Historical drama,Moral ambiguity","Family dynamics,Artificial intelligence","Comedy,Mystery",Action,Dark,Moderate,5,Mature,2025-10-22 22:46:48.711304,False
USER-0002925,SUB-0002925,"0.6635,0.1187,0.6417,0.3620,0.5793,0.0651,0.2019,0.9811,0.5089,0.3461,0.5136,0.0632,0.9233,0.3099,0.2510,0.4369,0.4681,0.0792,0.1256,0.5657","Revenge quest,Coming of age,Generational conflict",Artificial intelligence,"Comedy,SciFi",,Uplifting,Simple,75,Developing,2025-10-22 23:01:48.711304,False
USER-0002926,SUB-0002926,"0.2477,0.5354,0.3115,0.2053,0.5454,0.6503,0.7038,0.3072,0.3506,0.3830,0.1420,0.5380,0.2596,0.7362,0.5045,0.5911,0.4344,0.4866,0.7145,0.1618","Political power,Time travel,Social justice",Moral ambiguity,"Romance,SciFi,Action",SciFi,Dark,Very Complex,35,Mature,2025-10-22 23:16:48.711304,False
USER-0002927,SUB-0002927,"0.4619,0.0899,0.5288,0.9283,0.6923,0.3221,0.9953,0.5114,0.5330,0.3481,0.6068,0.2628,0.9021,0.1298,0.9350,0.5309,0.2013,0.3414,0.3266,0.9974","Historical drama,Betrayal,Addiction recovery,Mental health","Historical drama,Betrayal","Action,Drama,Documentary",SciFi,Dark,Moderate,75,Developing,2025-10-22 23:31:48.711304,False
USER-0002928,SUB-0002928,"0.8249,0.9080,0.4778,0.9911,0.7123,0.2023,0.4687,0.7995,0.6929,0.5297,0.3343,0.5847,0.4829,0.4609,0.2709,0.6930,0.4669,0.1919,0.5457,0.2051","Family dynamics,Identity crisis,Love triangle,Mental health,Good vs evil,Revenge quest",Mental health,"Crime,SciFi,Comedy",,Light,Moderate,2,Developing,2025-10-22 23:46:48.711304,False
USER-0002929,SUB-0002929,"0.8315,0.9486,0.1407,0.3735,0.4752,0.2899,0.9020,0.9351,0.8409,0.9506,0.8541,0.4936,0.0746,0.1142,0.9293,0.8647,0.5859,0.4514,0.5122,0.1020","Post-apocalyptic,Redemption arc,Survival","Coming of age,Class struggle,Mental health","Mystery,Thriller",Animation,Whimsical,Very Complex,35,Established,2025-10-23 00:01:48.711304,False
USER-0002930,SUB-0002930,"0.8981,0.0461,0.3144,0.7050,0.5746,0.1956,0.0244,0.8998,0.5390,0.4211,0.8398,0.5547,0.0270,0.0275,0.5705,0.8686,0.3206,0.8291,0.9458,0.2158","Addiction recovery,Redemption arc,Good vs evil,Historical drama","Corporate intrigue,Coming of age","Documentary,Thriller,Drama,Mystery",SciFi,Intense,Very Complex,35,Mature,2025-10-23 00:16:48.711304,False
USER-0002931,SUB-0002931,"0.9602,0.8853,0.6862,0.6848,0.2828,0.1571,0.4432,0.1331,0.4072,0.6957,0.3404,0.7150,0.8558,0.8161,0.1284,0.8065,0.7846,0.5697,0.3889,0.4327","Revenge quest,Corporate intrigue,Generational conflict,Class struggle,Family dynamics,Identity crisis","Historical drama,Identity crisis,Social justice","Romance,Comedy,Action",,Dark,Complex,2,Established,2025-10-23 00:31:48.711304,False
USER-0002932,SUB-0002932,"0.1889,0.8855,0.1436,0.6323,0.9357,0.5559,0.3926,0.9345,0.0564,0.3538,0.5905,0.6053,0.1798,0.2268,0.6079,0.3377,0.9587,0.9502,0.2035,0.8213","Post-apocalyptic,Social justice,Historical drama,Love triangle","Betrayal,Artificial intelligence,Social justice","Crime,Horror,Animation",,Dark,Moderate,15,Developing,2025-10-23 00:46:48.711304,False
USER-0002933,SUB-0002933,"0.3682,0.9715,0.2215,0.3270,0.7114,0.1457,0.1885,0.6507,0.7134,0.1108,0.4746,0.2493,0.9097,0.3475,0.9618,0.1432,0.3992,0.4373,0.4775,0.7229","Friendship bonds,Betrayal,Artificial intelligence,Moral ambiguity",Post-apocalyptic,"Horror,Mystery,Animation,Thriller","Horror,Fantasy",Serious,Simple,35,Mature,2025-10-23 01:01:48.711304,False
USER-0002934,SUB-0002934,"0.8457,0.2134,0.3311,0.5109,0.9952,0.6829,0.7386,0.3567,0.4496,0.6967,0.7821,0.7425,0.2351,0.3620,0.6293,0.7082,0.9374,0.0283,0.6191,0.1780","Artificial intelligence,Friendship bonds,Generational conflict,Parallel universes,Corporate intrigue",Time travel,"Action,Thriller,Drama","Crime,Documentary",Dark,Simple,2,Mature,2025-10-23 01:16:48.711304,False
USER-0002935,SUB-0002935,"0.8823,0.7798,0.7049,0.6180,0.9331,0.7354,0.1223,0.0506,0.0333,0.5052,0.5583,0.0796,0.1582,0.2739,0.1397,0.4721,0.7030,0.3187,0.5054,0.1443","Family dynamics,Addiction recovery,Class struggle,Historical drama","Political power,Betrayal","Horror,Crime","Adventure,Documentary",Light,Moderate,35,Mature,2025-10-23 01:31:48.711304,False
USER-0002936,SUB-0002936,"0.0189,0.7879,0.8872,0.6964,0.3955,0.1185,0.4928,0.9208,0.5550,0.8369,0.2166,0.9666,0.1736,0.8472,0.8897,0.3786,0.4244,0.0264,0.3785,0.0066","Redemption arc,Corporate intrigue,Parallel universes,Love triangle,Identity crisis,Social justice",Family dynamics,"Animation,Documentary,Fantasy","Mystery,Adventure",Gritty,Very Complex,15,Mature,2025-10-23 01:46:48.711304,False
USER-0002937,SUB-0002937,"0.6301,0.2095,0.8774,0.9301,0.1083,0.7324,0.1762,0.2361,0.1499,0.0680,0.6511,0.8167,0.1672,0.4667,0.6053,0.1549,0.7448,0.0413,0.0858,0.8267","Revenge quest,Historical drama,Love triangle,Parallel universes,Time travel,Survival","Identity crisis,Generational conflict","Thriller,Crime","Family,Documentary",Dark,Very Complex,35,Established,2025-10-23 02:01:48.711304,False
USER-0002938,SUB-0002938,"0.3504,0.4356,0.6756,0.8215,0.8669,0.0915,0.5097,0.9524,0.0366,0.8139,0.3851,0.5916,0.7262,0.8052,0.5247,0.6848,0.6210,0.0293,0.2776,0.6200","Corporate intrigue,Betrayal,Family dynamics,Parallel universes,Class struggle",Betrayal,"Thriller,Horror,SciFi",Fantasy,Uplifting,Simple,5,Established,2025-10-23 02:16:48.711304,False
USER-0002939,SUB-0002939,"0.8688,0.0884,0.6593,0.7614,0.7590,0.6529,0.9901,0.3190,0.4188,0.7604,0.6771,0.9016,0.0132,0.2523,0.5858,0.5037,0.0012,0.2808,0.5383,0.8809","Coming of age,Class struggle,Redemption arc","Addiction recovery,Generational conflict,Political power","Crime,Mystery,Romance,SciFi",SciFi,Dark,Complex,35,Developing,2025-10-23 02:31:48.711304,False
USER-0002940,SUB-0002940,"0.3613,0.8583,0.0457,0.5876,0.7529,0.1524,0.0779,0.2482,0.8731,0.7680,0.8343,0.7865,0.4547,0.1582,0.5310,0.2379,0.7121,0.6353,0.0855,0.5939","Redemption arc,Class struggle,Addiction recovery","Good vs evil,Coming of age,Mental health","Animation,Action","Crime,Romance",Light,Very Complex,15,Developing,2025-10-23 02:46:48.711304,True
USER-0002941,SUB-0002941,"0.1499,0.3049,0.1442,0.9321,0.5947,0.9668,0.6038,0.9453,0.5746,0.5960,0.7351,0.9946,0.5544,0.4873,0.1943,0.5822,0.0518,0.7683,0.0498,0.3536","Love triangle,Friendship bonds,Betrayal,Good vs evil","Corporate intrigue,Redemption arc,Time travel","Documentary,Fantasy",,Whimsical,Simple,5,Developing,2025-10-23 03:01:48.711304,False
USER-0002942,SUB-0002942,"0.5736,0.3685,0.6256,0.9095,0.1077,0.0360,0.7195,0.0328,0.4009,0.8082,0.2334,0.1638,0.4941,0.1231,0.9525,0.4259,0.5175,0.7496,0.9111,0.5937","Revenge quest,Parallel universes,Generational conflict,Artificial intelligence,Moral ambiguity","Betrayal,Family dynamics","Adventure,Thriller",,Uplifting,Simple,75,Established,2025-10-23 03:16:48.711304,False
USER-0002943,SUB-0002943,"0.4445,0.6923,0.8275,0.8747,0.0929,0.1768,0.0350,0.9990,0.9208,0.2907,0.5256,0.9733,0.8429,0.4912,0.0091,0.1202,0.0417,0.7706,0.6277,0.8375","Post-apocalyptic,Identity crisis,Redemption arc",Coming of age,"Comedy,SciFi,Romance","Documentary,Action",Uplifting,Simple,35,Mature,2025-10-23 03:31:48.711304,False
USER-0002944,SUB-0002944,"0.1152,0.4606,0.4728,0.5430,0.0431,0.5188,0.3420,0.1427,0.0469,0.0354,0.0457,0.3518,0.5969,0.0747,0.3085,0.7737,0.1205,0.0821,0.9180,0.8659","Good vs evil,Mental health,Historical drama,Love triangle,Moral ambiguity",Identity crisis,"Adventure,Crime,Thriller,Comedy",,Whimsical,Simple,15,Established,2025-10-23 03:46:48.711304,False
USER-0002945,SUB-0002945,"0.8805,0.2697,0.6034,0.2666,0.8985,0.8572,0.4481,0.9988,0.6949,0.6075,0.7660,0.9731,0.4132,0.7203,0.6500,0.1696,0.8285,0.0622,0.4774,0.1967","Friendship bonds,Time travel,Parallel universes","Parallel universes,Friendship bonds,Generational conflict","Romance,Documentary",,Gritty,Moderate,15,Established,2025-10-23 04:01:48.711304,True
USER-0002946,SUB-0002946,"0.1133,0.2577,0.1947,0.3299,0.8445,0.9796,0.4639,0.6013,0.0852,0.7121,0.5727,0.8947,0.5011,0.8933,0.3008,0.4128,0.8844,0.2687,0.4269,0.1525","Betrayal,Time travel,Political power,Class struggle","Redemption arc,Revenge quest,Family dynamics","SciFi,Mystery,Action",,Gritty,Moderate,35,Developing,2025-10-23 04:16:48.711304,True
USER-0002947,SUB-0002947,"0.8606,0.8410,0.2402,0.5005,0.0980,0.7764,0.6436,0.0756,0.8627,0.6143,0.5368,0.6747,0.9693,0.3311,0.6223,0.1777,0.2709,0.3240,0.5602,0.1652","Mental health,Post-apocalyptic,Generational conflict,Corporate intrigue",Identity crisis,"Drama,Mystery,Action,Adventure",,Dark,Very Complex,15,Established,2025-10-23 04:31:48.711304,False
USER-0002948,SUB-0002948,"0.4870,0.9863,0.8887,0.6285,0.1133,0.7588,0.0155,0.2905,0.2288,0.4631,0.5732,0.7050,0.6324,0.0067,0.3060,0.3220,0.8266,0.2192,0.2151,0.3299","Corporate intrigue,Redemption arc,Survival,Moral ambiguity","Survival,Parallel universes","SciFi,Family",,Whimsical,Very Complex,35,Developing,2025-10-23 04:46:48.711304,True
USER-0002949,SUB-0002949,"0.8793,0.3355,0.0686,0.3473,0.5789,0.6586,0.1395,0.7031,0.0652,0.8509,0.3461,0.0388,0.4037,0.1572,0.6799,0.1146,0.6041,0.7118,0.1804,0.6494","Moral ambiguity,Survival,Class struggle","Good vs evil,Parallel universes","Adventure,Mystery,Comedy",SciFi,Uplifting,Moderate,35,Developing,2025-10-23 05:01:48.711304,False
USER-0002950,SUB-0002950,"0.6398,0.7849,0.7268,0.5217,0.7769,0.9149,0.3105,0.7072,0.1518,0.3257,0.9294,0.4527,0.4266,0.2127,0.9629,0.1072,0.9636,0.6863,0.2472,0.4275","Coming of age,Revenge quest,Time travel,Family dynamics,Post-apocalyptic,Generational conflict","Good vs evil,Addiction recovery","Fantasy,Documentary,Comedy",,Gritty,Moderate,5,Established,2025-10-23 05:16:48.711304,False
USER-0002951,SUB-0002951,"0.3143,0.6624,0.7330,0.2322,0.7550,0.4937,0.5581,0.6184,0.8596,0.0753,0.5520,0.6586,0.6654,0.2799,0.1994,0.6444,0.8767,0.8599,0.3264,0.4905","Friendship bonds,Mental health,Revenge quest,Family dynamics,Post-apocalyptic,Generational conflict","Historical drama,Social justice,Betrayal","Romance,Crime,Adventure,Family",Family,Serious,Very Complex,35,Developing,2025-10-23 05:31:48.711304,False
USER-0002952,SUB-0002952,"0.0462,0.0635,0.1242,0.8714,0.7245,0.4767,0.0054,0.8436,0.4016,0.3901,0.0639,0.0599,0.2455,0.7528,0.8559,0.9601,0.5146,0.9783,0.8412,0.0838","Moral ambiguity,Addiction recovery,Revenge quest,Mental health",Redemption arc,"Mystery,Thriller","Fantasy,Romance",Uplifting,Simple,5,Developing,2025-10-23 05:46:48.711304,False
USER-0002953,SUB-0002953,"0.2704,0.6074,0.2841,0.3199,0.1907,0.5854,0.7956,0.2193,0.7880,0.0416,0.5986,0.5208,0.6467,0.5029,0.8634,0.4029,0.5992,0.1467,0.2801,0.4161","Good vs evil,Generational conflict,Redemption arc",Generational conflict,"Romance,Adventure,Mystery",,Light,Complex,5,Established,2025-10-23 06:01:48.711304,False
USER-0002954,SUB-0002954,"0.7993,0.2518,0.1417,0.6836,0.0789,0.1841,0.7183,0.7245,0.8409,0.4172,0.4962,0.8033,0.1981,0.2700,0.8562,0.9373,0.6698,0.3793,0.7332,0.7920","Coming of age,Revenge quest,Survival","Generational conflict,Mental health,Addiction recovery","Romance,Horror,Adventure",Animation,Dark,Simple,15,Developing,2025-10-23 06:16:48.711304,False
USER-0002955,SUB-0002955,"0.9840,0.2985,0.8699,0.4818,0.0871,0.1971,0.3302,0.4259,0.7343,0.3023,0.0784,0.4239,0.3393,0.3128,0.9130,0.8385,0.7836,0.6284,0.4132,0.5171","Identity crisis,Class struggle,Addiction recovery,Parallel universes,Good vs evil",Historical drama,"Romance,Drama,SciFi",Drama,Whimsical,Simple,75,Developing,2025-10-23 06:31:48.711304,True
USER-0002956,SUB-0002956,"0.8499,0.8729,0.0831,0.4884,0.2982,0.0609,0.4333,0.0364,0.9411,0.2237,0.6435,0.4673,0.9321,0.0707,0.9866,0.8173,0.2873,0.4772,0.7833,0.8100","Time travel,Coming of age,Good vs evil,Friendship bonds","Corporate intrigue,Friendship bonds,Revenge quest","Adventure,Romance,Mystery",Horror,Light,Moderate,15,Mature,2025-10-23 06:46:48.711304,False
USER-0002957,SUB-0002957,"0.1129,0.7194,0.1982,0.0151,0.8624,0.4134,0.8530,0.5137,0.9817,0.2101,0.7127,0.7875,0.4858,0.1958,0.2927,0.7798,0.7380,0.2823,0.3152,0.0991","Addiction recovery,Political power,Family dynamics",Survival,"Romance,Adventure,Action","Documentary,Comedy",Uplifting,Very Complex,35,Established,2025-10-23 07:01:48.711304,False
USER-0002958,SUB-0002958,"0.9959,0.3635,0.1151,0.0535,0.4016,0.8279,0.9013,0.3037,0.3171,0.3743,0.6001,0.2196,0.2195,0.4788,0.1269,0.8753,0.1834,0.3835,0.4966,0.2864","Love triangle,Artificial intelligence,Parallel universes,Identity crisis,Political power,Generational conflict","Political power,Family dynamics","Mystery,Family,Romance,Comedy",Thriller,Uplifting,Simple,2,Developing,2025-10-23 07:16:48.711304,False
USER-0002959,SUB-0002959,"0.3429,0.9653,0.5710,0.3093,0.9369,0.8485,0.6819,0.6654,0.9216,0.8107,0.3587,0.6418,0.5970,0.8793,0.9294,0.6675,0.1871,0.4753,0.7211,0.6552","Addiction recovery,Revenge quest,Mental health,Moral ambiguity,Love triangle,Time travel",Time travel,"SciFi,Mystery",,Serious,Complex,5,Mature,2025-10-23 07:31:48.711304,False
USER-0002960,SUB-0002960,"0.6496,0.7149,0.8023,0.5801,0.7408,0.2480,0.8323,0.9145,0.0118,0.5519,0.9029,0.1578,0.6032,0.8964,0.8820,0.4347,0.5147,0.0944,0.5634,0.9525","Generational conflict,Historical drama,Revenge quest,Class struggle","Social justice,Parallel universes,Friendship bonds","Romance,Animation,Action","Crime,Documentary",Intense,Simple,2,Established,2025-10-23 07:46:48.711304,False
USER-0002961,SUB-0002961,"0.3857,0.4588,0.1682,0.2866,0.8547,0.5855,0.9547,0.7303,0.8948,0.9986,0.3546,0.7110,0.0297,0.3061,0.9363,0.1399,0.5037,0.1828,0.4702,0.3390","Generational conflict,Social justice,Parallel universes",Mental health,"Drama,Comedy",,Uplifting,Moderate,35,Established,2025-10-23 08:01:48.711304,False
USER-0002962,SUB-0002962,"0.7946,0.9083,0.8120,0.2455,0.6795,0.8744,0.5065,0.4695,0.6027,0.4804,0.8845,0.9599,0.6624,0.8763,0.4862,0.7337,0.8118,0.5110,0.6045,0.1432","Betrayal,Artificial intelligence,Redemption arc","Moral ambiguity,Class struggle","Horror,Drama",Family,Dark,Complex,5,Established,2025-10-23 08:16:48.711304,False
USER-0002963,SUB-0002963,"0.1692,0.8542,0.2212,0.5324,0.8264,0.6612,0.4102,0.4176,0.4227,0.1639,0.9191,0.7898,0.6604,0.3181,0.7792,0.0772,0.9994,0.1828,0.0713,0.9161","Artificial intelligence,Parallel universes,Addiction recovery,Redemption arc,Post-apocalyptic,Family dynamics","Friendship bonds,Addiction recovery","Romance,Mystery","Drama,Romance",Whimsical,Simple,5,Mature,2025-10-23 08:31:48.711304,False
USER-0002964,SUB-0002964,"0.9804,0.3479,0.5923,0.4151,0.3161,0.6669,0.7680,0.1074,0.8173,0.1494,0.6564,0.1397,0.5936,0.2619,0.4241,0.8713,0.9408,0.3458,0.6664,0.3649","Corporate intrigue,Survival,Moral ambiguity,Artificial intelligence,Time travel",Redemption arc,"SciFi,Horror,Documentary,Drama",SciFi,Intense,Complex,75,Developing,2025-10-23 08:46:48.711304,False
USER-0002965,SUB-0002965,"0.3951,0.5317,0.1894,0.8963,0.9078,0.3157,0.1198,0.6854,0.0395,0.9826,0.4948,0.9424,0.1601,0.1170,0.9865,0.4366,0.3950,0.3991,0.5361,0.2505","Moral ambiguity,Revenge quest,Mental health",Identity crisis,"Fantasy,Thriller,Documentary",,Whimsical,Very Complex,75,Developing,2025-10-23 09:01:48.711304,True
USER-0002966,SUB-0002966,"0.4214,0.2050,0.4317,0.4046,0.0376,0.1028,0.5766,0.3715,0.4838,0.2178,0.8140,0.3739,0.8068,0.6968,0.7782,0.5897,0.8973,0.6476,0.5299,0.2555","Corporate intrigue,Family dynamics,Coming of age,Artificial intelligence,Parallel universes,Love triangle","Artificial intelligence,Coming of age,Historical drama","Comedy,Horror,Mystery",Horror,Light,Moderate,75,Developing,2025-10-23 09:16:48.711304,True
USER-0002967,SUB-0002967,"0.2074,0.9048,0.6618,0.1843,0.9748,0.6407,0.1685,0.7835,0.4866,0.1498,0.9935,0.9039,0.5139,0.3287,0.6528,0.5993,0.4768,0.2869,0.9539,0.6677","Identity crisis,Post-apocalyptic,Political power","Identity crisis,Coming of age","Fantasy,Mystery,Comedy,Thriller","Adventure,Crime",Serious,Moderate,2,Established,2025-10-23 09:31:48.711304,True
USER-0002968,SUB-0002968,"0.1826,0.5499,0.2837,0.3307,0.7928,0.6457,0.7749,0.4275,0.7061,0.4129,0.6008,0.3406,0.1267,0.7637,0.8826,0.1212,0.6031,0.7322,0.8808,0.4210","Redemption arc,Historical drama,Post-apocalyptic,Generational conflict",Parallel universes,"Adventure,SciFi",,Uplifting,Very Complex,2,Cold Start,2025-10-23 09:46:48.711304,False
USER-0002969,SUB-0002969,"0.0652,0.7445,0.1892,0.5562,0.3538,0.8669,0.7371,0.6854,0.7204,0.0226,0.1034,0.8272,0.7966,0.8730,0.8641,0.7917,0.1655,0.3857,0.1715,0.4837","Friendship bonds,Parallel universes,Time travel,Good vs evil","Post-apocalyptic,Mental health,Betrayal","Family,Mystery,Crime","Animation,Fantasy",Whimsical,Simple,15,Established,2025-10-23 10:01:48.711304,False
USER-0002970,SUB-0002970,"0.7815,0.9992,0.8736,0.0818,0.2618,0.3717,0.7988,0.0457,0.2803,0.1998,0.6236,0.1982,0.2944,0.3059,0.0582,0.4850,0.9407,0.6004,0.3606,0.9349","Survival,Friendship bonds,Generational conflict","Time travel,Moral ambiguity","SciFi,Thriller,Romance,Adventure",Drama,Dark,Simple,2,Established,2025-10-23 10:16:48.711304,False
USER-0002971,SUB-0002971,"0.1269,0.5358,0.7890,0.9550,0.5872,0.6355,0.7710,0.4066,0.5954,0.3585,0.7446,0.2556,0.2603,0.5548,0.7214,0.4392,0.0497,0.0792,0.6775,0.7890","Mental health,Revenge quest,Friendship bonds",Family dynamics,"Animation,Romance,SciFi,Thriller",,Gritty,Moderate,35,Mature,2025-10-23 10:31:48.711304,False
USER-0002972,SUB-0002972,"0.2817,0.1524,0.0668,0.9844,0.4977,0.1064,0.8189,0.4413,0.1131,0.3627,0.2773,0.0126,0.7149,0.8408,0.9062,0.9867,0.4625,0.9749,0.2037,0.6690","Political power,Identity crisis,Revenge quest",Post-apocalyptic,"Horror,Mystery,Fantasy,Crime",,Uplifting,Simple,5,Developing,2025-10-23 10:46:48.711304,False
