@timestamp,handoff_id,handoff_type,source_cell_id,target_cell_id,handoff_result,failure_reason,handoff_latency_ms,imsi_hash,mme_host,ue_signal_strength_dbm
2025-11-12 05:38:36.924484,ho-00003229,X2,cell-00482,cell-00138,success,none,24,imsi-109115,mme-so-35,-80
2025-11-12 05:39:16.924484,ho-00003230,X2,cell-00310,cell-00220,success,none,47,imsi-384962,mme-so-02,-79
2025-11-12 05:39:56.924484,ho-00003231,X2,cell-00047,cell-00490,success,target_cell_congestion,122,imsi-806687,mme-ce-41,-76
2025-11-12 05:40:36.924484,ho-00003232,S1,cell-00237,cell-00495,success,none,90,imsi-291289,mme-so-09,-120
2025-11-12 05:41:16.924484,ho-00003233,intra-cell,cell-00001,cell-00221,failure,none,22,imsi-772252,mme-so-14,-99
2025-11-12 05:41:56.924484,ho-00003234,S1,cell-00193,cell-00175,success,none,40,imsi-352899,mme-so-43,-72
2025-11-12 05:42:36.924484,ho-00003235,inter-freq,cell-00214,cell-00118,success,target_cell_congestion,61,imsi-704020,mme-so-03,-75
2025-11-12 05:43:16.924484,ho-00003236,X2,cell-00044,cell-00114,success,none,44,imsi-134364,mme-no-06,-108
2025-11-12 05:43:56.924484,ho-00003237,intra-cell,cell-00127,cell-00217,success,none,62,imsi-554281,mme-no-45,-63
2025-11-12 05:44:36.924484,ho-00003238,X2,cell-00379,cell-00342,success,none,52,imsi-391715,mme-no-22,-115
2025-11-12 05:45:16.924484,ho-00003239,intra-cell,cell-00064,cell-00081,success,none,56,imsi-917149,mme-no-29,-88
2025-11-12 05:45:56.924484,ho-00003240,X2,cell-00227,cell-00362,success,none,188,imsi-636804,mme-no-37,-61
2025-11-12 05:46:36.924484,ho-00003241,X2,cell-00042,cell-00156,success,none,121,imsi-378425,mme-ce-26,-94
2025-11-12 05:47:16.924484,ho-00003242,X2,cell-00280,cell-00127,success,none,28,imsi-947427,mme-no-13,-96
2025-11-12 05:47:56.924484,ho-00003243,X2,cell-00392,cell-00401,success,target_cell_congestion,77,imsi-532989,mme-ce-41,-62
2025-11-12 05:48:36.924484,ho-00003244,S1,cell-00079,cell-00219,success,none,129,imsi-896220,mme-so-10,-74
2025-11-12 05:49:16.924484,ho-00003245,S1,cell-00397,cell-00303,success,none,85,imsi-479471,mme-no-49,-76
2025-11-12 05:49:56.924484,ho-00003246,X2,cell-00329,cell-00369,success,none,143,imsi-750963,mme-no-17,-116
2025-11-12 05:50:36.924484,ho-00003247,S1,cell-00485,cell-00475,failure,none,141,imsi-986965,mme-so-03,-66
2025-11-12 05:51:16.924484,ho-00003248,X2,cell-00463,cell-00364,success,none,32,imsi-311445,mme-no-07,-74
2025-11-12 05:51:56.924484,ho-00003249,X2,cell-00245,cell-00304,success,none,109,imsi-754472,mme-so-11,-109
2025-11-12 05:52:36.924484,ho-00003250,intra-cell,cell-00048,cell-00144,success,none,71,imsi-441283,mme-no-47,-83
2025-11-12 05:53:16.924484,ho-00003251,X2,cell-00214,cell-00400,success,handoff_timeout,41,imsi-166091,mme-no-34,-111
2025-11-12 05:53:56.924484,ho-00003252,intra-cell,cell-00019,cell-00160,success,none,62,imsi-675910,mme-so-28,-109
2025-11-12 05:54:36.924484,ho-00003253,X2,cell-00431,cell-00213,success,none,39,imsi-616018,mme-so-03,-110
2025-11-12 05:55:16.924484,ho-00003254,X2,cell-00432,cell-00286,success,none,28,imsi-615848,mme-ce-20,-104
2025-11-12 05:55:56.924484,ho-00003255,intra-cell,cell-00265,cell-00333,success,target_cell_congestion,203,imsi-975767,mme-no-34,-113
2025-11-12 05:56:36.924484,ho-00003256,S1,cell-00411,cell-00123,success,none,124,imsi-803982,mme-so-42,-85
2025-11-12 05:57:16.924484,ho-00003257,X2,cell-00131,cell-00037,failure,none,112,imsi-301234,mme-so-32,-82
2025-11-12 05:57:56.924484,ho-00003258,S1,cell-00440,cell-00236,success,weak_signal,132,imsi-994166,mme-no-15,-96
2025-11-12 05:58:36.924484,ho-00003259,X2,cell-00422,cell-00321,success,none,54,imsi-845364,mme-no-37,-90
2025-11-12 05:59:16.924484,ho-00003260,S1,cell-00288,cell-00353,timeout,none,92,imsi-259408,mme-so-23,-74
2025-11-12 05:59:56.924484,ho-00003261,S1,cell-00412,cell-00218,success,none,14,imsi-996791,mme-no-38,-73
2025-11-12 06:00:36.924484,ho-00003262,X2,cell-00489,cell-00473,failure,weak_signal,54,imsi-504513,mme-so-18,-114
2025-11-12 06:01:16.924484,ho-00003263,X2,cell-00164,cell-00427,success,weak_signal,36,imsi-816723,mme-no-22,-90
2025-11-12 06:01:56.924484,ho-00003264,S1,cell-00323,cell-00233,success,none,67,imsi-108162,mme-no-01,-111
2025-11-12 06:02:36.924484,ho-00003265,X2,cell-00442,cell-00338,timeout,none,55,imsi-642285,mme-no-33,-102
2025-11-12 06:03:16.924484,ho-00003266,X2,cell-00233,cell-00300,timeout,none,40,imsi-271575,mme-so-02,-63
2025-11-12 06:03:56.924484,ho-00003267,S1,cell-00436,cell-00419,success,none,18,imsi-338241,mme-no-47,-112
2025-11-12 06:04:36.924484,ho-00003268,X2,cell-00239,cell-00431,success,none,113,imsi-788982,mme-so-32,-79
2025-11-12 06:05:16.924484,ho-00003269,intra-cell,cell-00277,cell-00403,success,none,32,imsi-382750,mme-ce-26,-112
2025-11-12 06:05:56.924484,ho-00003270,intra-cell,cell-00080,cell-00183,success,none,54,imsi-956191,mme-so-30,-75
2025-11-12 06:06:36.924484,ho-00003271,intra-cell,cell-00424,cell-00271,failure,none,48,imsi-875382,mme-so-11,-100
2025-11-12 06:07:16.924484,ho-00003272,intra-cell,cell-00332,cell-00495,success,none,74,imsi-628478,mme-ce-48,-61
2025-11-12 06:07:56.924484,ho-00003273,S1,cell-00389,cell-00319,success,none,38,imsi-982009,mme-ce-46,-87
2025-11-12 06:08:36.924484,ho-00003274,S1,cell-00402,cell-00184,success,none,28,imsi-905682,mme-no-12,-119
2025-11-12 06:09:16.924484,ho-00003275,S1,cell-00281,cell-00096,success,none,105,imsi-973443,mme-ce-19,-103
2025-11-12 06:09:56.924484,ho-00003276,X2,cell-00461,cell-00215,success,none,107,imsi-561794,mme-so-09,-119
2025-11-12 06:10:36.924484,ho-00003277,S1,cell-00036,cell-00302,success,none,18,imsi-284663,mme-ce-46,-102
2025-11-12 06:11:16.924484,ho-00003278,X2,cell-00006,cell-00080,success,none,14,imsi-183510,mme-ce-48,-69
2025-11-12 06:11:56.924484,ho-00003279,inter-freq,cell-00214,cell-00020,success,none,51,imsi-254411,mme-so-05,-71
2025-11-12 06:12:36.924484,ho-00003280,X2,cell-00220,cell-00233,success,none,45,imsi-260914,mme-no-01,-92
2025-11-12 06:13:16.924484,ho-00003281,S1,cell-00195,cell-00196,success,none,66,imsi-136292,mme-ce-46,-65
2025-11-12 06:13:56.924484,ho-00003282,X2,cell-00366,cell-00216,success,none,79,imsi-430515,mme-so-05,-75
2025-11-12 06:14:36.924484,ho-00003283,X2,cell-00069,cell-00144,success,none,82,imsi-561406,mme-no-34,-81
2025-11-12 06:15:16.924484,ho-00003284,X2,cell-00362,cell-00032,success,none,20,imsi-837339,mme-no-01,-99
2025-11-12 06:15:56.924484,ho-00003285,X2,cell-00459,cell-00129,success,none,92,imsi-202160,mme-ce-24,-92
2025-11-12 06:16:36.924484,ho-00003286,inter-freq,cell-00309,cell-00311,success,none,34,imsi-919701,mme-no-17,-79
2025-11-12 06:17:16.924484,ho-00003287,X2,cell-00372,cell-00023,success,none,66,imsi-164782,mme-so-43,-91
2025-11-12 06:17:56.924484,ho-00003288,X2,cell-00472,cell-00484,timeout,none,71,imsi-831970,mme-no-06,-99
2025-11-12 06:18:36.924484,ho-00003289,X2,cell-00183,cell-00038,failure,none,19,imsi-433273,mme-no-25,-63
2025-11-12 06:19:16.924484,ho-00003290,X2,cell-00102,cell-00156,success,none,35,imsi-883826,mme-no-25,-81
2025-11-12 06:19:56.924484,ho-00003291,X2,cell-00367,cell-00140,success,none,181,imsi-111619,mme-ce-44,-102
2025-11-12 06:20:36.924484,ho-00003292,X2,cell-00221,cell-00381,success,none,35,imsi-267271,mme-so-09,-93
2025-11-12 06:21:16.924484,ho-00003293,intra-cell,cell-00420,cell-00260,success,none,254,imsi-272670,mme-no-16,-115
2025-11-12 06:21:56.924484,ho-00003294,intra-cell,cell-00351,cell-00239,timeout,none,39,imsi-835624,mme-no-33,-98
2025-11-12 06:22:36.924484,ho-00003295,X2,cell-00400,cell-00333,success,none,64,imsi-532358,mme-ce-46,-115
2025-11-12 06:23:16.924484,ho-00003296,S1,cell-00498,cell-00445,success,none,23,imsi-342657,mme-ce-41,-100
2025-11-12 06:23:56.924484,ho-00003297,X2,cell-00067,cell-00185,success,none,90,imsi-749718,mme-ce-26,-102
2025-11-12 06:24:36.924484,ho-00003298,S1,cell-00360,cell-00465,success,none,59,imsi-886010,mme-so-14,-110
2025-11-12 06:25:16.924484,ho-00003299,X2,cell-00184,cell-00460,success,none,114,imsi-488332,mme-no-37,-117
2025-11-12 06:25:56.924484,ho-00003300,X2,cell-00431,cell-00334,failure,none,114,imsi-909998,mme-no-12,-101
2025-11-12 06:26:36.924484,ho-00003301,X2,cell-00173,cell-00404,success,none,104,imsi-458061,mme-no-31,-85
2025-11-12 06:27:16.924484,ho-00003302,S1,cell-00453,cell-00374,success,none,69,imsi-389931,mme-so-11,-63
2025-11-12 06:27:56.924484,ho-00003303,X2,cell-00187,cell-00449,timeout,none,40,imsi-525508,mme-so-11,-117
2025-11-12 06:28:36.924484,ho-00003304,intra-cell,cell-00153,cell-00370,success,none,88,imsi-732393,mme-no-34,-94
2025-11-12 06:29:16.924484,ho-00003305,X2,cell-00422,cell-00116,success,none,37,imsi-584608,mme-ce-20,-112
2025-11-12 06:29:56.924484,ho-00003306,inter-freq,cell-00195,cell-00332,success,none,79,imsi-325277,mme-no-29,-98
2025-11-12 06:30:36.924484,ho-00003307,X2,cell-00002,cell-00005,success,none,16,imsi-963427,mme-no-39,-73
2025-11-12 06:31:16.924484,ho-00003308,intra-cell,cell-00490,cell-00165,success,none,180,imsi-763744,mme-no-15,-98
2025-11-12 06:31:56.924484,ho-00003309,inter-freq,cell-00319,cell-00104,success,none,41,imsi-206110,mme-so-42,-96
2025-11-12 06:32:36.924484,ho-00003310,X2,cell-00261,cell-00182,failure,none,27,imsi-464115,mme-ce-46,-76
2025-11-12 06:33:16.924484,ho-00003311,X2,cell-00122,cell-00242,success,none,20,imsi-924131,mme-so-03,-118
2025-11-12 06:33:56.924484,ho-00003312,intra-cell,cell-00037,cell-00414,success,none,110,imsi-460564,mme-no-33,-78
2025-11-12 06:34:36.924484,ho-00003313,S1,cell-00165,cell-00412,timeout,none,28,imsi-966711,mme-so-14,-112
2025-11-12 06:35:16.924484,ho-00003314,inter-freq,cell-00234,cell-00339,success,none,104,imsi-210941,mme-no-37,-74
2025-11-12 06:35:56.924484,ho-00003315,S1,cell-00074,cell-00349,success,none,67,imsi-343826,mme-no-25,-97
2025-11-12 06:36:36.924484,ho-00003316,S1,cell-00016,cell-00060,success,none,348,imsi-198639,mme-no-34,-111
2025-11-12 06:37:16.924484,ho-00003317,X2,cell-00306,cell-00184,success,none,50,imsi-894611,mme-no-34,-70
2025-11-12 06:37:56.924484,ho-00003318,intra-cell,cell-00038,cell-00374,failure,none,92,imsi-203555,mme-no-16,-105
2025-11-12 06:38:36.924484,ho-00003319,intra-cell,cell-00008,cell-00121,success,none,199,imsi-331825,mme-so-05,-92
2025-11-12 06:39:16.924484,ho-00003320,X2,cell-00076,cell-00402,success,none,8,imsi-370626,mme-so-36,-106
2025-11-12 06:39:56.924484,ho-00003321,X2,cell-00040,cell-00162,success,none,42,imsi-726474,mme-no-33,-66
2025-11-12 06:40:36.924484,ho-00003322,intra-cell,cell-00128,cell-00449,success,none,39,imsi-592418,mme-ce-48,-97
2025-11-12 06:41:16.924484,ho-00003323,intra-cell,cell-00154,cell-00025,success,none,50,imsi-742970,mme-no-31,-94
2025-11-12 06:41:56.924484,ho-00003324,inter-freq,cell-00319,cell-00063,success,none,48,imsi-133080,mme-so-50,-105
2025-11-12 06:42:36.924484,ho-00003325,S1,cell-00348,cell-00343,success,none,74,imsi-392025,mme-no-17,-78
2025-11-12 06:43:16.924484,ho-00003326,S1,cell-00001,cell-00339,success,handoff_timeout,87,imsi-432647,mme-no-04,-86
2025-11-12 06:43:56.924484,ho-00003327,S1,cell-00337,cell-00069,success,none,103,imsi-538040,mme-no-07,-114
2025-11-12 06:44:36.924484,ho-00003328,S1,cell-00348,cell-00064,success,none,36,imsi-592841,mme-so-11,-67
2025-11-12 06:45:16.924484,ho-00003329,intra-cell,cell-00340,cell-00174,success,none,85,imsi-572919,mme-no-16,-115
2025-11-12 06:45:56.924484,ho-00003330,X2,cell-00216,cell-00323,success,none,58,imsi-794875,mme-ce-19,-83
2025-11-12 06:46:36.924484,ho-00003331,intra-cell,cell-00188,cell-00456,failure,none,38,imsi-202417,mme-no-16,-91
2025-11-12 06:47:16.924484,ho-00003332,X2,cell-00329,cell-00458,success,none,25,imsi-257946,mme-so-02,-106
2025-11-12 06:47:56.924484,ho-00003333,X2,cell-00479,cell-00041,success,none,50,imsi-648230,mme-so-05,-91
2025-11-12 06:48:36.924484,ho-00003334,S1,cell-00391,cell-00262,failure,target_cell_congestion,47,imsi-170858,mme-no-38,-94
2025-11-12 06:49:16.924484,ho-00003335,S1,cell-00486,cell-00112,success,none,72,imsi-515550,mme-so-23,-62
2025-11-12 06:49:56.924484,ho-00003336,X2,cell-00092,cell-00032,failure,none,33,imsi-348704,mme-so-23,-68
2025-11-12 06:50:36.924484,ho-00003337,S1,cell-00303,cell-00332,success,none,21,imsi-464178,mme-no-39,-67
2025-11-12 06:51:16.924484,ho-00003338,X2,cell-00232,cell-00054,success,target_cell_congestion,55,imsi-822265,mme-ce-41,-81
2025-11-12 06:51:56.924484,ho-00003339,X2,cell-00079,cell-00353,success,none,179,imsi-253112,mme-no-31,-116
2025-11-12 06:52:36.924484,ho-00003340,X2,cell-00454,cell-00012,success,none,36,imsi-868191,mme-no-49,-112
2025-11-12 06:53:16.924484,ho-00003341,X2,cell-00057,cell-00346,success,none,31,imsi-501979,mme-so-09,-76
2025-11-12 06:53:56.924484,ho-00003342,X2,cell-00161,cell-00310,success,none,53,imsi-513592,mme-no-34,-108
2025-11-12 06:54:36.924484,ho-00003343,S1,cell-00453,cell-00189,success,none,42,imsi-533405,mme-no-15,-119
2025-11-12 06:55:16.924484,ho-00003344,intra-cell,cell-00463,cell-00479,success,none,31,imsi-908450,mme-no-08,-71
2025-11-12 06:55:56.924484,ho-00003345,intra-cell,cell-00249,cell-00359,success,none,85,imsi-546301,mme-no-25,-90
2025-11-12 06:56:36.924484,ho-00003346,S1,cell-00283,cell-00334,failure,none,56,imsi-313106,mme-no-25,-108
2025-11-12 06:57:16.924484,ho-00003347,X2,cell-00070,cell-00009,success,none,94,imsi-548328,mme-so-02,-70
2025-11-12 06:57:56.924484,ho-00003348,X2,cell-00222,cell-00265,success,none,25,imsi-991962,mme-so-50,-90
2025-11-12 06:58:36.924484,ho-00003349,X2,cell-00112,cell-00142,success,none,28,imsi-378611,mme-so-50,-89
2025-11-12 06:59:16.924484,ho-00003350,intra-cell,cell-00193,cell-00462,timeout,handoff_timeout,39,imsi-523316,mme-no-17,-109
2025-11-12 06:59:56.924484,ho-00003351,S1,cell-00434,cell-00277,failure,none,67,imsi-568591,mme-no-16,-116
2025-11-12 07:00:36.924484,ho-00003352,intra-cell,cell-00161,cell-00354,success,none,34,imsi-956101,mme-ce-46,-96
2025-11-12 07:01:16.924484,ho-00003353,intra-cell,cell-00183,cell-00481,success,none,84,imsi-590757,mme-no-17,-78
2025-11-12 07:01:56.924484,ho-00003354,X2,cell-00148,cell-00310,success,target_cell_congestion,30,imsi-240909,mme-no-31,-104
2025-11-12 07:02:36.924484,ho-00003355,X2,cell-00205,cell-00482,failure,none,22,imsi-699477,mme-ce-20,-105
2025-11-12 07:03:16.924484,ho-00003356,X2,cell-00429,cell-00356,success,none,223,imsi-323524,mme-no-12,-120
2025-11-12 07:03:56.924484,ho-00003357,X2,cell-00163,cell-00406,success,none,21,imsi-107590,mme-so-11,-61
2025-11-12 07:04:36.924484,ho-00003358,inter-freq,cell-00424,cell-00005,success,none,299,imsi-925747,mme-no-01,-109
2025-11-12 07:05:16.924484,ho-00003359,S1,cell-00441,cell-00205,success,none,37,imsi-171193,mme-so-30,-70
2025-11-12 07:05:56.924484,ho-00003360,intra-cell,cell-00283,cell-00348,success,none,58,imsi-653073,mme-ce-48,-111
2025-11-12 07:06:36.924484,ho-00003361,inter-freq,cell-00081,cell-00373,success,none,18,imsi-171530,mme-no-33,-70
2025-11-12 07:07:16.924484,ho-00003362,X2,cell-00238,cell-00103,success,none,49,imsi-256586,mme-so-05,-69
2025-11-12 07:07:56.924484,ho-00003363,S1,cell-00430,cell-00320,success,none,105,imsi-327951,mme-ce-48,-83
2025-11-12 07:08:36.924484,ho-00003364,inter-freq,cell-00039,cell-00083,success,none,109,imsi-731501,mme-no-22,-100
2025-11-12 07:09:16.924484,ho-00003365,intra-cell,cell-00296,cell-00293,success,none,8,imsi-606098,mme-so-43,-107
2025-11-12 07:09:56.924484,ho-00003366,S1,cell-00426,cell-00151,success,none,48,imsi-257360,mme-no-13,-107
2025-11-12 07:10:36.924484,ho-00003367,inter-freq,cell-00022,cell-00335,success,none,42,imsi-447554,mme-no-15,-63
2025-11-12 07:11:16.924484,ho-00003368,X2,cell-00343,cell-00433,failure,none,27,imsi-169371,mme-so-32,-75
2025-11-12 07:11:56.924484,ho-00003369,X2,cell-00347,cell-00196,success,none,104,imsi-199273,mme-no-33,-75
2025-11-12 07:12:36.924484,ho-00003370,inter-freq,cell-00496,cell-00313,failure,none,18,imsi-244714,mme-no-12,-91
2025-11-12 07:13:16.924484,ho-00003371,S1,cell-00287,cell-00188,success,none,52,imsi-108673,mme-so-35,-102
2025-11-12 07:13:56.924484,ho-00003372,X2,cell-00254,cell-00382,failure,none,132,imsi-273370,mme-ce-26,-86
2025-11-12 07:14:36.924484,ho-00003373,X2,cell-00124,cell-00025,success,none,99,imsi-639454,mme-no-47,-89
2025-11-12 07:15:16.924484,ho-00003374,X2,cell-00107,cell-00179,success,resource_unavailable,58,imsi-332584,mme-ce-26,-120
2025-11-12 07:15:56.924484,ho-00003375,S1,cell-00482,cell-00390,failure,weak_signal,93,imsi-181422,mme-ce-46,-99
2025-11-12 07:16:36.924484,ho-00003376,S1,cell-00289,cell-00117,success,resource_unavailable,98,imsi-231493,mme-so-11,-88
2025-11-12 07:17:16.924484,ho-00003377,X2,cell-00035,cell-00231,success,weak_signal,30,imsi-404205,mme-so-10,-68
2025-11-12 07:17:56.924484,ho-00003378,X2,cell-00182,cell-00186,success,target_cell_congestion,148,imsi-813003,mme-no-01,-63
2025-11-12 07:18:36.924484,ho-00003379,intra-cell,cell-00484,cell-00288,success,none,43,imsi-464566,mme-ce-24,-80
2025-11-12 07:19:16.924484,ho-00003380,X2,cell-00155,cell-00022,failure,none,120,imsi-964724,mme-no-39,-105
2025-11-12 07:19:56.924484,ho-00003381,intra-cell,cell-00036,cell-00098,success,none,17,imsi-651700,mme-so-50,-70
2025-11-12 07:20:36.924484,ho-00003382,S1,cell-00415,cell-00497,success,none,62,imsi-408100,mme-no-22,-61
2025-11-12 07:21:16.924484,ho-00003383,X2,cell-00003,cell-00134,success,none,97,imsi-487551,mme-no-47,-115
2025-11-12 07:21:56.924484,ho-00003384,X2,cell-00336,cell-00355,failure,target_cell_congestion,79,imsi-867333,mme-no-27,-78
2025-11-12 07:22:36.924484,ho-00003385,X2,cell-00345,cell-00364,success,none,73,imsi-201857,mme-no-16,-82
2025-11-12 07:23:16.924484,ho-00003386,S1,cell-00376,cell-00069,success,none,30,imsi-677720,mme-no-01,-111
2025-11-12 07:23:56.924484,ho-00003387,S1,cell-00478,cell-00005,success,none,349,imsi-155647,mme-so-43,-95
2025-11-12 07:24:36.924484,ho-00003388,X2,cell-00377,cell-00240,success,none,60,imsi-314822,mme-so-23,-67
2025-11-12 07:25:16.924484,ho-00003389,X2,cell-00450,cell-00057,success,none,36,imsi-206960,mme-so-14,-72
2025-11-12 07:25:56.924484,ho-00003390,S1,cell-00399,cell-00088,timeout,none,53,imsi-974550,mme-so-23,-95
2025-11-12 07:26:36.924484,ho-00003391,intra-cell,cell-00428,cell-00007,success,none,287,imsi-216969,mme-no-27,-91
2025-11-12 07:27:16.924484,ho-00003392,S1,cell-00169,cell-00496,success,none,8,imsi-617090,mme-ce-46,-113
2025-11-12 07:27:56.924484,ho-00003393,X2,cell-00300,cell-00256,success,none,98,imsi-914201,mme-so-32,-84
2025-11-12 07:28:36.924484,ho-00003394,intra-cell,cell-00081,cell-00146,success,none,84,imsi-695543,mme-ce-41,-120
2025-11-12 07:29:16.924484,ho-00003395,S1,cell-00129,cell-00206,failure,none,62,imsi-675453,mme-so-42,-79
2025-11-12 07:29:56.924484,ho-00003396,X2,cell-00182,cell-00047,success,none,32,imsi-240516,mme-no-16,-88
2025-11-12 07:30:36.924484,ho-00003397,S1,cell-00107,cell-00475,success,none,31,imsi-445463,mme-no-04,-105
2025-11-12 07:31:16.924484,ho-00003398,intra-cell,cell-00334,cell-00204,success,none,67,imsi-182276,mme-no-34,-69
2025-11-12 07:31:56.924484,ho-00003399,S1,cell-00138,cell-00336,timeout,handoff_timeout,33,imsi-129429,mme-so-35,-84
2025-11-12 07:32:36.924484,ho-00003400,intra-cell,cell-00163,cell-00457,success,handoff_timeout,50,imsi-209352,mme-no-47,-108
2025-11-12 07:33:16.924484,ho-00003401,X2,cell-00394,cell-00330,success,none,67,imsi-381017,mme-so-23,-88
2025-11-12 07:33:56.924484,ho-00003402,X2,cell-00317,cell-00373,success,none,100,imsi-718171,mme-so-14,-92
2025-11-12 07:34:36.924484,ho-00003403,S1,cell-00095,cell-00025,success,none,23,imsi-911161,mme-no-15,-92
2025-11-12 07:35:16.924484,ho-00003404,S1,cell-00383,cell-00267,success,none,281,imsi-986461,mme-so-14,-117
2025-11-12 07:35:56.924484,ho-00003405,X2,cell-00259,cell-00346,success,none,16,imsi-920514,mme-so-18,-91
2025-11-12 07:36:36.924484,ho-00003406,X2,cell-00402,cell-00064,success,none,77,imsi-652280,mme-so-50,-69
2025-11-12 07:37:16.924484,ho-00003407,X2,cell-00002,cell-00045,failure,target_cell_congestion,10,imsi-307595,mme-ce-19,-73
2025-11-12 07:37:56.924484,ho-00003408,X2,cell-00079,cell-00185,success,none,104,imsi-300347,mme-no-13,-112
2025-11-12 07:38:36.924484,ho-00003409,X2,cell-00416,cell-00378,success,none,56,imsi-536667,mme-ce-24,-74
2025-11-12 07:39:16.924484,ho-00003410,inter-freq,cell-00279,cell-00303,success,none,56,imsi-152375,mme-so-03,-71
2025-11-12 07:39:56.924484,ho-00003411,intra-cell,cell-00433,cell-00038,failure,none,37,imsi-117828,mme-no-17,-90
2025-11-12 07:40:36.924484,ho-00003412,X2,cell-00093,cell-00295,success,none,9,imsi-241554,mme-so-30,-81
2025-11-12 07:41:16.924484,ho-00003413,X2,cell-00071,cell-00372,success,none,97,imsi-122863,mme-no-49,-80
2025-11-12 07:41:56.924484,ho-00003414,S1,cell-00269,cell-00128,success,none,60,imsi-585846,mme-so-10,-90
2025-11-12 07:42:36.924484,ho-00003415,X2,cell-00084,cell-00483,success,none,145,imsi-298844,mme-no-25,-80
2025-11-12 07:43:16.924484,ho-00003416,intra-cell,cell-00310,cell-00157,success,none,11,imsi-373084,mme-so-11,-105
