@timestamp,event_id,mme_host,cluster_id,datacenter,procedure_type,procedure_result,procedure_latency_ms,cell_id,tracking_area_code,imsi_hash,reject_cause,s1ap_message_type,signaling_interface,message_direction
2025-11-12 12:31:16.875763,evt-00004464,mme-so-03,cluster-central,dc-atlanta,TAU,success,55,cell-00006,tac-0012,imsi-319187,no_reject,InitialUEMessage,S6a,uplink
2025-11-12 12:31:46.875763,evt-00004465,mme-no-01,cluster-west-2,dc-newyork,Attach,failure,31,cell-00481,tac-0093,imsi-625815,no_reject,InitialUEMessage,S11,uplink
2025-11-12 12:32:16.875763,evt-00004466,mme-so-05,cluster-west-1,dc-chicago,Attach,success,53,cell-00341,tac-0041,imsi-207653,no_reject,InitialContextSetup,S1-MME,uplink
2025-11-12 12:32:46.875763,evt-00004467,mme-ce-26,cluster-west-2,dc-dallas,Detach,success,821,cell-00116,tac-0013,imsi-616635,network_failure,UplinkNASTransport,S6a,uplink
2025-11-12 12:33:16.875763,evt-00004468,mme-no-45,cluster-east-1,dc-seattle,Service Request,success,34,cell-00080,tac-0045,imsi-581508,no_reject,InitialContextSetup,S1-MME,downlink
2025-11-12 12:33:46.875763,evt-00004469,mme-no-16,cluster-east-1,dc-atlanta,Detach,failure,89,cell-00454,tac-0038,imsi-116097,no_reject,DownlinkNASTransport,S11,downlink
2025-11-12 12:34:16.875763,evt-00004470,mme-so-09,cluster-west-1,dc-atlanta,Service Request,success,81,cell-00014,tac-0080,imsi-132970,no_reject,DownlinkNASTransport,S1-MME,uplink
2025-11-12 12:34:46.875763,evt-00004471,mme-ce-21,cluster-west-1,dc-chicago,TAU,success,298,cell-00240,tac-0064,imsi-745059,no_reject,InitialUEMessage,S11,downlink
2025-11-12 12:35:16.875763,evt-00004472,mme-ce-24,cluster-east-2,dc-atlanta,Attach,success,179,cell-00362,tac-0090,imsi-642636,no_reject,UEContextRelease,S1-MME,uplink
2025-11-12 12:35:46.875763,evt-00004473,mme-so-35,cluster-central,dc-seattle,TAU,success,57,cell-00267,tac-0100,imsi-736227,congestion,UEContextRelease,S6a,downlink
2025-11-12 12:36:16.875763,evt-00004474,mme-no-22,cluster-east-1,dc-atlanta,Service Request,success,70,cell-00489,tac-0054,imsi-213784,no_reject,InitialContextSetup,S1-MME,uplink
2025-11-12 12:36:46.875763,evt-00004475,mme-so-30,cluster-central,dc-newyork,Attach,success,234,cell-00084,tac-0058,imsi-269147,no_reject,InitialContextSetup,S6a,downlink
2025-11-12 12:37:16.875763,evt-00004476,mme-no-13,cluster-central,dc-atlanta,Bearer Modification,success,156,cell-00049,tac-0084,imsi-749904,no_reject,InitialUEMessage,S6a,downlink
2025-11-12 12:37:46.875763,evt-00004477,mme-no-38,cluster-central,dc-chicago,TAU,failure,31,cell-00122,tac-0024,imsi-106889,unknown_subscriber,UEContextRelease,S1-MME,downlink
2025-11-12 12:38:16.875763,evt-00004478,mme-no-45,cluster-east-2,dc-atlanta,TAU,success,67,cell-00118,tac-0001,imsi-162500,no_reject,UEContextRelease,S1-MME,uplink
2025-11-12 12:38:46.875763,evt-00004479,mme-so-14,cluster-west-2,dc-chicago,Detach,success,49,cell-00294,tac-0052,imsi-340641,auth_failure,UplinkNASTransport,S1-MME,downlink
2025-11-12 12:39:16.875763,evt-00004480,mme-no-29,cluster-west-1,dc-atlanta,PDN Connectivity,success,185,cell-00460,tac-0001,imsi-685818,no_reject,DownlinkNASTransport,S6a,downlink
2025-11-12 12:39:46.875763,evt-00004481,mme-no-47,cluster-west-2,dc-atlanta,PDN Connectivity,success,54,cell-00454,tac-0013,imsi-669178,no_reject,UEContextRelease,S1-MME,downlink
2025-11-12 12:40:16.875763,evt-00004482,mme-so-36,cluster-west-1,dc-dallas,Service Request,success,63,cell-00391,tac-0030,imsi-735861,auth_failure,DownlinkNASTransport,S1-MME,downlink
2025-11-12 12:40:46.875763,evt-00004483,mme-ce-26,cluster-west-2,dc-seattle,Attach,success,167,cell-00447,tac-0065,imsi-486350,no_reject,InitialUEMessage,S1-MME,uplink
2025-11-12 12:41:16.875763,evt-00004484,mme-ce-46,cluster-central,dc-chicago,Detach,success,109,cell-00150,tac-0044,imsi-117986,no_reject,InitialContextSetup,S11,uplink
2025-11-12 12:41:46.875763,evt-00004485,mme-so-36,cluster-east-2,dc-chicago,Service Request,success,32,cell-00314,tac-0027,imsi-103771,no_reject,UEContextRelease,S6a,downlink
2025-11-12 12:42:16.875763,evt-00004486,mme-no-45,cluster-west-2,dc-atlanta,PDN Connectivity,success,146,cell-00088,tac-0083,imsi-924184,no_reject,DownlinkNASTransport,S6a,downlink
2025-11-12 12:42:46.875763,evt-00004487,mme-so-03,cluster-west-2,dc-newyork,Detach,success,49,cell-00218,tac-0007,imsi-426570,no_reject,DownlinkNASTransport,S6a,uplink
2025-11-12 12:43:16.875763,evt-00004488,mme-no-39,cluster-west-1,dc-atlanta,Attach,success,178,cell-00305,tac-0068,imsi-106690,no_reject,InitialContextSetup,S1-MME,downlink
2025-11-12 12:43:46.875763,evt-00004489,mme-no-13,cluster-west-1,dc-dallas,TAU,failure,33,cell-00241,tac-0064,imsi-817308,no_reject,DownlinkNASTransport,S10,uplink
2025-11-12 12:44:16.875763,evt-00004490,mme-no-22,cluster-central,dc-atlanta,Service Request,success,114,cell-00347,tac-0065,imsi-764868,no_reject,UEContextRelease,S1-MME,downlink
2025-11-12 12:44:46.875763,evt-00004491,mme-no-45,cluster-central,dc-chicago,TAU,success,130,cell-00322,tac-0099,imsi-580526,no_reject,DownlinkNASTransport,S11,downlink
2025-11-12 12:45:16.875763,evt-00004492,mme-no-47,cluster-east-2,dc-newyork,Attach,success,56,cell-00206,tac-0056,imsi-453495,no_reject,UEContextRelease,S10,downlink
2025-11-12 12:45:46.875763,evt-00004493,mme-ce-44,cluster-east-2,dc-dallas,Attach,success,163,cell-00113,tac-0093,imsi-162735,no_reject,UplinkNASTransport,S6a,uplink
2025-11-12 12:46:16.875763,evt-00004494,mme-no-04,cluster-central,dc-atlanta,TAU,success,166,cell-00211,tac-0029,imsi-110611,no_reject,UplinkNASTransport,S1-MME,downlink
2025-11-12 12:46:46.875763,evt-00004495,mme-no-12,cluster-east-1,dc-dallas,Attach,success,263,cell-00195,tac-0019,imsi-285849,no_reject,UplinkNASTransport,S1-MME,downlink
2025-11-12 12:47:16.875763,evt-00004496,mme-no-07,cluster-central,dc-dallas,Bearer Modification,timeout,55,cell-00234,tac-0070,imsi-679206,auth_failure,UplinkNASTransport,S1-MME,downlink
2025-11-12 12:47:46.875763,evt-00004497,mme-no-29,cluster-central,dc-seattle,TAU,success,175,cell-00183,tac-0045,imsi-183685,no_reject,InitialUEMessage,S1-MME,downlink
2025-11-12 12:48:16.875763,evt-00004498,mme-no-47,cluster-west-2,dc-atlanta,TAU,success,117,cell-00390,tac-0070,imsi-134662,no_reject,DownlinkNASTransport,S11,downlink
2025-11-12 12:48:46.875763,evt-00004499,mme-so-30,cluster-west-2,dc-chicago,TAU,success,211,cell-00459,tac-0038,imsi-342506,no_reject,DownlinkNASTransport,S11,downlink
2025-11-12 12:49:16.875763,evt-00004500,mme-no-40,cluster-west-1,dc-dallas,Attach,success,29,cell-00384,tac-0016,imsi-846460,no_reject,InitialUEMessage,S6a,downlink
2025-11-12 12:49:46.875763,evt-00004501,mme-so-18,cluster-west-1,dc-seattle,TAU,rejected,187,cell-00446,tac-0004,imsi-467248,no_reject,InitialContextSetup,S6a,downlink
2025-11-12 12:50:16.875763,evt-00004502,mme-no-45,cluster-west-2,dc-chicago,TAU,success,39,cell-00389,tac-0048,imsi-663970,no_reject,DownlinkNASTransport,S1-MME,downlink
2025-11-12 12:50:46.875763,evt-00004503,mme-so-03,cluster-west-1,dc-seattle,PDN Connectivity,success,83,cell-00189,tac-0035,imsi-249303,no_reject,DownlinkNASTransport,S1-MME,uplink
2025-11-12 12:51:16.875763,evt-00004504,mme-ce-19,cluster-east-2,dc-atlanta,Attach,rejected,136,cell-00439,tac-0024,imsi-356188,no_reject,InitialUEMessage,S1-MME,downlink
2025-11-12 12:51:46.875763,evt-00004505,mme-no-01,cluster-east-1,dc-newyork,Service Request,success,50,cell-00283,tac-0063,imsi-924537,no_reject,InitialUEMessage,S6a,downlink
2025-11-12 12:52:16.875763,evt-00004506,mme-so-35,cluster-west-1,dc-newyork,TAU,success,40,cell-00294,tac-0055,imsi-844558,no_reject,UplinkNASTransport,S11,downlink
2025-11-12 12:52:46.875763,evt-00004507,mme-no-12,cluster-east-1,dc-seattle,Service Request,success,59,cell-00071,tac-0008,imsi-559045,no_reject,DownlinkNASTransport,S10,uplink
2025-11-12 12:53:16.875763,evt-00004508,mme-no-33,cluster-west-2,dc-dallas,PDN Connectivity,success,47,cell-00012,tac-0083,imsi-623525,no_reject,UEContextRelease,S1-MME,downlink
2025-11-12 12:53:46.875763,evt-00004509,mme-so-09,cluster-west-2,dc-chicago,TAU,success,210,cell-00321,tac-0030,imsi-986928,no_reject,DownlinkNASTransport,S6a,uplink
2025-11-12 12:54:16.875763,evt-00004510,mme-so-43,cluster-east-2,dc-dallas,Attach,rejected,144,cell-00091,tac-0012,imsi-350936,auth_failure,UEContextRelease,S6a,downlink
2025-11-12 12:54:46.875763,evt-00004511,mme-no-37,cluster-east-1,dc-seattle,Service Request,success,68,cell-00131,tac-0091,imsi-818040,no_reject,InitialUEMessage,S10,downlink
2025-11-12 12:55:16.875763,evt-00004512,mme-no-49,cluster-east-2,dc-chicago,Bearer Modification,success,117,cell-00303,tac-0034,imsi-592305,no_reject,InitialContextSetup,S1-MME,uplink
2025-11-12 12:55:46.875763,evt-00004513,mme-ce-44,cluster-east-2,dc-chicago,Attach,failure,21,cell-00095,tac-0077,imsi-310633,no_reject,DownlinkNASTransport,S6a,uplink
2025-11-12 12:56:16.875763,evt-00004514,mme-no-34,cluster-west-1,dc-newyork,Attach,success,45,cell-00273,tac-0002,imsi-123177,network_failure,InitialUEMessage,S1-MME,downlink
2025-11-12 12:56:46.875763,evt-00004515,mme-no-27,cluster-west-2,dc-newyork,Attach,success,51,cell-00176,tac-0046,imsi-280409,no_reject,InitialUEMessage,S6a,downlink
2025-11-12 12:57:16.875763,evt-00004516,mme-so-32,cluster-central,dc-seattle,PDN Connectivity,success,15,cell-00442,tac-0087,imsi-194555,network_failure,DownlinkNASTransport,S6a,downlink
2025-11-12 12:57:46.875763,evt-00004517,mme-so-36,cluster-west-1,dc-atlanta,TAU,success,63,cell-00101,tac-0020,imsi-379988,no_reject,UEContextRelease,S1-MME,downlink
2025-11-12 12:58:16.875763,evt-00004518,mme-no-07,cluster-west-2,dc-newyork,Service Request,success,90,cell-00298,tac-0044,imsi-958970,no_reject,InitialContextSetup,S11,downlink
2025-11-12 12:58:46.875763,evt-00004519,mme-ce-24,cluster-west-1,dc-atlanta,PDN Connectivity,success,78,cell-00240,tac-0049,imsi-631847,no_reject,DownlinkNASTransport,S1-MME,downlink
2025-11-12 12:59:16.875763,evt-00004520,mme-no-31,cluster-west-1,dc-atlanta,PDN Connectivity,success,60,cell-00457,tac-0096,imsi-514528,no_reject,UplinkNASTransport,S11,uplink
2025-11-12 12:59:46.875763,evt-00004521,mme-no-38,cluster-east-1,dc-newyork,TAU,failure,182,cell-00057,tac-0093,imsi-997928,no_reject,DownlinkNASTransport,S1-MME,uplink
2025-11-12 13:00:16.875763,evt-00004522,mme-so-32,cluster-west-2,dc-seattle,TAU,success,162,cell-00036,tac-0092,imsi-349401,no_reject,DownlinkNASTransport,S1-MME,downlink
2025-11-12 13:00:46.875763,evt-00004523,mme-ce-41,cluster-west-2,dc-newyork,Service Request,success,176,cell-00231,tac-0075,imsi-262197,no_reject,InitialUEMessage,S6a,downlink
2025-11-12 13:01:16.875763,evt-00004524,mme-no-22,cluster-east-1,dc-newyork,PDN Connectivity,success,62,cell-00460,tac-0016,imsi-975387,no_reject,DownlinkNASTransport,S6a,downlink
2025-11-12 13:01:46.875763,evt-00004525,mme-so-10,cluster-west-2,dc-dallas,TAU,success,41,cell-00190,tac-0077,imsi-176632,no_reject,DownlinkNASTransport,S1-MME,uplink
2025-11-12 13:02:16.875763,evt-00004526,mme-no-01,cluster-west-2,dc-chicago,TAU,success,34,cell-00119,tac-0077,imsi-770941,no_reject,InitialContextSetup,S1-MME,downlink
2025-11-12 13:02:46.875763,evt-00004527,mme-so-28,cluster-east-1,dc-chicago,TAU,success,36,cell-00317,tac-0014,imsi-617661,no_reject,UEContextRelease,S1-MME,uplink
2025-11-12 13:03:16.875763,evt-00004528,mme-ce-26,cluster-east-2,dc-newyork,Attach,success,104,cell-00279,tac-0040,imsi-399765,no_reject,DownlinkNASTransport,S1-MME,downlink
2025-11-12 13:03:46.875763,evt-00004529,mme-ce-19,cluster-west-2,dc-atlanta,TAU,failure,214,cell-00270,tac-0079,imsi-276749,congestion,InitialUEMessage,S6a,uplink
2025-11-12 13:04:16.875763,evt-00004530,mme-so-05,cluster-west-1,dc-chicago,Service Request,success,91,cell-00036,tac-0006,imsi-640750,no_reject,UEContextRelease,S1-MME,uplink
2025-11-12 13:04:46.875763,evt-00004531,mme-no-22,cluster-east-2,dc-dallas,Service Request,success,220,cell-00094,tac-0018,imsi-125762,no_reject,DownlinkNASTransport,S1-MME,downlink
2025-11-12 13:05:16.875763,evt-00004532,mme-so-09,cluster-east-1,dc-chicago,PDN Connectivity,success,63,cell-00348,tac-0058,imsi-940132,congestion,UplinkNASTransport,S6a,downlink
2025-11-12 13:05:46.875763,evt-00004533,mme-so-30,cluster-central,dc-newyork,Service Request,success,108,cell-00052,tac-0069,imsi-141704,no_reject,InitialContextSetup,S1-MME,downlink
2025-11-12 13:06:16.875763,evt-00004534,mme-no-22,cluster-west-1,dc-seattle,Attach,success,32,cell-00020,tac-0034,imsi-801957,no_reject,InitialUEMessage,S11,uplink
2025-11-12 13:06:46.875763,evt-00004535,mme-ce-20,cluster-east-2,dc-dallas,Bearer Modification,success,56,cell-00237,tac-0037,imsi-157180,no_reject,InitialUEMessage,S11,uplink
2025-11-12 13:07:16.875763,evt-00004536,mme-no-45,cluster-west-2,dc-chicago,Attach,failure,32,cell-00454,tac-0002,imsi-902646,auth_failure,InitialContextSetup,S11,uplink
2025-11-12 13:07:46.875763,evt-00004537,mme-ce-48,cluster-central,dc-dallas,Detach,rejected,51,cell-00204,tac-0035,imsi-735077,no_reject,UEContextRelease,S1-MME,downlink
2025-11-12 13:08:16.875763,evt-00004538,mme-so-02,cluster-east-2,dc-atlanta,Attach,success,36,cell-00232,tac-0061,imsi-536202,no_reject,InitialContextSetup,S1-MME,downlink
2025-11-12 13:08:46.875763,evt-00004539,mme-so-14,cluster-west-2,dc-seattle,Attach,success,26,cell-00094,tac-0016,imsi-557616,no_reject,InitialUEMessage,S11,uplink
2025-11-12 13:09:16.875763,evt-00004540,mme-no-33,cluster-central,dc-chicago,PDN Connectivity,success,325,cell-00059,tac-0046,imsi-538537,no_reject,UplinkNASTransport,S1-MME,downlink
2025-11-12 13:09:46.875763,evt-00004541,mme-no-08,cluster-west-1,dc-newyork,TAU,success,371,cell-00151,tac-0088,imsi-551194,no_reject,UplinkNASTransport,S1-MME,uplink
2025-11-12 13:10:16.875763,evt-00004542,mme-no-37,cluster-east-1,dc-seattle,Attach,success,25,cell-00142,tac-0087,imsi-222642,no_reject,DownlinkNASTransport,S1-MME,downlink
2025-11-12 13:10:46.875763,evt-00004543,mme-so-18,cluster-west-2,dc-atlanta,TAU,success,137,cell-00067,tac-0066,imsi-240663,no_reject,UplinkNASTransport,S1-MME,downlink
2025-11-12 13:11:16.875763,evt-00004544,mme-so-14,cluster-west-2,dc-chicago,TAU,success,90,cell-00023,tac-0065,imsi-845037,no_reject,UEContextRelease,S11,uplink
2025-11-12 13:11:46.875763,evt-00004545,mme-no-01,cluster-east-2,dc-chicago,Attach,success,26,cell-00098,tac-0100,imsi-338409,no_reject,InitialUEMessage,S1-MME,uplink
2025-11-12 13:12:16.875763,evt-00004546,mme-so-23,cluster-west-2,dc-seattle,Service Request,failure,92,cell-00081,tac-0046,imsi-267036,no_reject,InitialUEMessage,S11,uplink
2025-11-12 13:12:46.875763,evt-00004547,mme-no-12,cluster-west-1,dc-chicago,PDN Connectivity,success,60,cell-00066,tac-0072,imsi-400835,no_reject,UEContextRelease,S1-MME,downlink
2025-11-12 13:13:16.875763,evt-00004548,mme-ce-41,cluster-east-2,dc-atlanta,PDN Connectivity,success,45,cell-00414,tac-0088,imsi-507306,auth_failure,UEContextRelease,S1-MME,downlink
2025-11-12 13:13:46.875763,evt-00004549,mme-so-30,cluster-east-2,dc-chicago,TAU,success,96,cell-00389,tac-0075,imsi-779778,no_reject,UplinkNASTransport,S1-MME,downlink
2025-11-12 13:14:16.875763,evt-00004550,mme-so-35,cluster-west-1,dc-dallas,PDN Connectivity,success,179,cell-00311,tac-0074,imsi-372253,no_reject,UplinkNASTransport,S10,downlink
2025-11-12 13:14:46.875763,evt-00004551,mme-no-01,cluster-east-1,dc-chicago,Bearer Modification,success,50,cell-00348,tac-0073,imsi-627155,auth_failure,InitialUEMessage,S1-MME,uplink
2025-11-12 13:15:16.875763,evt-00004552,mme-so-02,cluster-east-2,dc-chicago,TAU,success,31,cell-00025,tac-0011,imsi-965484,no_reject,InitialContextSetup,S6a,uplink
2025-11-12 13:15:46.875763,evt-00004553,mme-ce-19,cluster-east-1,dc-chicago,Bearer Modification,success,84,cell-00330,tac-0078,imsi-237995,no_reject,InitialUEMessage,S11,uplink
2025-11-12 13:16:16.875763,evt-00004554,mme-so-35,cluster-east-1,dc-atlanta,Service Request,success,23,cell-00158,tac-0032,imsi-936201,no_reject,UplinkNASTransport,S1-MME,downlink
2025-11-12 13:16:46.875763,evt-00004555,mme-no-31,cluster-east-1,dc-dallas,Attach,success,105,cell-00148,tac-0071,imsi-123579,network_failure,DownlinkNASTransport,S6a,uplink
2025-11-12 13:17:16.875763,evt-00004556,mme-no-47,cluster-east-1,dc-newyork,TAU,success,120,cell-00365,tac-0088,imsi-290769,no_reject,InitialContextSetup,S6a,uplink
2025-11-12 13:17:46.875763,evt-00004557,mme-so-10,cluster-west-1,dc-dallas,Attach,success,64,cell-00463,tac-0024,imsi-444230,no_reject,DownlinkNASTransport,S6a,uplink
2025-11-12 13:18:16.875763,evt-00004558,mme-so-09,cluster-east-2,dc-newyork,Service Request,success,54,cell-00049,tac-0019,imsi-289680,no_reject,UplinkNASTransport,S6a,uplink
2025-11-12 13:18:46.875763,evt-00004559,mme-no-33,cluster-west-2,dc-dallas,Attach,success,96,cell-00223,tac-0046,imsi-496336,no_reject,UplinkNASTransport,S1-MME,uplink
2025-11-12 13:19:16.875763,evt-00004560,mme-ce-24,cluster-east-2,dc-seattle,PDN Connectivity,success,86,cell-00110,tac-0020,imsi-564730,no_reject,UplinkNASTransport,S10,uplink
2025-11-12 13:19:46.875763,evt-00004561,mme-so-35,cluster-west-1,dc-seattle,Bearer Modification,success,78,cell-00370,tac-0080,imsi-782442,no_reject,DownlinkNASTransport,S6a,uplink
2025-11-12 13:20:16.875763,evt-00004562,mme-no-39,cluster-east-2,dc-newyork,Service Request,timeout,276,cell-00309,tac-0008,imsi-693729,no_reject,DownlinkNASTransport,S11,uplink
2025-11-12 13:20:46.875763,evt-00004563,mme-ce-44,cluster-central,dc-dallas,TAU,failure,33,cell-00141,tac-0098,imsi-274452,no_reject,DownlinkNASTransport,S1-MME,uplink
2025-11-12 13:21:16.875763,evt-00004564,mme-no-17,cluster-central,dc-chicago,Attach,failure,144,cell-00234,tac-0052,imsi-655679,no_reject,InitialUEMessage,S1-MME,downlink
2025-11-12 13:21:46.875763,evt-00004565,mme-so-05,cluster-west-1,dc-seattle,Attach,success,95,cell-00126,tac-0023,imsi-354771,no_reject,DownlinkNASTransport,S1-MME,uplink
2025-11-12 13:22:16.875763,evt-00004566,mme-no-29,cluster-west-1,dc-seattle,Attach,success,148,cell-00165,tac-0068,imsi-376210,congestion,DownlinkNASTransport,S1-MME,uplink
2025-11-12 13:22:46.875763,evt-00004567,mme-so-10,cluster-west-1,dc-seattle,TAU,failure,52,cell-00079,tac-0064,imsi-390831,no_reject,UplinkNASTransport,S11,uplink
2025-11-12 13:23:16.875763,evt-00004568,mme-no-45,cluster-east-1,dc-atlanta,Attach,success,46,cell-00224,tac-0094,imsi-591815,no_reject,InitialContextSetup,S1-MME,downlink
2025-11-12 13:23:46.875763,evt-00004569,mme-ce-41,cluster-central,dc-chicago,Detach,success,108,cell-00144,tac-0004,imsi-902041,network_failure,UEContextRelease,S1-MME,uplink
2025-11-12 13:24:16.875763,evt-00004570,mme-ce-41,cluster-east-1,dc-atlanta,PDN Connectivity,timeout,17,cell-00393,tac-0097,imsi-342844,no_reject,InitialContextSetup,S1-MME,uplink
2025-11-12 13:24:46.875763,evt-00004571,mme-no-33,cluster-east-1,dc-chicago,Attach,success,231,cell-00207,tac-0015,imsi-268167,no_reject,InitialContextSetup,S10,uplink
2025-11-12 13:25:16.875763,evt-00004572,mme-no-04,cluster-east-2,dc-atlanta,Service Request,success,59,cell-00405,tac-0017,imsi-771689,no_reject,UEContextRelease,S6a,downlink
2025-11-12 13:25:46.875763,evt-00004573,mme-so-30,cluster-east-2,dc-seattle,Service Request,success,44,cell-00330,tac-0098,imsi-921949,no_reject,UEContextRelease,S6a,downlink
2025-11-12 13:26:16.875763,evt-00004574,mme-so-02,cluster-west-1,dc-atlanta,PDN Connectivity,failure,28,cell-00340,tac-0043,imsi-331555,network_failure,UplinkNASTransport,S1-MME,downlink
2025-11-12 13:26:46.875763,evt-00004575,mme-no-17,cluster-east-2,dc-chicago,TAU,success,80,cell-00424,tac-0063,imsi-888125,no_reject,UEContextRelease,S1-MME,downlink
2025-11-12 13:27:16.875763,evt-00004576,mme-no-12,cluster-east-1,dc-seattle,PDN Connectivity,failure,138,cell-00288,tac-0067,imsi-163610,no_reject,DownlinkNASTransport,S11,downlink
2025-11-12 13:27:46.875763,evt-00004577,mme-no-34,cluster-west-1,dc-newyork,Service Request,success,61,cell-00473,tac-0090,imsi-607954,no_reject,UEContextRelease,S11,uplink
2025-11-12 13:28:16.875763,evt-00004578,mme-no-13,cluster-west-2,dc-newyork,Attach,timeout,51,cell-00136,tac-0099,imsi-298049,no_reject,InitialUEMessage,S1-MME,uplink
2025-11-12 13:28:46.875763,evt-00004579,mme-no-40,cluster-west-1,dc-newyork,Attach,success,24,cell-00372,tac-0053,imsi-566024,roaming_not_allowed,DownlinkNASTransport,S6a,downlink
2025-11-12 13:29:16.875763,evt-00004580,mme-no-27,cluster-east-1,dc-chicago,Attach,success,96,cell-00195,tac-0097,imsi-219787,no_reject,DownlinkNASTransport,S1-MME,downlink
