event_id,@timestamp,network.cell.id,network.procedure.type,network.procedure.result_code,network.procedure.success,network.procedure.duration_ms,subscriber.imsi,network.radio.rsrp_dbm,network.radio.rsrq_db,network.radio.sinr_db,network.handover.source_cell,network.handover.target_cell,network.handover.success,network.rrc.connection_result,network.vendor.name,network.technology,network.region.id,event.description
EVT-0000001697,2025-11-11 13:47:30.370058,CELL-00043,BEARER_SETUP,SUCCESS,True,449.4,310260752276965,-71.8,-13.2,19.4,CELL-00118,CELL-00073,False,ESTABLISHED,Ericsson,LTE,REGION-04,"BEARER_SETUP procedure on cell CELL-00043, result SUCCESS, duration 449.4ms, RSRP -71.8dBm"
EVT-0000001698,2025-11-11 13:48:00.370058,CELL-00074,BEARER_SETUP,SUCCESS,True,323.2,310260542960817,-102.2,-18.8,0.5,None,CELL-00007,None,ESTABLISHED,Nokia,LTE,REGION-13,"Signaling event: BEARER_SETUP SUCCESS at CELL-00074, 323.2ms, radio quality RSRP=-102.2 SINR=0.5"
EVT-0000001699,2025-11-11 13:48:30.370058,CELL-00012,RRC_CONNECTION,SUCCESS,True,568.4,310260344733844,-97.2,-8.2,22.4,None,CELL-00104,None,ESTABLISHED,Nokia,5G NR,REGION-11,"RRC_CONNECTION procedure on cell CELL-00012, result SUCCESS, duration 568.4ms, RSRP -97.2dBm"
EVT-0000001700,2025-11-11 13:49:00.370058,CELL-00063,PAGING_RESPONSE,SUCCESS,True,125.8,310260326524014,-95.9,-15.0,22.5,CELL-00020,None,None,SUCCESS,Nokia,LTE,REGION-01,"Signaling event: PAGING_RESPONSE SUCCESS at CELL-00063, 125.8ms, radio quality RSRP=-95.9 SINR=22.5"
EVT-0000001701,2025-11-11 13:49:30.370058,CELL-00082,TAU,SUCCESS,False,125.1,310260706438048,-89.6,-13.9,13.4,CELL-00138,CELL-00018,None,REJECTED,Nokia,5G NR,REGION-09,"TAU procedure on cell CELL-00082, result SUCCESS, duration 125.1ms, RSRP -89.6dBm"
EVT-0000001702,2025-11-11 13:50:00.370058,CELL-00081,RRC_CONNECTION,TIMEOUT,True,194.2,310260470712671,-97.1,-17.6,-3.9,None,None,None,REJECTED,Ericsson,LTE,REGION-01,"Signaling event: RRC_CONNECTION TIMEOUT at CELL-00081, 194.2ms, radio quality RSRP=-97.1 SINR=-3.9"
EVT-0000001703,2025-11-11 13:50:30.370058,CELL-00116,SERVICE_REQUEST,SUCCESS,True,309.8,310260780125274,-71.7,-10.4,17.4,None,None,None,SUCCESS,Samsung,LTE,REGION-04,"SERVICE_REQUEST procedure on cell CELL-00116, result SUCCESS, duration 309.8ms, RSRP -71.7dBm"
EVT-0000001704,2025-11-11 13:51:00.370058,CELL-00144,BEARER_MODIFY,SUCCESS,True,335.0,310260971911016,-106.9,-19.9,4.9,None,CELL-00022,None,ESTABLISHED,Nokia,LTE-A,REGION-04,"BEARER_MODIFY SUCCESS on LTE-A cell CELL-00144, took 335.0ms, signal strength -106.9dBm"
EVT-0000001705,2025-11-11 13:51:30.370058,CELL-00013,BEARER_SETUP,SUCCESS,True,220.6,310260566633911,-76.1,-14.4,-2.1,None,None,None,SUCCESS,Ericsson,LTE,REGION-05,"Signaling event: BEARER_SETUP SUCCESS at CELL-00013, 220.6ms, radio quality RSRP=-76.1 SINR=-2.1"
EVT-0000001706,2025-11-11 13:52:00.370058,CELL-00067,SERVICE_REQUEST,FAILURE,True,659.0,310260288645997,-110.3,-11.4,22.7,CELL-00121,None,True,TIMEOUT,Ericsson,LTE-A,REGION-01,"SERVICE_REQUEST FAILURE on LTE-A cell CELL-00067, took 659.0ms, signal strength -110.3dBm"
EVT-0000001707,2025-11-11 13:52:30.370058,CELL-00150,TAU,SUCCESS,True,358.1,310260668550106,-107.0,-10.5,15.7,CELL-00123,None,None,ESTABLISHED,Nokia,5G NR,REGION-11,"TAU SUCCESS on 5G NR cell CELL-00150, took 358.1ms, signal strength -107.0dBm"
EVT-0000001708,2025-11-11 13:53:00.370058,CELL-00073,TAU,SUCCESS,False,512.4,310260946525049,-88.8,-9.2,8.1,None,None,False,ESTABLISHED,Nokia,LTE,REGION-15,"TAU SUCCESS on LTE cell CELL-00073, took 512.4ms, signal strength -88.8dBm"
EVT-0000001709,2025-11-11 13:53:30.370058,CELL-00056,BEARER_SETUP,SUCCESS,True,432.1,310260303269953,-74.1,-10.2,3.0,CELL-00034,None,True,ESTABLISHED,Ericsson,LTE,REGION-13,"Signaling event: BEARER_SETUP SUCCESS at CELL-00056, 432.1ms, radio quality RSRP=-74.1 SINR=3.0"
EVT-0000001710,2025-11-11 13:54:00.370058,CELL-00053,SERVICE_REQUEST,TIMEOUT,True,394.1,310260431477582,-105.1,-18.4,17.3,CELL-00138,None,False,SUCCESS,Nokia,5G NR,REGION-11,"SERVICE_REQUEST procedure on cell CELL-00053, result TIMEOUT, duration 394.1ms, RSRP -105.1dBm"
EVT-0000001711,2025-11-11 13:54:30.370058,CELL-00080,TAU,SUCCESS,True,633.4,310260132925086,-78.7,-9.4,8.8,None,None,None,ESTABLISHED,Samsung,LTE,REGION-04,"TAU procedure on cell CELL-00080, result SUCCESS, duration 633.4ms, RSRP -78.7dBm"
EVT-0000001712,2025-11-11 13:55:00.370058,CELL-00140,RRC_CONNECTION,TIMEOUT,True,1070.0,310260939976321,-75.3,-18.7,13.8,None,CELL-00017,True,TIMEOUT,Samsung,LTE,REGION-05,"RRC_CONNECTION TIMEOUT on LTE cell CELL-00140, took 1070.0ms, signal strength -75.3dBm"
EVT-0000001713,2025-11-11 13:55:30.370058,CELL-00054,BEARER_MODIFY,SUCCESS,True,296.2,310260991021058,-81.7,-18.1,7.9,CELL-00064,None,None,SUCCESS,Nokia,5G NR,REGION-07,"Signaling event: BEARER_MODIFY SUCCESS at CELL-00054, 296.2ms, radio quality RSRP=-81.7 SINR=7.9"
EVT-0000001714,2025-11-11 13:56:00.370058,CELL-00092,DETACH,TIMEOUT,True,447.8,310260678266092,-102.0,-16.8,19.8,None,CELL-00062,False,ESTABLISHED,Nokia,LTE-A,REGION-11,"DETACH TIMEOUT on LTE-A cell CELL-00092, took 447.8ms, signal strength -102.0dBm"
EVT-0000001715,2025-11-11 13:56:30.370058,CELL-00118,SERVICE_REQUEST,SUCCESS,True,442.3,310260411260872,-110.0,-18.0,15.7,CELL-00148,None,False,TIMEOUT,Samsung,LTE,REGION-02,"SERVICE_REQUEST procedure on cell CELL-00118, result SUCCESS, duration 442.3ms, RSRP -110.0dBm"
EVT-0000001716,2025-11-11 13:57:00.370058,CELL-00021,ATTACH,SUCCESS,False,268.6,310260814033468,-105.7,-12.6,20.2,None,None,None,ESTABLISHED,Nokia,LTE,REGION-01,"ATTACH procedure on cell CELL-00021, result SUCCESS, duration 268.6ms, RSRP -105.7dBm"
EVT-0000001717,2025-11-11 13:57:30.370058,CELL-00048,PAGING_RESPONSE,SUCCESS,True,611.9,310260626863658,-81.2,-13.5,3.9,None,None,None,SUCCESS,Samsung,LTE-A,REGION-11,"Signaling event: PAGING_RESPONSE SUCCESS at CELL-00048, 611.9ms, radio quality RSRP=-81.2 SINR=3.9"
EVT-0000001718,2025-11-11 13:58:00.370058,CELL-00025,BEARER_MODIFY,SUCCESS,True,344.9,310260470712671,-113.1,-7.1,14.8,CELL-00129,CELL-00113,None,REJECTED,Samsung,LTE,REGION-01,"BEARER_MODIFY SUCCESS on LTE cell CELL-00025, took 344.9ms, signal strength -113.1dBm"
EVT-0000001719,2025-11-11 13:58:30.370058,CELL-00124,PAGING_RESPONSE,SUCCESS,True,299.1,310260166491727,-89.6,-16.6,21.0,None,None,None,ESTABLISHED,Ericsson,LTE,REGION-11,"PAGING_RESPONSE SUCCESS on LTE cell CELL-00124, took 299.1ms, signal strength -89.6dBm"
EVT-0000001720,2025-11-11 13:59:00.370058,CELL-00049,BEARER_MODIFY,REJECT,True,694.3,310260162615665,-94.5,-8.9,12.9,None,CELL-00150,False,ESTABLISHED,Ericsson,LTE,REGION-07,"Signaling event: BEARER_MODIFY REJECT at CELL-00049, 694.3ms, radio quality RSRP=-94.5 SINR=12.9"
EVT-0000001721,2025-11-11 13:59:30.370058,CELL-00088,BEARER_SETUP,TIMEOUT,True,323.6,310260379403038,-86.4,-10.4,18.1,None,CELL-00050,True,REJECTED,Samsung,LTE,REGION-14,"BEARER_SETUP TIMEOUT on LTE cell CELL-00088, took 323.6ms, signal strength -86.4dBm"
EVT-0000001722,2025-11-11 14:00:00.370058,CELL-00100,BEARER_SETUP,SUCCESS,False,172.7,310260870735485,-118.4,-13.5,16.6,CELL-00056,None,None,ESTABLISHED,Samsung,LTE,REGION-03,"BEARER_SETUP SUCCESS on LTE cell CELL-00100, took 172.7ms, signal strength -118.4dBm"
EVT-0000001723,2025-11-11 14:00:30.370058,CELL-00116,TAU,SUCCESS,True,650.7,310260954586868,-109.3,-9.4,9.5,None,CELL-00073,True,ESTABLISHED,Samsung,LTE,REGION-13,"TAU SUCCESS on LTE cell CELL-00116, took 650.7ms, signal strength -109.3dBm"
EVT-0000001724,2025-11-11 14:01:00.370058,CELL-00127,BEARER_SETUP,SUCCESS,True,695.9,310260596898681,-106.1,-9.7,10.0,None,None,None,ESTABLISHED,Nokia,5G NR,REGION-13,"Signaling event: BEARER_SETUP SUCCESS at CELL-00127, 695.9ms, radio quality RSRP=-106.1 SINR=10.0"
EVT-0000001725,2025-11-11 14:01:30.370058,CELL-00104,SERVICE_REQUEST,SUCCESS,True,367.4,310260759679544,-109.0,-15.5,18.8,None,None,True,SUCCESS,Samsung,LTE,REGION-10,"Signaling event: SERVICE_REQUEST SUCCESS at CELL-00104, 367.4ms, radio quality RSRP=-109.0 SINR=18.8"
EVT-0000001726,2025-11-11 14:02:00.370058,CELL-00063,PAGING_RESPONSE,SUCCESS,True,198.4,310260593536677,-81.4,-18.1,10.3,None,CELL-00095,None,ESTABLISHED,Nokia,5G NR,REGION-03,"Signaling event: PAGING_RESPONSE SUCCESS at CELL-00063, 198.4ms, radio quality RSRP=-81.4 SINR=10.3"
EVT-0000001727,2025-11-11 14:02:30.370058,CELL-00018,HANDOVER,FAILURE,True,213.7,310260826347411,-80.1,-17.4,7.1,CELL-00038,None,None,ESTABLISHED,Samsung,LTE-A,REGION-07,"HANDOVER procedure on cell CELL-00018, result FAILURE, duration 213.7ms, RSRP -80.1dBm"
EVT-0000001728,2025-11-11 14:03:00.370058,CELL-00130,RRC_CONNECTION,SUCCESS,True,387.6,310260693965962,-75.2,-7.5,8.4,None,None,True,ESTABLISHED,Ericsson,5G NR,REGION-15,"Signaling event: RRC_CONNECTION SUCCESS at CELL-00130, 387.6ms, radio quality RSRP=-75.2 SINR=8.4"
EVT-0000001729,2025-11-11 14:03:30.370058,CELL-00115,BEARER_SETUP,SUCCESS,True,384.6,310260858842557,-106.7,-5.2,23.9,None,CELL-00047,None,ESTABLISHED,Nokia,LTE,REGION-04,"Signaling event: BEARER_SETUP SUCCESS at CELL-00115, 384.6ms, radio quality RSRP=-106.7 SINR=23.9"
EVT-0000001730,2025-11-11 14:04:00.370058,CELL-00097,DETACH,SUCCESS,True,1034.9,310260572107399,-102.3,-19.9,4.6,None,None,None,ESTABLISHED,Samsung,5G NR,REGION-02,"DETACH procedure on cell CELL-00097, result SUCCESS, duration 1034.9ms, RSRP -102.3dBm"
EVT-0000001731,2025-11-11 14:04:30.370058,CELL-00067,HANDOVER,SUCCESS,True,301.9,310260396870396,-91.1,-14.0,24.1,CELL-00101,CELL-00100,None,SUCCESS,Ericsson,LTE,REGION-12,"HANDOVER procedure on cell CELL-00067, result SUCCESS, duration 301.9ms, RSRP -91.1dBm"
EVT-0000001732,2025-11-11 14:05:00.370058,CELL-00048,BEARER_MODIFY,FAILURE,True,251.4,310260582686417,-119.8,-7.7,-0.8,None,CELL-00143,None,ESTABLISHED,Samsung,5G NR,REGION-05,"BEARER_MODIFY FAILURE on 5G NR cell CELL-00048, took 251.4ms, signal strength -119.8dBm"
EVT-0000001733,2025-11-11 14:05:30.370058,CELL-00049,HANDOVER,SUCCESS,True,642.7,310260338624268,-99.2,-8.5,-1.0,None,CELL-00113,None,REJECTED,Nokia,LTE,REGION-03,"HANDOVER procedure on cell CELL-00049, result SUCCESS, duration 642.7ms, RSRP -99.2dBm"
EVT-0000001734,2025-11-11 14:06:00.370058,CELL-00095,TAU,SUCCESS,True,236.2,310260411260872,-79.2,-8.9,12.0,None,None,None,ESTABLISHED,Nokia,LTE,REGION-11,"TAU procedure on cell CELL-00095, result SUCCESS, duration 236.2ms, RSRP -79.2dBm"
EVT-0000001735,2025-11-11 14:06:30.370058,CELL-00102,HANDOVER,TIMEOUT,True,470.6,310260998602109,-80.6,-14.1,18.5,None,None,None,ESTABLISHED,Ericsson,LTE,REGION-04,"HANDOVER procedure on cell CELL-00102, result TIMEOUT, duration 470.6ms, RSRP -80.6dBm"
EVT-0000001736,2025-11-11 14:07:00.370058,CELL-00106,RRC_CONNECTION,SUCCESS,True,506.7,310260919259385,-107.2,-12.5,-2.3,None,None,None,ESTABLISHED,Nokia,5G NR,REGION-12,"RRC_CONNECTION SUCCESS on 5G NR cell CELL-00106, took 506.7ms, signal strength -107.2dBm"
EVT-0000001737,2025-11-11 14:07:30.370058,CELL-00130,PAGING_RESPONSE,SUCCESS,False,778.2,310260185515281,-95.4,-11.6,2.2,None,CELL-00026,None,ESTABLISHED,Samsung,LTE-A,REGION-07,"PAGING_RESPONSE SUCCESS on LTE-A cell CELL-00130, took 778.2ms, signal strength -95.4dBm"
EVT-0000001738,2025-11-11 14:08:00.370058,CELL-00023,BEARER_MODIFY,SUCCESS,False,660.1,310260445645910,-82.3,-7.0,-4.9,CELL-00010,CELL-00041,None,ESTABLISHED,Samsung,5G NR,REGION-10,"BEARER_MODIFY SUCCESS on 5G NR cell CELL-00023, took 660.1ms, signal strength -82.3dBm"
EVT-0000001739,2025-11-11 14:08:30.370058,CELL-00143,ATTACH,FAILURE,True,303.6,310260814033468,-99.2,-14.0,-4.0,CELL-00092,None,None,ESTABLISHED,Ericsson,5G NR,REGION-10,"Signaling event: ATTACH FAILURE at CELL-00143, 303.6ms, radio quality RSRP=-99.2 SINR=-4.0"
EVT-0000001740,2025-11-11 14:09:00.370058,CELL-00111,DETACH,SUCCESS,False,862.8,310260142761950,-100.9,-17.1,7.6,None,None,True,ESTABLISHED,Nokia,5G NR,REGION-05,"Signaling event: DETACH SUCCESS at CELL-00111, 862.8ms, radio quality RSRP=-100.9 SINR=7.6"
EVT-0000001741,2025-11-11 14:09:30.370058,CELL-00033,SERVICE_REQUEST,SUCCESS,True,1115.1,310260686639519,-99.0,-5.8,1.0,None,None,None,ESTABLISHED,Nokia,LTE,REGION-11,"SERVICE_REQUEST SUCCESS on LTE cell CELL-00033, took 1115.1ms, signal strength -99.0dBm"
EVT-0000001742,2025-11-11 14:10:00.370058,CELL-00123,RRC_CONNECTION,SUCCESS,True,911.4,310260322897147,-73.3,-7.4,18.3,None,CELL-00070,True,ESTABLISHED,Samsung,LTE-A,REGION-02,"RRC_CONNECTION procedure on cell CELL-00123, result SUCCESS, duration 911.4ms, RSRP -73.3dBm"
EVT-0000001743,2025-11-11 14:10:30.370058,CELL-00037,ATTACH,SUCCESS,True,238.3,310260645959626,-92.1,-20.0,7.6,None,CELL-00065,True,ESTABLISHED,Samsung,LTE,REGION-02,"Signaling event: ATTACH SUCCESS at CELL-00037, 238.3ms, radio quality RSRP=-92.1 SINR=7.6"
EVT-0000001744,2025-11-11 14:11:00.370058,CELL-00083,HANDOVER,SUCCESS,True,370.2,310260303269953,-114.9,-19.9,13.6,CELL-00052,None,None,ESTABLISHED,Nokia,5G NR,REGION-10,"Signaling event: HANDOVER SUCCESS at CELL-00083, 370.2ms, radio quality RSRP=-114.9 SINR=13.6"
EVT-0000001745,2025-11-11 14:11:30.370058,CELL-00135,HANDOVER,REJECT,True,675.1,310260411957475,-118.2,-16.4,21.8,CELL-00097,None,None,REJECTED,Samsung,LTE-A,REGION-09,"Signaling event: HANDOVER REJECT at CELL-00135, 675.1ms, radio quality RSRP=-118.2 SINR=21.8"
EVT-0000001746,2025-11-11 14:12:00.370058,CELL-00101,DETACH,SUCCESS,True,269.5,310260718465917,-106.5,-18.1,19.4,CELL-00019,None,None,ESTABLISHED,Samsung,LTE-A,REGION-13,"Signaling event: DETACH SUCCESS at CELL-00101, 269.5ms, radio quality RSRP=-106.5 SINR=19.4"
EVT-0000001747,2025-11-11 14:12:30.370058,CELL-00010,TAU,REJECT,True,495.4,310260431477582,-118.8,-6.3,3.9,None,CELL-00090,None,ESTABLISHED,Ericsson,LTE-A,REGION-05,"Signaling event: TAU REJECT at CELL-00010, 495.4ms, radio quality RSRP=-118.8 SINR=3.9"
EVT-0000001748,2025-11-11 14:13:00.370058,CELL-00009,TAU,SUCCESS,True,473.0,310260833730976,-98.0,-17.2,-2.8,None,CELL-00058,None,ESTABLISHED,Nokia,LTE-A,REGION-03,"TAU procedure on cell CELL-00009, result SUCCESS, duration 473.0ms, RSRP -98.0dBm"
EVT-0000001749,2025-11-11 14:13:30.370058,CELL-00026,ATTACH,REJECT,True,227.0,310260288645997,-100.2,-5.7,20.1,CELL-00003,None,False,ESTABLISHED,Samsung,5G NR,REGION-08,"ATTACH procedure on cell CELL-00026, result REJECT, duration 227.0ms, RSRP -100.2dBm"
EVT-0000001750,2025-11-11 14:14:00.370058,CELL-00142,BEARER_SETUP,SUCCESS,False,187.1,310260288362339,-101.7,-9.8,12.8,None,CELL-00019,None,ESTABLISHED,Nokia,5G NR,REGION-14,"BEARER_SETUP SUCCESS on 5G NR cell CELL-00142, took 187.1ms, signal strength -101.7dBm"
EVT-0000001751,2025-11-11 14:14:30.370058,CELL-00145,SERVICE_REQUEST,SUCCESS,True,494.2,310260777603725,-117.8,-18.0,15.8,CELL-00119,CELL-00089,None,ESTABLISHED,Nokia,5G NR,REGION-03,"SERVICE_REQUEST SUCCESS on 5G NR cell CELL-00145, took 494.2ms, signal strength -117.8dBm"
EVT-0000001752,2025-11-11 14:15:00.370058,CELL-00004,PAGING_RESPONSE,SUCCESS,False,446.0,310260768452606,-74.2,-8.4,23.4,None,CELL-00013,None,ESTABLISHED,Ericsson,5G NR,REGION-09,"Signaling event: PAGING_RESPONSE SUCCESS at CELL-00004, 446.0ms, radio quality RSRP=-74.2 SINR=23.4"
EVT-0000001753,2025-11-11 14:15:30.370058,CELL-00093,SERVICE_REQUEST,SUCCESS,True,611.6,310260612601135,-105.7,-5.8,7.7,None,None,True,TIMEOUT,Samsung,LTE-A,REGION-11,"SERVICE_REQUEST SUCCESS on LTE-A cell CELL-00093, took 611.6ms, signal strength -105.7dBm"
EVT-0000001754,2025-11-11 14:16:00.370058,CELL-00087,TAU,SUCCESS,False,402.9,310260949055159,-87.8,-15.0,5.9,CELL-00038,None,None,ESTABLISHED,Nokia,LTE,REGION-01,"TAU procedure on cell CELL-00087, result SUCCESS, duration 402.9ms, RSRP -87.8dBm"
EVT-0000001755,2025-11-11 14:16:30.370058,CELL-00065,BEARER_SETUP,SUCCESS,True,254.7,310260286444346,-83.0,-8.6,9.4,CELL-00004,None,None,ESTABLISHED,Nokia,LTE-A,REGION-14,"Signaling event: BEARER_SETUP SUCCESS at CELL-00065, 254.7ms, radio quality RSRP=-83.0 SINR=9.4"
EVT-0000001756,2025-11-11 14:17:00.370058,CELL-00028,HANDOVER,SUCCESS,True,682.8,310260656556018,-92.8,-13.9,13.8,CELL-00037,None,None,ESTABLISHED,Samsung,LTE-A,REGION-05,"HANDOVER SUCCESS on LTE-A cell CELL-00028, took 682.8ms, signal strength -92.8dBm"
EVT-0000001757,2025-11-11 14:17:30.370058,CELL-00123,SERVICE_REQUEST,SUCCESS,True,326.5,310260946525049,-73.1,-17.9,7.5,None,None,None,ESTABLISHED,Nokia,LTE,REGION-10,"SERVICE_REQUEST SUCCESS on LTE cell CELL-00123, took 326.5ms, signal strength -73.1dBm"
EVT-0000001758,2025-11-11 14:18:00.370058,CELL-00075,BEARER_MODIFY,SUCCESS,True,607.1,310260379091918,-70.0,-13.5,10.0,None,CELL-00109,None,TIMEOUT,Ericsson,LTE-A,REGION-13,"BEARER_MODIFY SUCCESS on LTE-A cell CELL-00075, took 607.1ms, signal strength -70.0dBm"
EVT-0000001759,2025-11-11 14:18:30.370058,CELL-00010,BEARER_SETUP,SUCCESS,False,1166.6,310260500030428,-95.0,-16.5,12.8,CELL-00147,None,True,ESTABLISHED,Nokia,5G NR,REGION-08,"Signaling event: BEARER_SETUP SUCCESS at CELL-00010, 1166.6ms, radio quality RSRP=-95.0 SINR=12.8"
EVT-0000001760,2025-11-11 14:19:00.370058,CELL-00021,RRC_CONNECTION,TIMEOUT,True,189.6,310260309055202,-95.8,-13.2,-1.9,None,None,None,REJECTED,Samsung,LTE,REGION-15,"RRC_CONNECTION procedure on cell CELL-00021, result TIMEOUT, duration 189.6ms, RSRP -95.8dBm"
EVT-0000001761,2025-11-11 14:19:30.370058,CELL-00107,DETACH,SUCCESS,True,254.3,310260973829697,-90.3,-7.6,-2.5,None,None,False,REJECTED,Ericsson,LTE-A,REGION-01,"DETACH procedure on cell CELL-00107, result SUCCESS, duration 254.3ms, RSRP -90.3dBm"
EVT-0000001762,2025-11-11 14:20:00.370058,CELL-00021,TAU,SUCCESS,True,325.7,310260162615665,-107.4,-14.0,16.0,CELL-00078,CELL-00098,None,REJECTED,Nokia,5G NR,REGION-15,"TAU procedure on cell CELL-00021, result SUCCESS, duration 325.7ms, RSRP -107.4dBm"
EVT-0000001763,2025-11-11 14:20:30.370058,CELL-00143,HANDOVER,SUCCESS,True,606.1,310260858708828,-74.1,-16.7,15.1,None,CELL-00102,None,ESTABLISHED,Ericsson,5G NR,REGION-10,"HANDOVER SUCCESS on 5G NR cell CELL-00143, took 606.1ms, signal strength -74.1dBm"
EVT-0000001764,2025-11-11 14:21:00.370058,CELL-00074,HANDOVER,SUCCESS,True,514.6,310260567612753,-102.3,-6.6,15.1,None,CELL-00031,True,SUCCESS,Nokia,5G NR,REGION-10,"HANDOVER procedure on cell CELL-00074, result SUCCESS, duration 514.6ms, RSRP -102.3dBm"
EVT-0000001765,2025-11-11 14:21:30.370058,CELL-00147,HANDOVER,SUCCESS,True,131.7,310260536560131,-111.2,-15.8,15.9,None,None,None,REJECTED,Samsung,LTE,REGION-03,"Signaling event: HANDOVER SUCCESS at CELL-00147, 131.7ms, radio quality RSRP=-111.2 SINR=15.9"
EVT-0000001766,2025-11-11 14:22:00.370058,CELL-00072,PAGING_RESPONSE,SUCCESS,True,771.9,310260962633577,-100.7,-13.2,4.6,None,None,None,SUCCESS,Samsung,5G NR,REGION-11,"Signaling event: PAGING_RESPONSE SUCCESS at CELL-00072, 771.9ms, radio quality RSRP=-100.7 SINR=4.6"
EVT-0000001767,2025-11-11 14:22:30.370058,CELL-00053,BEARER_MODIFY,SUCCESS,True,497.0,310260720280939,-105.0,-15.7,25.0,CELL-00081,None,None,ESTABLISHED,Nokia,LTE,REGION-07,"Signaling event: BEARER_MODIFY SUCCESS at CELL-00053, 497.0ms, radio quality RSRP=-105.0 SINR=25.0"
EVT-0000001768,2025-11-11 14:23:00.370058,CELL-00037,ATTACH,SUCCESS,True,536.9,310260542960817,-86.2,-17.7,-1.8,CELL-00117,None,None,ESTABLISHED,Ericsson,LTE-A,REGION-10,"Signaling event: ATTACH SUCCESS at CELL-00037, 536.9ms, radio quality RSRP=-86.2 SINR=-1.8"
EVT-0000001769,2025-11-11 14:23:30.370058,CELL-00012,DETACH,SUCCESS,True,455.0,310260891400496,-79.8,-9.3,-2.9,CELL-00087,None,None,REJECTED,Ericsson,LTE,REGION-03,"Signaling event: DETACH SUCCESS at CELL-00012, 455.0ms, radio quality RSRP=-79.8 SINR=-2.9"
EVT-0000001770,2025-11-11 14:24:00.370058,CELL-00088,HANDOVER,SUCCESS,True,120.0,310260326524014,-111.2,-11.6,8.6,None,None,True,ESTABLISHED,Samsung,LTE-A,REGION-15,"HANDOVER SUCCESS on LTE-A cell CELL-00088, took 120.0ms, signal strength -111.2dBm"
EVT-0000001771,2025-11-11 14:24:30.370058,CELL-00144,PAGING_RESPONSE,SUCCESS,True,569.5,310260501500973,-84.1,-10.0,9.3,CELL-00086,CELL-00123,False,SUCCESS,Ericsson,5G NR,REGION-09,"PAGING_RESPONSE procedure on cell CELL-00144, result SUCCESS, duration 569.5ms, RSRP -84.1dBm"
EVT-0000001772,2025-11-11 14:25:00.370058,CELL-00133,BEARER_MODIFY,SUCCESS,True,377.1,310260973829697,-90.3,-11.4,-4.2,None,None,None,REJECTED,Samsung,5G NR,REGION-07,"BEARER_MODIFY SUCCESS on 5G NR cell CELL-00133, took 377.1ms, signal strength -90.3dBm"
EVT-0000001773,2025-11-11 14:25:30.370058,CELL-00037,PAGING_RESPONSE,TIMEOUT,True,290.2,310260941687196,-85.2,-19.2,-0.6,None,None,None,ESTABLISHED,Nokia,5G NR,REGION-14,"Signaling event: PAGING_RESPONSE TIMEOUT at CELL-00037, 290.2ms, radio quality RSRP=-85.2 SINR=-0.6"
EVT-0000001774,2025-11-11 14:26:00.370058,CELL-00088,SERVICE_REQUEST,SUCCESS,True,188.6,310260411957475,-103.5,-13.7,1.2,CELL-00082,None,None,ESTABLISHED,Ericsson,LTE-A,REGION-01,"SERVICE_REQUEST procedure on cell CELL-00088, result SUCCESS, duration 188.6ms, RSRP -103.5dBm"
EVT-0000001775,2025-11-11 14:26:30.370058,CELL-00010,BEARER_SETUP,SUCCESS,True,795.2,310260108826885,-78.0,-5.0,24.1,None,None,None,ESTABLISHED,Samsung,LTE-A,REGION-14,"BEARER_SETUP procedure on cell CELL-00010, result SUCCESS, duration 795.2ms, RSRP -78.0dBm"
EVT-0000001776,2025-11-11 14:27:00.370058,CELL-00002,HANDOVER,RADIO_FAILURE,True,426.3,310260219279896,-74.5,-15.5,23.7,None,None,None,ESTABLISHED,Samsung,LTE-A,REGION-14,"Signaling event: HANDOVER RADIO_FAILURE at CELL-00002, 426.3ms, radio quality RSRP=-74.5 SINR=23.7"
EVT-0000001777,2025-11-11 14:27:30.370058,CELL-00046,SERVICE_REQUEST,SUCCESS,True,401.1,310260954586868,-105.0,-5.0,22.0,CELL-00112,CELL-00123,None,SUCCESS,Samsung,LTE,REGION-14,"Signaling event: SERVICE_REQUEST SUCCESS at CELL-00046, 401.1ms, radio quality RSRP=-105.0 SINR=22.0"
EVT-0000001778,2025-11-11 14:28:00.370058,CELL-00094,BEARER_MODIFY,SUCCESS,True,785.3,310260214842521,-93.8,-11.9,8.6,None,CELL-00001,True,ESTABLISHED,Ericsson,5G NR,REGION-15,"BEARER_MODIFY procedure on cell CELL-00094, result SUCCESS, duration 785.3ms, RSRP -93.8dBm"
EVT-0000001779,2025-11-11 14:28:30.370058,CELL-00027,BEARER_SETUP,SUCCESS,True,384.2,310260716769090,-92.6,-6.5,24.1,None,None,None,ESTABLISHED,Nokia,5G NR,REGION-02,"BEARER_SETUP SUCCESS on 5G NR cell CELL-00027, took 384.2ms, signal strength -92.6dBm"
EVT-0000001780,2025-11-11 14:29:00.370058,CELL-00003,PAGING_RESPONSE,SUCCESS,True,216.7,310260574347200,-100.7,-14.5,20.6,None,None,None,ESTABLISHED,Samsung,LTE-A,REGION-15,"Signaling event: PAGING_RESPONSE SUCCESS at CELL-00003, 216.7ms, radio quality RSRP=-100.7 SINR=20.6"
EVT-0000001781,2025-11-11 14:29:30.370058,CELL-00045,BEARER_SETUP,SUCCESS,True,480.4,310260422650786,-80.2,-19.4,25.0,CELL-00007,None,None,SUCCESS,Ericsson,5G NR,REGION-12,"BEARER_SETUP procedure on cell CELL-00045, result SUCCESS, duration 480.4ms, RSRP -80.2dBm"
